0,0
0,1
0,2
0,3
0,5
0,6
0,9
0,10
0,11
0,13
1,0
1,3
1,5
1,6
1,11
1,13
2,1
2,2
2,9
2,10
3,0
3,5
3,13
3,15
4,2
4,8
4,14
4,17
4,20
5,0
5,2
5,3
5,5
5,6
5,14
5,15
5,16
5,18
5,19
6,0
6,3
6,4
6,5
6,12
6,13
6,15
7,0
7,2
7,3
7,4
7,5
7,10
7,13
7,15
7,17
7,18
8,0
8,6
9,0
9,1
9,6
9,9
9,16
9,18
10,0
10,6
10,18
11,0
11,1
11,2
11,9
11,14
12,0
12,1
12,2
12,6
12,10
12,14
13,0
13,2
13,6
13,15
13,18
14,0
14,6
15,0
15,1
15,2
15,5
15,9
15,10
15,15
15,18
16,0
16,3
16,5
16,6
16,15
16,16
16,18
16,19
17,0
17,3
17,5
17,6
17,11
17,13
17,15
18,0
18,3
18,5
18,6
18,11
18,13
