0	-0.196694	0.000000	187.905397	0.008798	869.9
1	-0.227264	0.000000	187.905397	0.011856	2.3
2	-0.205033	0.000000	187.905397	0.010580	2.6
3	-0.241315	0.000000	187.905397	0.012114	2.4
4	-0.232997	0.000000	187.905397	0.016590	2.3
5	-0.218004	0.000000	187.905397	0.007027	2.2
6	-0.202579	0.000000	187.905397	0.009364	2.2
7	-0.245884	0.000000	187.905397	0.011121	2.4
8	-0.189802	1.000000	179.364243	0.003789	2.4
9	-0.212091	1.819684	172.921471	0.010592	2.3
10	-0.244922	1.055790	178.910542	0.006337	2.1
11	-0.205698	0.653863	182.231383	0.007888	2.1
12	-0.204862	0.482597	183.684182	0.015568	2.0
13	-0.209634	1.482597	175.514121	0.005318	2.0
14	-0.198224	0.718617	181.688060	0.004812	2.0
15	-0.210182	1.192985	177.804530	0.011336	2.2
16	-0.200727	0.429001	184.143598	0.003244	2.4
17	-0.189399	0.000000	187.905397	0.008699	2.4
18	-0.180731	0.999834	179.365596	0.007973	2.2
19	-0.202624	1.999834	171.567035	0.010360	2.1
20	-0.192479	2.999834	164.418359	0.006806	2.1
21	-0.199977	2.235848	169.824371	0.008760	2.0
22	-0.214127	1.471867	175.597930	0.005667	2.0
23	-0.182270	0.711312	181.749187	0.007732	1.9
24	-0.209431	1.550752	174.983670	0.009241	2.4
25	-0.169221	2.537937	167.644825	0.005873	2.5
26	-0.197825	1.775973	173.253341	0.007502	2.5
27	-0.187697	2.762720	166.058995	0.007270	2.2
28	-0.192791	2.348287	169.006547	0.005175	2.1
29	-0.195915	3.313543	162.296931	0.012469	2.1
30	-0.212449	4.313532	155.885532	0.008746	2.0
31	-0.188099	3.549546	160.736714	0.009569	2.0
32	-0.177610	4.549546	154.445537	0.006454	2.0
33	-0.194808	3.785560	159.206138	0.004831	2.0
34	-0.172340	3.950694	158.152447	0.007830	2.6
35	-0.186900	3.186711	163.147990	0.006280	2.5
36	-0.175702	2.422726	168.469435	0.004069	2.2
37	-0.211196	3.420293	161.587468	0.006396	2.1
