0.77911,12.743,0.71009,4.8197,0.64513,7.6225,0.39842,167.1,0.43484,15.883,0.49371,4.3112,0.041242,6.0074,0.13872,5.542,0.27364,18.767
0.83018,46.368,0.73389,1.2933,0.36506,34.772,0.24088,2.6295,0.42405,12.129,0.53867,15.781,0.04708,110.91,0.14474,49.511,0.25068,17.267
0.7604,3.7595,0.75837,4.4709,0.64573,499.28,0.27353,4.3636,0.41797,17.289,0.51075,6.6897,0.15388,60.249,0.37022,58.647,0.33167,128.72
0.78222,12.586,0.60888,1.2793,0.66694,3.1912,0.24847,3.067,0.43215,64.393,0.50164,16.673,0.038082,23.586,0.13761,21.836,0.26329,78.039
0.75896,3.6432,0.64125,4.4317,0.59256,7.3582,0.24695,10.209,0.42463,49.082,0.53652,64.559,0.04822,444.81,0.14573,197.64,0.25603,68.042
0.77674,14.151,0.81511,125.14,0.2987,65.694,0.27541,17.458,0.4199,68.49,0.51022,26.651,0.15489,241.53,0.36917,235.81,0.33278,523.23
0.82922,38.593,0.79389,226.67,0.5985,452.17,0.25478,11.921,0.43182,260.31,0.43191,778.41,0.038721,93.975,0.13415,87.742,0.26348,313.88
0.74188,3.0257,0.83933,100.63,0.70482,983.73,0.25441,39.889,0.42163,197.94,0.50989,64.823,0.048925,1784.1,0.14557,792.52,0.25739,271.91
0.76251,11.52,0.78261,160.97,0.2739,5.9596,0.27675,70.101,0.42012,273.94,0.53657,260.27,0.15549,967.17,0.36723,948.38,0.33299,2114.2
0.73159,3.2734,0.53872,3.19,0.62329,28.919,0.25279,47.666,0.43156,1048.2,0.51098,105.91,0.039392,375.89,0.13435,351.75,0.26408,1256.9
0.74913,11.249,0.56852,51.429,0.63718,1.4215,0.25338,160.41,0.4228,789.36,0.51112,257.92,0.14843,6.8504,0.29614,3.3429,0.41074,1.3689
0.85646,39.085,0.77725,259.2,0.65277,1.8904,0.27602,281.7,0.52837,1.6099,0.53653,1046.2,0.1959,3.4412,0.39527,3.2893,0.40861,4.1854
0.65168,339.18,0.8076,276.46,0.64825,531.06,0.25625,189.66,0.51824,2.0997,0.51012,425.62,0.12161,2.0319,0.26857,1.6411,0.4227,2.6339
0.79169,0.67419,0.77633,1.2573,0.44917,2.1895,0.25132,643.7,0.50662,1.11,0.37611,0.86389,0.15133,28.062,0.30394,13.075,0.43328,4.8632
0.63857,4.8592,0.79931,4.8455,0.43372,2.4326,0.27497,1131.3,0.54562,6.0126,0.47359,6.6083,0.19984,13.69,0.40269,13.295,0.41655,17.153
0.85116,30.025,0.62766,1.4144,0.49462,708.28,0.25552,760.08,0.53485,8.004,0.42864,3.3361,0.12519,7.9162,0.28409,6.2244,0.42953,10.132
0.74092,326.41,0.65024,5.0221,0.50398,3.0012,0.41983,2.5685,0.53722,3.9737,0.3823,2.9417,0.15182,113.98,0.30392,52.478,0.42757,19.37
0.79616,0.64082,0.61831,1.5174,0.26544,1.1875,0.45839,1.6374,0.54937,23.607,0.47759,28.122,0.20009,54.958,0.40182,53.463,0.41269,70.033
0.74012,4.7692,0.63719,5.8018,0.46409,377.5,0.34105,0.83385,0.5365,31.906,0.43402,14.178,0.12695,31.634,0.28527,24.659,0.43011,40.073
0.91825,56.552,0.6447,1.4809,0.5114,1.2786,0.43205,10.025,0.54249,15.648,0.40366,10.781,0.15136,459.52,0.305,210.41,0.42523,77.644
0.91152,192.42,0.65063,5.4,0.61721,0.98564,0.47066,6.1947,0.55011,94.322,0.48073,118.26,0.19979,220.56,0.40246,214.78,0.41059,282.8
0.8204,2.8199,0.63663,0.77806,0.60701,199.51,0.38199,2.7674,0.53699,127.57,0.42701,58.225,0.12749,126.19,0.28425,98.535,0.42744,161.56
0.80853,9.6731,0.68036,2.8059,0.45146,2.3945,0.4332,40.184,0.5432,62.499,0.41549,41.728,0.15108,1844.2,0.30466,842.89,0.42655,309.32
0.83986,2.8509,0.6445,0.77515,0.48067,1.2339,0.47232,24.703,0.55036,377.69,0.47844,485.51,0.1996,883.79,0.40249,861.26,0.41082,1137.9
0.86013,10.402,0.6914,2.528,0.56203,364.15,0.39469,10.588,0.53626,512.84,0.43176,234.79,0.12734,504.35,0.28402,394.17,0.42726,645.36
0.82585,3.5932,0.72049,0.61664,0.5566,1.6058,0.13909,3.2929,0.24597,23.651,0.41781,166.34,0.056928,6.9117,0.10113,3.6204,0.31588,1.0893
0.84372,13.91,0.77027,1.9752,0.3897,27.446,0.23364,3.1333,0.16729,100.08,0.47821,1954.9,0.1006,5.1283,0.10437,5.7932,0.064401,11.53
0.74097,57.828,0.6271,1.1903,0.35867,134.43,0.090103,1.0479,0.24076,35.802,0.43103,940.73,0.028112,3.7804,0.09434,3.273,0.30191,3.3631
0.72196,3.2554,0.66079,4.4903,-0.023459,2821.6,0.15034,12.742,0.24606,93.934,0.22551,0.82738,0.055912,28.528,0.10272,14.288,0.30318,4.5417
0.74236,12.458,0.69881,0.93675,0.17189,1.8157,0.23773,12.653,0.16661,405.05,0.19067,11.286,0.10793,20.806,0.10459,23.313,0.071577,47.56
0.70074,4.2708,0.7327,3.4679,0.68781,485.82,0.1015,3.8088,0.24564,142.62,0.30852,4.119,0.036248,15.06,0.10119,12.468,0.32824,12.566
0.71386,16.48,0.70979,0.88681,0.63095,1.6603,0.14725,50.77,0.24298,378.23,0.3368,2.2381,0.051628,116.38,0.10208,56.4,0.31619,17.506
0.76006,58.229,0.74775,3.3187,0.59858,1.6486,0.23828,50.895,0.16634,1629.5,0.16701,47.625,0.11089,83.997,0.10436,93.803,0.078593,192.88
0.57679,2.3274,0.51856,1.5422,0.55422,482.47,0.092995,14.879,0.24225,575.18,0.30513,16.446,0.036579,59.613,0.099741,50.062,0.33081,51.161
0.60399,7.3293,0.5321,21.762,0.56532,2.4632,0.14841,204.18,0.54292,249.88,0.31603,8.8631,0.051067,469.89,0.10102,226.34,0.32506,71.744
0.73208,2.1454,0.455,1.4583,0.45685,2.6623,0.23692,206.1,0.44121,12.807,0.1635,196.98,0.11046,338.09,0.1036,380.02,0.079822,787.28
0.75828,7.6447,0.48255,21.991,0.52994,536.27,0.095705,59.328,0.44526,44.275,0.3153,65.167,0.036496,240.27,0.10086,201.31,0.33394,208.61
0.77087,28.007,0.80072,1.1761,0.5973,879.7,0.14833,819.5,0.41235,86.195,0.31363,36.304,0.050256,1886.6,0.10199,905.01,0.33021,287.37
0.79327,1.7224,0.82071,4.236,-0.0082341,3.7679,0.23609,825.68,0.44197,52.154,0.16671,798.58,0.1496,7.2794,0.10395,1526.8,0.076908,3174.9
0.82077,5.9542,0.73398,1.0636,-0.23611,7372.5,0.095929,238.19,0.44689,175.87,0.32146,259.09,0.20425,3.6572,0.1003,803.92,0.32991,835.92
0.80265,1.5521,0.76783,3.564,0.65332,1.7641,0.37359,3.0028,0.41402,346.31,0.31794,144.17,0.11621,1.2784,0.25508,3.7522,0.29292,1.9744
0.82933,5.1457,0.69252,1.3102,0.63938,1.6944,0.26131,1.9381,0.44489,207.5,0.1652,3218.4,0.14969,30.025,0.21927,4.2978,0.32623,5.5939
0.76575,43.753,0.72686,4.6688,0.6878,530.12,0.33366,19.091,0.44699,702.56,0.35982,647.31,0.20725,14.975,0.24711,2.4059,0.29902,3.0267
0.7415,2.3815,0.72158,1.3945,0.67471,28.965,0.38086,12.049,0.41417,1392.2,0.31894,1044,0.12412,4.9348,0.25681,15.013,0.30746,7.439
0.76353,8.6393,0.74837,4.9643,0.58132,20.36,0.27377,7.5259,0.44549,831.29,0.4129,1.4094,0.15,121.89,0.2182,17.663,0.3347,23.449
0.7817,2.4771,0.74956,1.5379,0.612,1.507,0.33372,77.047,0.41849,2.939,0.44043,5.6086,0.10961,1360.3,0.25221,9.4779,0.30779,11.712
0.80258,9.4816,0.77166,6.1435,0.58187,4.3324,0.37952,48.851,0.40863,5.0981,0.41513,2.4719,0.036342,961.66,0.25745,60.194,0.30988,29.374
0.81531,42.775,0.24577,2.8934,0.6315,2.2707,0.27718,30.192,0.42618,3.3805,0.43057,5.2319,0.205,60.935,0.21666,72.004,0.33964,96.182
0.6944,3.2942,0.26585,54.944,0.63486,5.5559,0.33327,310.31,0.44077,11.101,0.44331,23.59,0.12915,19.557,0.25406,37.798,0.30662,47.489
0.66053,14.87,0.12937,6.4265,0.5916,17.675,0.37992,196.44,0.4111,21.137,0.43062,9.6074,0.14963,491.67,0.23283,3.9236,0.30838,117.27
0.65437,258.06,0.1829,25.162,0.64307,8.7277,0.27964,120.75,0.46358,1.915,0.43276,20.443,0.20416,245.83,0.40526,3.8903,0.3419,388.82
0.18947,194.52,0.77356,0.93871,0.64343,21.573,0.33326,1244,0.3943,3.6373,0.44555,96.404,0.13054,78.014,0.199,1.4015,0.30669,190.13
0.20554,917.63,0.80122,3.3238,0.59499,71.344,0.37925,788.3,0.44108,1.111,0.43314,38.405,0.1494,1974.5,0.23751,15.657,0.30922,467.69
0.86703,2.7691,0.79392,0.84911,0.67446,56.812,0.28006,482.07,0.47966,7.2143,0.43411,81.601,0.20337,987.41,0.41127,15.697,0.30914,1.8389
0.87829,10.531,0.82963,3.1018,0.65743,259.75,0.33546,4.609,0.40332,14.856,0.44604,390.86,0.13096,311.68,0.21407,5.3136,0.35078,5.4761
0.83027,49.432,0.83619,47.722,0.67546,115.37,0.36313,3.2251,0.47352,4.0424,0.43337,153.76,0.14587,7.3378,0.23841,62.94,0.31562,2.8774
0.80886,2.8909,0.8126,222.21,0.6746,227.28,0.36167,2.8298,0.48492,28.342,0.43439,326.76,0.17609,2.2259,0.41185,63.507,0.32783,6.8847
0.83178,10.772,0.39919,1.0694,0.65744,1046.4,0.31068,1.2505,0.40346,60.352,0.44625,1572.1,0.10776,1.1188,0.21723,21.028,0.35562,22.434
0.76245,3.2633,0.45652,56.613,0.67535,461.89,0.37161,12.732,0.21477,1.5469,0.48323,1489.5,0.14754,30.268,0.25721,240.93,0.3272,11.069
0.78315,11.991,0.83563,119.58,0.52965,75.238,0.36626,11.501,0.48232,15.745,0.43235,670.21,0.18352,8.9213,0.21828,289.71,0.33033,27.158
0.82558,60.395,0.81436,380.23,0.5811,45.349,0.3323,4.6289,0.48608,112.98,0.35825,2.436,0.11824,4.2968,0.25386,151.56,0.34313,1564.1
0.8256,4.2526,0.83638,190.69,0.5808,81.566,0.37409,50.88,0.40442,243.23,0.36594,7.1843,0.13093,7.5286,0.25719,965.65,0.36513,2.4225
0.83791,18.221,0.49166,0.95526,0.53157,302.93,0.36596,46.815,0.48381,62.604,0.35258,4.0202,0.28476,3.4025,0.21881,1163.5,0.31008,8.0494
0.83399,3.7909,0.64349,2.4338,0.58225,181.09,0.33842,18.119,0.48604,452.51,0.34894,9.7281,0.097703,1.6111,0.25402,607.17,0.35291,4.2697
0.84754,13.893,0.51858,1.3499,0.5806,325.62,0.37463,203.86,0.4042,978.09,0.35601,31.706,0.13048,31.044,0.29144,3.6263,0.37555,9.4831
0.85176,48.784,0.53112,3.3089,0.53204,1218.1,0.36608,189.04,0.48415,250.27,0.33496,16.551,0.29075,13.819,0.34448,3.14,0.30783,34.034
0.83812,214.95,0.66025,9.546,0.58214,723.02,0.33972,72.105,0.15853,5.9926,0.3492,38.625,0.10485,6.3714,0.27327,1.9084,0.36061,16.712
0.11092,16.007,0.53418,5.0261,0.64643,34.399,0.37458,817.7,0.50912,1.6825,0.35101,132.62,0.13078,126.15,0.29988,14.316,0.37449,38.115
0.23048,49.171,0.54005,12.693,0.64514,85.597,0.36579,760.02,0.54076,2.6925,0.33834,66.625,0.29091,55.798,0.35701,12.516,0.29808,143.86
0.86318,35.398,0.6654,38.441,0.59551,288,0.34058,288.05,0.50455,1.2095,0.34695,156.14,0.10687,25.476,0.2383,252.22,0.36295,66.966
0.86642,1.9442,0.54121,19.613,0.64704,137.93,0.39181,2.7883,0.52785,6.2615,0.34774,541.1,0.14765,123.05,0.41211,255.31,0.36915,154.3
0.88471,6.9941,0.54172,50.438,0.64654,340.66,0.42153,2.8319,0.54834,10.805,0.34385,266.14,0.12616,5.3392,0.21654,84.329,0.35752,91.325
0.84457,2.475,0.6671,154.59,0.5957,1156.6,0.35848,1.2111,0.52791,4.4181,0.34595,622.72,0.13974,2.6428,0.23817,1010,0.32866,44.09
0.86742,8.8955,0.54171,78.297,0.64647,553.59,0.40236,10.949,0.53255,24.659,0.34622,2191.3,0.1684,34.864,0.41218,1024.2,0.33027,107.95
0.87047,31.575,0.80293,0.6453,0.61096,1.4383,0.42909,11.372,0.55249,43.47,0.34513,1064.3,0.12938,21.845,0.21601,336.72,0.35857,368.42
0.77357,0.95425,0.78731,1.7532,0.56923,4.3426,0.38547,4.4586,0.5335,17.229,0.57849,1.4961,0.14504,10.634,0.28702,7.2991,0.32915,175.82
0.838,0.5532,0.81925,0.84537,0.073406,2.0805,0.4053,43.758,0.53436,98.273,0.4769,5.4184,0.16734,142.03,0.27878,4.6914,0.33051,430.63
0.8253,1.1722,0.8338,2.1131,0.1938,9.2299,0.42978,46.091,0.55345,175.2,0.40986,1.4448,0.1331,88.117,0.26279,5.4005,0.35943,1480
0.79365,2.8228,0.79756,6.7298,0.041128,5.1609,0.39129,17.448,0.53493,68.493,0.47067,5.3104,0.14542,43.114,0.29784,2.3124,0.32925,702.59
0.80037,8.0302,0.83858,2.9489,0.6228,2.3836,0.40601,175.56,0.53481,392.71,0.41427,2.7004,0.16758,572.37,0.28913,18.301,0.29884,584.03
0.79699,3.3381,0.84288,7.9048,0.63273,5.3555,0.42973,185.88,0.55392,703.68,0.43847,5.2319,0.13295,353.89,0.25539,22.447,0.36255,270
0.8006,10.84,0.80021,26.765,0.57347,17.929,0.3921,69.486,0.5354,273.65,0.47752,22.217,0.14552,172.72,0.28914,9.2024,0.36698,624
0.80279,32.492,0.84367,11.355,0.63528,9.0637,0.40632,703.17,0.21108,2.3695,0.34829,1.814,0.16719,2301.2,0.28913,74.181,0.29856,2358
0.80189,12.962,0.84498,31.2,0.64031,20.828,0.4297,746.65,0.25036,5.8318,0.32301,5.7003,0.13292,1418.4,0.25703,91.349,0.36237,1088.1
0.80182,43.006,0.80016,107.52,0.57513,72.855,0.37093,2.0312,0.17117,24.292,0.32845,2.701,0.14511,692.75,0.28441,37.06,0.30624,760.2
0.80367,131.22,0.84531,44.986,0.64217,35.37,0.38075,7.6578,0.44566,1.8266,0.35255,6.6806,0.18414,35.836,0.28968,298.8,0.35088,1.7191
0.80328,51.495,0.84551,124.45,0.64172,83.047,0.41277,18.358,0.48385,3.0917,0.32971,23.901,0.12228,17.01,0.25593,368.61,0.41483,5.3776
0.80222,171.58,0.80002,431.59,0.57573,294.42,0.38121,7.7324,0.44766,1.9387,0.35361,10.213,0.1477,496.01,0.28228,147.71,0.33995,3.0081
0.80381,527.77,0.52295,2.8801,0.64304,140.88,0.38232,30.214,0.46485,6.8796,0.36027,25.971,0.18427,144.29,0.29074,1194.1,0.36636,6.5265
0.8037,205.49,0.41729,1.8532,0.64272,331.23,0.41518,74.749,0.49622,12.292,0.33248,98.407,0.12327,67.909,0.29996,57.55,0.42002,22.336
0.6159,1.1274,0.43235,3.7969,0.57637,1182.1,0.38225,30.46,0.46438,7.3191,0.35792,40.414,0.14752,1992.9,0.3604,50.556,0.34942,11.89
0.5416,4.1611,0.53349,11.469,0.64244,564.07,0.38354,120.68,0.47115,27.014,0.36627,103.37,0.13033,508.61,0.29163,28.899,0.37063,25.664
0.62154,1.6422,0.43842,6.9202,0.68931,1.0374,0.41554,301.78,0.50067,49.259,0.33397,400.05,0.29101,224.52,0.29981,230.81,0.42086,91.827
0.63918,4.316,0.44385,14.636,0.61919,4.3141,0.38417,120.84,0.46951,28.877,0.3598,161.55,0.1073,101.86,0.36135,203.5,0.35455,47.292
0.53807,17.77,0.53916,45.564,0.69987,1.5887,0.38425,481.34,0.47163,107.85,0.36613,413.29,0.13011,2042.1,0.29261,115.49,0.37141,102.29
0.63029,6.4104,0.44391,27.108,0.71769,3.6178,0.41574,1213,0.50234,197.53,0.42898,10.462,0.2909,900.46,0.29945,925.35,0.42251,371.06
0.64219,17.208,0.44497,58.277,0.62261,17.848,0.38469,482.7,0.47102,115,0.4458,20.498,0.10776,407.16,0.36198,817.25,0.35601,188.33
0.53521,73.548,0.54031,182.98,0.71666,5.8598,0.39251,277.83,0.47201,431.26,0.4816,91.107,0.18467,578.52,0.29306,461.38,0.37144,409.11
0.63556,25.301,0.44503,108.13,0.72124,14.214,0.3375,3.2519,0.50248,792.77,0.42943,41.816,0.12359,271.64,0.25632,1481.7,0.42253,1495.8
0.63804,69.685,0.44556,232.95,0.62179,72.986,0.44694,2.9744,0.47151,459.98,0.44773,81.273,0.1675,8.4665,0.2818,591.87,0.35716,752.84
0.53617,298.35,0.54082,733.94,0.72267,22.82,0.30487,1.3377,0.42596,3.871,0.48297,369.34,0.1295,7.6578,0.26578,3.9072,0.40045,1.6195
0.63708,100.49,0.44485,431.74,0.72318,56.386,0.34439,12.867,0.4817,1.7825,0.43249,167.06,0.24125,3.7562,0.33238,3.8495,0.44604,5.0347
0.86275,143.55,0.52178,190.17,0.6212,296.14,0.45521,11.907,0.53345,2.9954,0.41266,1.2648,0.084992,1.4832,0.23086,1.6506,0.41469,2.1463
0.8418,0.58617,0.45599,95.493,0.62717,1.1238,0.32244,4.9696,0.47424,1.4296,0.46081,5.1813,0.13014,31.614,0.27055,15.514,0.41944,6.071
0.8698,1.7222,0.45619,225.94,0.63375,3.1461,0.34579,51.692,0.49964,6.7076,0.41271,1.9863,0.24303,15.519,0.33549,15.983,0.45363,20.971
0.83954,4.3376,0.52197,763.14,0.64377,1.6068,0.45635,48.091,0.54826,12.073,0.43404,4.5906,0.096367,5.7073,0.24535,6.2365,0.42534,8.2086
0.87115,1.8523,0.45614,381.82,0.65572,3.8957,0.32517,19.661,0.49513,5.2597,0.47119,21.554,0.12956,128.51,0.27195,62.13,0.42584,23.729
0.87837,6.3943,0.4122,2.026,0.64685,12.382,0.34583,207.33,0.50307,26.469,0.43389,7.5677,0.24242,63.324,0.33447,65.565,0.45505,85.843
0.84297,17.067,0.33144,7.0246,0.65539,6.0139,0.45635,193.42,0.55346,48.95,0.44003,17.922,0.098897,22.693,0.24946,24.546,0.42882,32.46
0.87885,6.9214,0.41562,2.5954,0.6588,15.035,0.32575,78.356,0.50098,20.612,0.47495,87.495,0.12889,518.5,0.27153,249.16,0.42847,94.141
0.87977,25.223,0.8455,179.89,0.64807,50.198,0.34571,830.74,0.50393,105.72,0.43712,29.966,0.24184,256.01,0.33393,265.92,0.45605,347.68
0.8436,68.251,0.79417,0.6578,0.66029,23.558,0.45661,775.41,0.5558,197.2,0.44374,70.871,0.099862,90.602,0.25081,97.866,0.43079,129.01
0.88052,27.232,0.76595,1.8505,0.6614,59.479,0.32608,313.4,0.50154,82.153,0.47532,353.54,0.1286,2082.9,0.27131,998.27,0.429,376.39
0.88047,100.3,0.80732,0.81022,0.64906,202.59,0.26844,283.6,0.50426,422.5,0.43954,119.15,0.24158,1029.5,0.33355,1071.2,0.45628,1399.2
0.84375,273.32,0.828,2.13,0.66069,93.952,0.33954,3.3465,0.55667,792.19,0.44415,282.84,0.099863,362.51,0.25139,390.73,0.42951,517.2
0.88074,108.6,0.77662,7.1768,0.66139,238.14,0.36295,2.1385,0.50209,327.98,0.48219,1.2303,0.27546,666.65,0.45467,3.942,0.58142,2.0053
0.74722,0.85023,0.83199,2.7351,0.64933,813.38,0.27557,0.72783,0.68571,1.9961,0.51382,4.7414,0.23422,391.49,0.44342,2.5852,0.61512,3.3062
0.78407,1.9261,0.83751,8.0338,0.65289,3.9512,0.34602,13.233,0.68211,2.0627,0.49562,2.1274,0.2741,7.3861,0.40909,1.3393,0.57861,2.0362
0.74551,0.84029,0.77876,28.807,0.64859,12.346,0.3804,8.4775,0.64592,0.83287,0.50756,4.4357,0.26619,2.6145,0.46065,15.838,0.59375,7.5984
0.7773,2.8443,0.72732,0.90708,0.65449,6.3056,0.30034,2.5232,0.69888,7.6728,0.52082,19.709,0.21539,1.5793,0.45271,10.174,0.62344,13.393
0.79441,7.5968,0.7342,2.7118,0.65668,15.492,0.34699,53.017,0.69391,8.0108,0.51025,8.0791,0.27542,30.606,0.42845,5.0622,0.59327,7.6697
0.7742,2.8682,0.74193,1.0795,0.65108,49.835,0.38663,34.19,0.67812,2.9017,0.5152,17.323,0.27385,10.401,0.46074,63.849,0.59719,29.977
0.78307,10.992,0.75952,3.1277,0.65821,24.975,0.30995,9.7128,0.70259,30.409,0.52269,80.695,0.22941,6.1666,0.45601,40.588,0.62783,53.758
0.79731,30.616,0.73924,11.253,0.65971,61.355,0.34706,212.59,0.69732,31.966,0.51426,32.1,0.27607,124.48,0.43461,19.949,0.59743,30.149
0.7836,10.9,0.76204,3.7854,0.65251,201.03,0.38932,137.61,0.68667,11.151,0.51554,68.736,0.27511,41.612,0.46105,255.94,0.59828,119.32
0.78453,43.675,0.76708,12.005,0.659,99.733,0.31286,38.379,0.70333,121.77,0.52327,327.17,0.23367,24.458,0.45598,162.76,0.6283,216.39
0.79825,123.31,0.74003,45.872,0.66006,245.15,0.34698,851.73,0.69828,127.99,0.51466,128.58,0.27564,502.69,0.43521,79.615,0.59819,120.06
0.78516,43.331,0.76795,14.647,0.65249,808.44,0.39025,552.87,0.6888,44.163,0.51642,274.4,0.27531,166.58,0.46093,1026,0.59871,476.05
0.637,278.84,0.76932,47.634,0.65953,397.37,0.31324,153.23,0.70366,487.49,0.5238,1317.4,0.23392,97.861,0.45598,651.93,0.62848,869.6
0.82244,0.60548,0.73968,186.33,0.65466,1.1193,0.52642,344.94,0.69852,512.81,0.51515,513.89,0.27542,2020,0.43557,318.29,0.59898,478.47
0.80534,1.1887,0.76969,58.233,0.63089,4.1248,0.53386,150.12,0.68946,176.23,0.66634,1.7031,0.22395,7.0025,0.36688,3.7798,0.40885,2.1374
0.80744,0.5291,0.77021,189.93,0.66817,2.2813,0.57463,3.2012,0.5623,2.1705,0.64252,3.2458,0.22678,2.7817,0.41888,3.1261,0.42494,4.9787
0.85117,1.967,0.73934,751.52,0.68234,4.1656,0.50317,1.4467,0.59719,3.0148,0.66867,1.7463,0.17013,1.315,0.34846,1.8577,0.4152,2.2977
0.82022,4.4212,0.83875,10.445,0.63871,16.883,0.47602,0.74028,0.52899,1.0201,0.67588,6.6056,0.22406,28.907,0.36987,15.067,0.4208,8.0348
0.84647,1.605,0.77061,231.77,-0.17857,0.54545,0.58352,12.798,0.57628,8.286,0.65387,13.03,0.23829,11.103,0.43026,12.593,0.43498,20.703
0.85694,7.4973,0.77895,0.82392,-0.23814,20.818,0.52154,5.4474,0.60628,12.212,0.67774,6.7783,0.18032,5.0565,0.35942,7.1077,0.41973,8.7138
0.82444,17.41,0.76243,2.263,-0.23814,20.818,0.51951,2.4711,0.55737,3.6814,0.68186,25.871,0.2239,117.83,0.37384,60.05,0.42324,31.794
0.85684,5.9166,0.79287,1.0447,-0.25,1.8182,0.58482,51.683,0.57927,32.877,0.65553,52.883,0.24189,44.603,0.43643,50.707,0.43878,84.371
0.85941,29.4,0.80733,2.8005,-0.24128,94.727,0.52513,21.583,0.60963,49.244,0.68308,26.577,0.1849,20.134,0.36357,28.045,0.42367,34.593
0.82515,69.674,0.7698,9.1076,0.63033,0.98104,0.53028,9.4937,0.56535,14.262,0.68348,102.71,0.22337,475.99,0.37345,240.87,0.42515,126.52
0.78522,174.03,0.81078,3.7217,0.60235,4.0404,0.58543,207.8,0.57943,131.52,0.65578,213.51,0.2433,178.93,0.43845,203.91,0.43979,340.33
0.79842,495.67,0.81463,10.716,0.6521,1.7803,0.52629,86.174,0.61128,198.05,0.68461,105.92,0.18563,80.246,0.36361,112.17,0.42477,138.45
0.78562,172.83,0.77149,37.038,0.65344,3.4598,0.53305,37.61,0.56613,56.938,0.68424,409.69,0.22337,1912.2,0.37354,965.38,0.4255,506.12
0.53544,1204,0.83996,31.572,0.61347,16.667,0.58546,834.1,0.57973,526.55,0.65599,857.62,0.24378,717.28,0.43944,817.91,0.44028,1368.8
0.63784,401.93,0.77924,115.48,0.66339,6.8762,0.4859,3.1387,0.6116,795.71,0.68447,423.6,0.18605,321.02,0.36359,448.73,0.42478,554.05
0.50115,0.99537,0.84044,41.215,0.65942,13.291,0.50231,2.669,0.56714,226.92,0.49681,1.7563,0.24557,6.3821,0.40823,3.2075,0.49647,1.5738
