1.137	4.1934	16.185	64.262	256.7	1.6679	6.2472	24.608	98.432	393.43	2.9634	12.003	48.532	194.92	781.72	0.62538	0.66153	0.67156	0.67347	0.67419	0.64696	0.66434	0.67137	0.67256	0.67315	0.6413	0.64985	0.65173	0.65201	0.65197
1.4883	5.5861	22.07	87.917	352.01	1.5585	5.7501	22.554	89.816	359.07	3.1219	12.543	50.286	201.96	810.44	0.54076	0.56659	0.57634	0.57847	0.57901	0.54375	0.57012	0.57444	0.5752	0.57594	0.5855	0.59377	0.59618	0.59583	0.59576
2.4583	9.4797	37.695	150.58	602.6	1.6557	6.2987	24.934	99.7	399.01	3.8022	15.217	61.466	247.89	996.72	0.40002	0.41099	0.41378	0.41525	0.41505	0.38684	0.40673	0.41288	0.41272	0.41285	0.42763	0.43429	0.4362	0.43656	0.43649
1.2146	4.4192	17.258	68.5	273.06	1.804	6.7577	26.635	106.18	424.7	3.4075	13.661	55.591	224.14	899.63	0.59276	0.62949	0.63532	0.63755	0.63805	0.60722	0.63146	0.63633	0.63731	0.63771	0.6062	0.61611	0.61722	0.61748	0.6173
1.4297	5.2248	20.655	82.548	329.84	1.7872	6.709	26.294	104.9	419.11	3.4841	14.12	57.147	230.69	928.51	0.54794	0.58134	0.58623	0.58529	0.58557	0.56179	0.58171	0.58475	0.58443	0.58496	0.58113	0.58726	0.58802	0.588	0.58773
2.0247	7.6996	30.424	121.45	486.21	1.8487	7.0431	27.634	110.12	440.09	3.9288	16.105	65.373	263.95	1061.6	0.44198	0.4654	0.4709	0.47176	0.47174	0.42985	0.45865	0.4682	0.47037	0.47067	0.47115	0.48247	0.48667	0.48795	0.48768
1.3733	5.0268	19.561	77.801	310.97	2.2671	8.8897	34.79	139.33	557.68	4.6035	19.179	78.401	316.61	1275.8	NaN	0.51372	0.52055	0.52236	0.52376	0.50887	0.52224	0.527	0.5286	0.52883	0.51589	0.51975	0.52072	0.52158	0.52167
1.525	5.8299	22.922	91.133	364.53	2.3339	8.9307	35.712	142.58	570.43	4.6306	19.103	78.24	317.57	1280.6	0.49154	0.49589	0.5042	0.50729	0.5072	0.5006	0.51507	0.51152	0.51028	0.51076	0.4987	0.50477	0.50517	0.50561	0.50517
1.6706	6.1601	24.436	96.597	385.46	2.5415	10.009	39.829	159.33	637.35	4.8854	20.044	81.729	330.16	1327.8	0.44154	0.45693	0.46273	0.46213	0.46235	0.45127	0.46003	0.46345	0.46079	0.46064	0.44575	0.45164	0.45469	0.45581	0.45649
0.82557	2.8453	10.904	43.234	172.55	0.93939	3.3118	12.788	50.775	202.93	1.617	6.2861	25.355	102.27	411.07	0.75937	0.78374	0.78859	0.78975	0.79007	0.76318	0.78339	0.78779	0.78924	0.78975	0.76977	0.78578	0.7907	0.79221	0.79277
2.4885	9.7191	38.871	155.67	624	0.86861	3.0056	11.607	45.996	183.82	2.3233	9.1479	36.815	147.89	592.96	0.47847	0.48866	0.49196	0.49191	0.49167	0.41104	0.44864	0.45763	0.46035	0.46071	0.52558	0.53947	0.54163	0.54157	0.54157
6.8752	28.272	114.63	462.33	1855.3	1.4916	5.6407	22.341	89.415	357.37	3.0055	12.044	48.712	196.08	787.13	0.18764	0.18883	0.18924	0.18931	0.18929	0.14519	0.15474	0.15885	0.161	0.16136	0.21249	0.21859	0.22026	0.22011	0.2202
0.93298	3.2477	12.516	49.627	198.01	1.0781	3.8453	14.954	59.463	237.76	2.0283	8.0512	32.346	129.8	520.48	0.712	0.73866	0.74779	0.75023	0.75084	0.71494	0.73728	0.74501	0.74701	0.74764	0.72812	0.74331	0.74706	0.74821	0.74858
1.9953	7.6637	30.468	121.71	486.62	1.0091	3.6139	14.022	55.575	222.38	2.7165	10.886	44.001	176.72	709.31	0.50897	0.52843	0.53157	0.53242	0.53262	0.48323	0.51326	0.52253	0.5248	0.52516	0.5499	0.5609	0.56317	0.56337	0.56362
4.8136	19.519	78.736	316.5	1269.2	1.7325	6.6438	26.298	105.13	420.3	3.268	13.045	52.702	212.53	853.29	0.25611	0.25708	0.25676	0.25634	0.25625	0.22086	0.22711	0.23049	0.23056	0.23049	0.28192	0.29362	0.29508	0.29536	0.29536
1.1353	4.0692	15.878	63.128	251.87	1.6694	6.2725	24.705	98.452	393.77	3.2775	13.397	54.469	219.62	881.37	0.58964	0.61132	0.61628	0.61763	0.61773	0.60105	0.61455	0.61611	0.61757	0.61787	0.60427	0.61361	0.61635	0.61619	0.61595
1.6641	6.2131	24.548	97.56	390.14	1.6519	6.1559	24.188	96.496	386.1	3.6912	15.07	61.123	246.29	990.2	0.52002	0.53524	0.54006	0.54129	0.54166	0.51243	0.53345	0.53898	0.54102	0.54102	0.51401	0.52161	0.52122	0.52055	0.52018
2.9147	11.375	45.478	181.73	727.85	1.8923	7.2025	28.571	113.88	456.2	3.984	16.194	65.62	264.83	1066.6	0.34895	0.35695	0.35821	0.3589	0.35921	0.33044	0.34645	0.35245	0.35296	0.35359	0.39038	0.39836	0.40148	0.40304	0.40369
0.91073	3.1589	12.178	48.161	192.13	1.0878	3.9137	15.226	60.457	241.75	1.9642	7.6833	30.924	124.3	499.08	0.72641	0.75196	0.75862	0.76062	0.76099	0.73218	0.75233	0.75803	0.75996	0.76045	0.74008	0.75581	0.75926	0.76019	0.76079
1.9751	7.5842	30.066	119.99	480	1.0652	3.916	15.162	60.274	240.76	2.5442	10.039	40.423	162.52	652.01	0.51944	0.53847	0.54274	0.54363	0.54419	0.49163	0.52536	0.53589	0.53789	0.5383	0.54268	0.55271	0.55828	0.55951	0.55965
4.8337	19.592	78.93	317.58	1274.6	1.8036	6.9366	27.415	109.45	437.69	3.409	13.642	54.855	220.27	882.49	0.25789	0.26317	0.2628	0.26299	0.26316	0.22622	0.24641	0.24705	0.24816	0.24836	0.26629	0.27096	0.27219	0.27224	0.27248
1.0046	3.4956	13.503	53.526	213.69	1.3015	4.7434	18.413	73.431	293.42	2.3899	9.5866	38.576	155.53	624.51	0.68829	0.71501	0.72344	0.72554	0.72625	0.69704	0.71427	0.72014	0.72202	0.7224	0.69853	0.71054	0.71515	0.71615	0.71662
1.7104	6.4321	25.426	101.51	405.94	1.344	4.9017	19.206	76.476	305.81	2.8362	11.349	46.055	185.76	747.09	0.5407	0.56336	0.57173	0.57361	0.57346	0.53133	0.55844	0.56446	0.56795	0.5685	0.57991	0.59048	0.59237	0.59249	0.59264
3.5529	14.036	56.457	226.46	906.7	1.4423	5.406	21.302	85.08	339.64	3.5498	14.233	57.228	229.85	922.31	0.33263	0.33638	0.33874	0.33814	0.33774	0.29663	0.30812	0.3126	0.31439	0.31515	0.3684	0.37328	0.37431	0.37446	0.3748
1.2092	4.3824	17.129	68.181	272.87	1.8839	7.1216	28.318	113.08	452.06	3.6032	14.838	60.182	243.38	977.08	NaN	0.58504	0.59187	0.59313	0.59396	0.57161	0.59157	0.59677	0.59825	0.59872	0.59164	0.59932	0.60295	0.60247	0.60259
1.5196	5.6836	22.221	87.991	351.16	1.7772	6.7364	26.778	106.81	426.91	3.8335	15.511	62.9	255.07	1027.9	0.5197	0.54084	0.54378	0.54595	0.54635	0.51746	0.53724	0.54256	0.54628	0.54678	0.53184	0.54453	0.54631	0.54648	0.54678
2.3487	8.9727	35.499	140.52	563.16	2.1174	8.0799	32.02	127.71	511.32	4.3351	17.779	72.438	293.02	1179.1	0.39585	0.41084	0.41661	0.41692	0.41742	0.37813	0.40637	0.41368	0.41431	0.41455	0.42757	0.43148	0.43312	0.43304	0.43258
1.1757	4.186	16.141	64.353	256.78	1.7295	6.4281	25.356	101.24	404.74	3.0063	12.065	48.849	197.44	794.63	0.61518	0.64682	0.65626	0.65886	0.65986	0.63092	0.65212	0.65986	0.66195	0.66261	0.6376	0.64849	0.64885	0.64883	0.64907
1.6916	6.3268	24.884	99.179	396.31	1.5959	5.9854	23.629	93.971	376.29	3.1383	12.785	52.189	210.49	845.79	0.50897	0.53561	0.54511	0.54761	0.54811	0.51658	0.54225	0.54772	0.54895	0.54913	0.55692	0.567	0.57024	0.57178	0.5723
2.9932	11.752	47.018	188.24	747.96	1.6307	6.1206	23.981	95.457	381.08	3.7906	15.557	63.092	254.41	1022.1	0.34409	0.35304	0.35627	0.35718	0.35769	0.32853	0.34387	0.34996	0.3523	0.35291	0.38587	0.3922	0.39378	0.39389	0.39406
1.2525	4.5243	17.53	69.642	278.05	1.8569	7.0274	27.784	110.72	443	3.3693	13.594	54.945	222.24	893.91	0.58091	0.61837	0.62361	0.62653	0.62582	0.60869	0.62248	0.62627	0.62711	0.62787	0.60261	0.60918	0.61325	0.61373	0.6134
1.5692	5.8038	22.864	90.906	363.15	1.7852	6.7806	26.87	107.46	428.98	3.5077	14.327	58.175	234.29	941.21	0.51574	0.53819	0.54611	0.54982	0.55078	0.51753	0.54075	0.54781	0.54894	0.54939	0.55476	0.55953	0.56199	0.56294	0.56323
2.3756	9.0497	35.764	142.74	570.13	1.919	7.1878	28.534	114.93	460.38	4.1214	16.827	68.768	277.78	1115.5	0.38475	0.40824	0.41204	0.4118	0.41153	0.38633	0.40602	0.411	0.41092	0.41122	0.44072	0.44722	0.44999	0.45109	0.45133
1.3561	5.0915	20.407	82.376	328.3	2.323	8.7536	34.988	140.15	562.99	4.6839	19.421	78.531	316.21	1274.7	NaN	0.51836	0.52463	0.52551	0.52506	0.51055	0.52757	0.53019	0.52995	0.53116	0.50934	0.51564	0.5148	0.51587	0.5165
1.5699	5.872	22.931	91.367	366.46	2.3558	9.1628	36.45	145.79	582.67	4.7455	19.792	80.926	327.68	1318.6	0.47723	0.49323	0.50117	0.50218	0.50155	0.4796	0.50519	0.50557	0.50501	0.50478	0.48942	0.49328	0.49574	0.49633	0.49597
1.8033	6.7482	26.444	105.64	422.2	2.6706	10.35	41.23	165	660.47	5.0758	20.849	85.16	343.96	1384.1	0.40806	0.4343	0.43605	0.43959	0.43845	0.41846	0.4317	0.43695	0.43922	0.43948	0.43997	0.44526	0.44536	0.44464	0.44498
0.8813	3.0388	11.724	46.507	185.63	0.95413	3.3426	12.945	51.521	205.88	1.6993	6.6198	26.323	105.77	424.29	0.72215	0.75022	0.75787	0.75974	0.76026	0.7205	0.74927	0.75727	0.75954	0.76014	0.72274	0.74162	0.74727	0.74914	0.74975
3.3948	13.399	53.899	216.42	868.35	0.87363	3.1833	12.322	48.951	195.55	2.7041	10.762	43.413	174.4	699.68	0.35818	0.36483	0.36602	0.36654	0.36642	0.29989	0.32653	0.33233	0.33496	0.33587	0.41944	0.43249	0.4347	0.43479	0.43473
8.7056	36.148	147.66	596.75	2400.6	1.5089	6.0559	24.265	97.127	388.32	3.2759	13.42	54.37	218.69	876.38	0.11207	0.11317	0.11329	0.11272	0.11259	0.070522	0.083207	0.085934	0.086955	0.086766	0.13681	0.13983	0.14049	0.13987	0.13952
0.94107	3.3114	12.84	50.869	203	1.1069	4.0332	15.759	62.607	249.88	1.9985	7.8065	31.158	124.93	499.51	0.69076	0.72281	0.73057	0.73196	0.73242	0.69492	0.72245	0.72959	0.73145	0.73198	0.70017	0.71584	0.71975	0.72087	0.72124
2.579	10.082	40.296	161.6	647.11	1.0861	4.0492	15.884	63.349	253.21	3.0164	12.048	48.483	195.15	783.26	0.41216	0.4251	0.42888	0.43015	0.43028	0.3864	0.41071	0.41818	0.4199	0.42029	0.45936	0.46524	0.46785	0.46762	0.46765
6.3763	25.955	105.05	423.35	1699.2	1.7948	6.971	27.705	110.72	442.92	3.5118	14.257	57.629	231.94	930.75	0.16	0.16084	0.16062	0.16064	0.16048	0.13044	0.13767	0.13838	0.1398	0.1391	0.19385	0.20235	0.20388	0.2043	0.20439
1.0952	3.8784	15.064	59.619	237.88	1.5665	5.8438	22.961	91.509	366.43	3.0957	12.468	50.575	204.95	823.45	0.58825	0.61442	0.62243	0.62369	0.62388	0.58855	0.61441	0.62085	0.62237	0.62235	0.5983	0.61089	0.61321	0.61395	0.61428
1.9186	7.1961	28.551	113.96	455.9	1.674	6.3675	25.195	100.77	403.38	3.6611	14.858	59.965	241.57	969.31	0.45458	0.46832	0.46982	0.47012	0.47001	0.43254	0.46407	0.46829	0.46978	0.46973	0.46983	0.476	0.4777	0.47824	0.47833
3.7999	15.256	61.33	245.72	983.59	1.9768	7.6847	30.491	121.87	487.47	4.5587	18.964	76.984	311.44	1252.5	0.23854	0.24398	0.24682	0.2473	0.2474	0.22276	0.23352	0.23555	0.23685	0.23736	0.27909	0.28851	0.28728	0.28651	0.28624
0.96643	3.4393	13.311	52.842	210.65	1.1435	4.1342	16.152	64.242	256.65	2.0016	7.8038	31.08	124.66	500.08	0.69359	0.72158	0.73087	0.73281	0.73378	0.69728	0.72508	0.73181	0.73348	0.73392	0.70332	0.71816	0.72239	0.72412	0.72487
2.5648	10.006	39.896	159.71	639.46	1.1669	4.2646	16.706	66.46	265.37	2.9793	11.905	47.899	193.19	776.22	0.41585	0.42097	0.42099	0.42227	0.42271	0.37926	0.4106	0.41909	0.4214	0.42192	0.459	0.46566	0.46676	0.46635	0.46649
6.3507	26.098	105.53	424.93	1705.7	1.8646	7.2512	29.091	116.13	464.2	3.7156	14.887	60.036	240.97	965.49	0.16341	0.16373	0.16425	0.16489	0.16502	0.13639	0.14751	0.14991	0.15008	0.15008	0.20209	0.20416	0.20378	0.20327	0.20294
1.0134	3.5962	13.933	55.235	220.11	1.3066	4.8019	18.845	74.978	299.67	2.3291	9.3926	37.699	151.79	609.15	0.67351	0.69599	0.7032	0.70535	0.70613	0.67297	0.69626	0.7035	0.70571	0.70656	0.67811	0.69071	0.6951	0.69697	0.69769
2.1029	8.1284	32.423	129.51	518.7	1.4261	5.2712	20.596	82.227	328.94	3.2557	13.418	54.563	219.97	884.1	0.45614	0.4713	0.47515	0.47642	0.47669	0.43307	0.46347	0.47362	0.47496	0.47523	0.49351	0.50255	0.50499	0.50553	0.50557
4.6506	18.838	76.029	305.02	1223.3	1.5354	5.9582	23.629	94.145	376	3.8884	15.923	64.634	260.65	1046.9	0.22082	0.2241	0.22378	0.22336	0.2232	0.1857	0.19859	0.20049	0.20174	0.20212	0.26279	0.2699	0.26886	0.2682	0.26787
1.1486	4.167	16.019	63.487	253.76	1.7468	6.5579	25.833	103.4	414.03	3.4782	14.274	58.054	236.01	948.44	0.5664	0.58995	0.59709	0.59824	0.59907	0.573	0.59457	0.60043	0.60064	0.60091	0.58641	0.59583	0.5996	0.60125	0.60174
1.6635	6.2697	24.693	98.228	392.67	1.7864	6.6376	26.092	103.97	416.48	3.987	16.523	67.196	270.72	1090.9	0.48774	0.49858	0.50002	0.5021	0.50212	0.46952	0.49591	0.49978	0.50116	0.50145	0.48955	0.49765	0.50134	0.50205	0.50258
2.9089	11.355	45.166	180.75	723.5	2.2399	8.6758	34.26	136.74	547.2	4.9346	20.258	82.531	333.03	1339.2	0.30143	0.31375	0.31505	0.31661	0.31685	0.28892	0.30257	0.31046	0.31261	0.31298	0.31842	0.32405	0.32445	0.32278	0.323
1.1598	4.0972	15.883	63.042	251.64	1.5631	5.8834	23.196	92.574	370.1	3.0332	12.084	48.584	195.81	785.68	0.60391	0.63602	0.64414	0.64605	0.64665	0.62021	0.64047	0.64535	0.64701	0.64754	0.62546	0.6355	0.63593	0.63616	0.63606
1.9347	7.3576	29.114	116.01	464.52	1.6637	6.2467	24.618	98.175	392.19	3.4398	13.932	56.218	225.46	905.99	0.43324	0.45196	0.45851	0.45944	0.4593	0.43015	0.45167	0.45808	0.45949	0.45981	0.48503	0.49084	0.4895	0.48828	0.48867
3.8346	15.361	61.436	246.35	987.45	1.8843	7.3028	29.038	116.09	464.41	4.3794	17.653	71.33	286.93	1151.2	0.24177	0.24847	0.24918	0.24959	0.24991	0.22957	0.23627	0.23789	0.2389	0.23936	0.28195	0.28544	0.28645	0.2859	0.28563
1.1576	4.1363	16.109	63.95	254.62	1.8184	6.7951	26.669	106.82	427.36	3.3918	13.689	55.62	224.55	903.59	0.5685	0.59833	0.60926	0.61196	0.61275	0.58693	0.60759	0.6134	0.61467	0.61526	0.59675	0.60592	0.60874	0.60929	0.60972
1.6814	6.3173	24.848	99.038	396.19	1.8192	6.9171	27.207	109.08	436.69	3.7112	14.983	60.34	242.97	976.6	0.45801	0.48353	0.4901	0.49186	0.49238	0.45832	0.48415	0.48979	0.49185	0.49252	0.50562	0.51395	0.51409	0.51448	0.51472
2.927	11.323	45.119	180.73	723.73	2.1909	8.4512	33.481	133.51	533.5	4.6907	19.289	78.285	316	1266.9	0.29174	0.29572	0.29799	0.29904	0.29941	0.28634	0.29378	0.29794	0.2986	0.29836	0.33593	0.34207	0.3446	0.34364	0.34316
1.2799	4.7152	18.322	72.478	289.07	2.2162	8.4008	33.382	133.55	534.32	4.5695	18.589	76.054	309.58	1249.9	0.50039	0.52154	0.52253	0.52451	0.52467	0.50367	0.52686	0.53082	0.53293	0.53163	0.51361	0.52046	0.52168	0.52164	0.52167
1.5559	5.8233	22.81	91.023	364.3	2.3083	8.8905	35.123	139.99	560.8	4.6358	18.871	77.04	312.92	1263.3	0.44572	0.46628	0.47037	0.47251	0.47256	0.44811	0.47142	0.47479	0.47503	0.47451	0.46667	0.47762	0.4814	0.4829	0.48285
2.0221	7.824	30.922	123.1	492.25	2.7954	10.759	42.657	170.91	685.07	5.3581	22.295	90.806	366.54	1474.1	0.34214	0.35352	0.35934	0.36145	0.36245	0.3462	0.35725	0.36157	0.36317	0.36378	0.37145	0.37852	0.3829	0.38282	0.38296
0.85162	2.9385	11.329	44.948	179.49	0.94257	3.2919	12.73	50.58	201.95	1.6465	6.2547	24.994	100.32	402.59	0.73415	0.76248	0.77005	0.77248	0.77299	0.73945	0.76434	0.77086	0.77246	0.77286	0.74019	0.75641	0.76081	0.76227	0.76261
2.9209	11.625	46.624	186.89	748.56	0.94229	3.3252	13.112	52.121	208.36	2.6494	10.6	42.446	170.53	682.45	0.40751	0.41173	0.41331	0.41353	0.41363	0.35372	0.38244	0.3911	0.39297	0.39376	0.44094	0.4491	0.45281	0.45299	0.45291
8.0232	33.141	134.73	542.99	2181.1	1.6384	6.5138	26.009	103.9	415.33	3.4975	14.311	57.751	231.83	929.5	0.13938	0.13952	0.13972	0.13984	0.14011	0.10913	0.1172	0.12385	0.12507	0.12501	0.16651	0.16807	0.16978	0.16906	0.16897
0.90749	3.1511	12.167	48.351	193.12	1.1056	3.9977	15.551	61.829	246.98	1.9313	7.5195	30.184	121.37	487.15	0.70229	0.7356	0.74333	0.74498	0.74532	0.71101	0.73611	0.7431	0.74454	0.74497	0.70685	0.72462	0.73034	0.73186	0.73242
2.2639	8.8011	35.047	140.11	560.26	1.1029	4.0432	15.865	63.175	252.45	2.9171	11.711	47.389	190.19	762.34	0.46059	0.47641	0.48025	0.4823	0.48231	0.43655	0.46538	0.4748	0.47699	0.47774	0.48081	0.49145	0.49154	0.49194	0.49147
5.7729	23.34	94.281	379.16	1520.7	1.9053	7.5002	29.94	119.53	477.58	3.6479	14.814	59.922	241.68	970.66	0.19571	0.19756	0.19747	0.19737	0.1974	0.17539	0.18074	0.18255	0.18408	0.18339	0.21868	0.22378	0.22306	0.22387	0.22355
1.1086	3.9484	15.291	60.725	242.18	1.5638	5.814	22.971	91.377	365.68	3.0984	12.492	51.078	206.94	832.91	0.5922	0.61667	0.62363	0.62592	0.62657	0.59727	0.61897	0.62414	0.6264	0.62679	0.60524	0.61883	0.62044	0.62062	0.62092
1.7399	6.5416	25.764	102.96	412.62	1.7119	6.3948	25.222	100.26	400.83	3.5054	14.235	58.103	234.48	942.86	0.48581	0.50137	0.50663	0.50723	0.50741	0.47076	0.49776	0.50412	0.50525	0.5055	0.48779	0.49485	0.49516	0.4949	0.49446
3.3411	13.227	52.915	211.3	844.28	2.0576	8.0095	31.636	126.28	504.7	4.5655	18.632	75.56	304.91	1222.7	0.28868	0.29336	0.29017	0.29072	0.2907	0.26503	0.28278	0.28227	0.28324	0.28365	0.29874	0.30615	0.30776	0.30841	0.30868
0.95731	3.3574	12.971	51.421	205.31	1.113	3.9776	15.439	61.433	245.36	1.9459	7.6166	30.533	122.77	492.26	0.70622	0.73395	0.74081	0.74357	0.7439	0.71101	0.73423	0.74249	0.74411	0.7443	0.71971	0.73673	0.74154	0.7428	0.74313
2.2786	8.8323	35.104	140.24	563.31	1.2026	4.4406	17.304	68.895	275.35	2.8887	11.581	46.588	187.43	752.52	0.45886	0.46942	0.47418	0.47494	0.47513	0.43625	0.46857	0.47735	0.47769	0.47783	0.50042	0.50841	0.51061	0.51066	0.51033
5.7096	23.233	93.511	375.84	1503.9	1.8708	7.3267	29.106	116.05	463.47	3.8835	15.7	63.397	255.28	1024	0.19914	0.1999	0.20026	0.20074	0.20072	0.18406	0.19143	0.19076	0.19181	0.19149	0.22415	0.22663	0.22666	0.22655	0.22653
1.0061	3.5358	13.653	54.083	216.09	1.2879	4.6969	18.429	73.489	293.21	2.3558	9.1751	37.13	149.74	601.52	0.68165	0.70433	0.70962	0.71149	0.71223	0.68478	0.70542	0.71021	0.71199	0.71257	0.68744	0.70534	0.70889	0.70969	0.70969
1.8994	7.2221	28.673	114.34	457.99	1.4158	5.2501	20.576	81.963	327.34	3.1087	12.543	51.282	207.26	834.06	0.49474	0.5126	0.52042	0.52166	0.52181	0.48357	0.50884	0.51936	0.51941	0.52087	0.52194	0.53026	0.53278	0.53324	0.53353
4.2161	16.856	67.76	271.84	1089.1	1.6844	6.4081	25.375	101.14	404.08	3.9464	16.213	65.861	265.4	1066.3	0.26393	0.2668	0.26887	0.26881	0.26876	0.23018	0.2453	0.25236	0.25281	0.25307	0.29013	0.29932	0.30002	0.29971	0.29922
1.168	4.2765	16.566	65.658	262.43	1.7415	6.4951	25.547	102.04	408.18	3.4441	14.163	57.945	234.6	944.76	0.56959	0.59128	0.59841	0.59983	0.59976	0.57564	0.59579	0.59976	0.60015	0.60039	0.59105	0.59932	0.60204	0.60244	0.60261
1.5539	5.8739	22.986	91.271	364.49	1.7584	6.5855	25.966	103.59	413.9	3.7588	15.553	63.909	259.27	1045.2	0.49966	0.51707	0.52259	0.52391	0.52424	0.49555	0.51905	0.52331	0.52475	0.52502	0.51836	0.5245	0.52687	0.52771	0.52813
2.5423	9.907	39.211	157.2	629.06	2.3165	8.9442	35.471	141.76	567.92	4.8424	20.103	81.941	331.93	1335.4	0.33947	0.34886	0.35057	0.35046	0.35091	0.32941	0.34596	0.34818	0.34902	0.34935	0.36293	0.37192	0.37327	0.37358	0.37369
1.1405	4.0877	15.841	63.016	251.73	1.6041	6.1054	24.106	96.139	384.65	2.9366	11.744	47.568	191.19	766.21	0.60685	0.64067	0.6497	0.65138	0.65196	0.62729	0.65081	0.65491	0.65695	0.65648	0.62719	0.63586	0.63761	0.63748	0.63733
