2.7548,2.9618,3.3414,2.7865,2.9175,3.1776,2.8342,2.8757,2.9876
3.9919,4.256,4.6708,4.0022,4.2037,4.4892,4.0086,4.0859,4.2579
5.2862,5.5818,5.9933,5.2763,5.497,5.8114,5.2604,5.3607,5.5379
6.5521,6.8264,7.2902,6.5143,6.7137,7.0678,6.4401,6.5295,6.7045
7.724,7.9832,8.3691,7.6095,7.8176,8.0875,7.346,7.4257,7.6164
3.0482,3.0172,2.9902,3.0962,3.103,3.2005,3.2084,3.2344,3.3344
4.3225,4.3114,4.3129,4.3727,4.3975,4.4902,4.4501,4.4789,4.5719
5.583,5.6143,5.6454,5.6466,5.6612,5.7726,5.6456,5.6814,5.8264
6.8195,6.8176,6.9221,6.7835,6.8476,6.8716,6.76,6.8051,6.9314
7.9386,7.9627,8.115,7.9116,7.9475,7.9765,7.6951,7.7331,7.8238
3.5844,3.654,3.6816,3.6145,3.6678,3.7568,3.7134,3.7244,3.7999
4.861,4.9158,4.9708,4.8871,4.9354,5.0458,4.9496,4.9531,5.0466
6.0797,6.1852,6.2246,6.0767,6.159,6.2566,6.0785,6.1091,6.2254
7.2323,7.3471,7.4279,7.1805,7.2565,7.3911,6.9971,7.09,7.1881
8.1952,8.344,8.4517,8.02,8.0643,8.2182,7.6475,7.6986,7.776
2.6988,3.3924,3.9313,2.7249,3.2436,3.7664,2.7765,3.0652,3.4488
3.9318,4.7292,5.256,3.9343,4.564,5.1174,4.0186,4.357,4.7961
5.2576,6.0806,6.5536,5.2461,5.9036,6.4516,5.2996,5.6596,6.1414
6.6041,7.3759,7.8408,6.5646,7.2204,7.7382,6.5936,6.9214,7.3974
7.8731,8.6417,8.9909,7.8434,8.4518,8.9016,7.7814,8.0766,8.4764
2.8607,2.2252,2.3171,2.9389,2.572,2.7021,3.0928,2.9767,2.886
4.114,3.4167,3.6211,4.1995,3.8348,4.0233,4.3787,4.2764,4.173
5.4406,4.738,4.9726,5.5536,5.1599,5.3727,5.6798,5.5985,5.5016
6.7808,6.0779,6.324,6.8233,6.4732,6.6516,6.8866,6.8044,6.7419
8.0343,7.3855,7.61,8.0412,7.7195,7.8786,8.0314,7.9263,7.9537
3.3483,3.2294,2.9539,3.4226,3.4316,3.2626,3.5936,3.6281,3.6481
4.6335,4.5392,4.2992,4.7183,4.7453,4.5946,4.8849,4.9154,4.9664
5.9429,5.8338,5.6478,5.9932,6.0256,5.9122,6.1334,6.2272,6.2131
7.2161,7.1074,6.9693,7.2269,7.3015,7.1945,7.3002,7.3875,7.4178
8.3697,8.2327,8.193,8.314,8.4253,8.4238,8.2845,8.4045,8.4773
2.727,3.2397,3.7687,2.7636,3.109,3.5886,2.7913,2.9733,3.2792
3.9411,4.5672,5.1166,3.9943,4.4135,4.9402,4.0266,4.2411,4.6068
5.263,5.8938,6.4457,5.263,5.7367,6.2818,5.2902,5.5545,5.9297
6.567,7.2021,7.7434,6.5726,7.0493,7.5639,6.5541,6.8005,7.1708
7.8428,8.4441,8.9086,7.7767,8.2531,8.6914,7.6249,7.865,8.2163
2.9121,2.472,2.6917,2.9795,2.8283,2.6617,3.1332,3.0675,3.0821
4.1669,3.7271,3.9996,4.2372,4.1217,3.9684,4.4114,4.3792,4.3414
5.4989,5.0608,5.3521,5.5879,5.4651,5.3169,5.6994,5.6359,5.6208
6.7973,6.3904,6.659,6.8684,6.7294,6.6207,6.8696,6.8892,6.8689
8.0262,7.6348,7.8981,8.0164,7.835,7.7589,7.91,7.9751,7.9238
3.4326,3.4398,3.2344,3.4803,3.5331,3.4557,3.6567,3.6862,3.7218
4.7054,4.7688,4.5929,4.7598,4.8437,4.7554,4.9294,4.9857,5.0054
5.9948,6.0423,5.9225,6.023,6.1064,6.0473,6.1253,6.2128,6.2749
7.2222,7.2955,7.1806,7.1946,7.32,7.2618,7.2214,7.3137,7.4358
8.3412,8.4335,8.3788,8.2551,8.4109,8.4052,8.0968,8.2148,8.298
2.7621,3.0467,3.4518,2.7823,2.9706,3.2959,2.7977,2.8759,3.0316
4.0248,4.3485,4.7912,4.0503,4.2608,4.6255,4.0566,4.1375,4.3305
5.332,5.6794,6.1283,5.3239,5.5731,5.9444,5.3007,5.3906,5.6373
6.6098,6.9583,7.3958,6.5634,6.8283,7.1753,6.486,6.5989,6.7639
7.7938,8.1093,8.4856,7.6848,7.886,8.2088,7.3825,7.5034,7.6946
3.0636,2.9747,2.9621,3.1528,3.1169,3.1527,3.228,3.2317,3.3401
4.3514,4.2864,4.2767,4.431,4.4062,4.4607,4.5244,4.4854,4.6202
5.6507,5.5878,5.5832,5.6858,5.7179,5.7291,5.7096,5.7283,5.828
6.8692,6.8272,6.8117,6.8731,6.8575,6.8778,6.7944,6.8751,6.9442
7.9311,7.9057,7.9549,7.929,7.967,7.9707,7.7123,7.7092,7.8117
3.6084,3.6441,3.6401,3.6331,3.6929,3.7251,3.7322,3.7584,3.8175
4.883,4.9451,4.9072,4.9122,4.9768,5.0093,4.977,5.0039,5.0546
6.1121,6.2119,6.1805,6.1072,6.1899,6.2546,6.086,6.1485,6.2173
7.2649,7.3628,7.3858,7.2007,7.3083,7.3824,7.0507,7.1236,7.1912
8.2312,8.3593,8.447,8.0402,8.1046,8.24,7.6579,7.7237,7.776
2.7031,3.5484,3.9791,2.7027,3.3845,3.8689,2.7428,3.1433,3.5827
3.9558,4.8978,5.2855,3.956,4.7207,5.2139,3.9725,4.4581,4.9272
5.2989,6.2385,6.5681,5.2844,6.0704,6.5381,5.2732,5.7856,6.2603
6.6347,7.5525,7.8243,6.6216,7.3922,7.8236,6.5776,7.0338,7.5157
7.9155,8.7892,8.9803,7.8621,8.5761,8.9674,7.7388,8.1451,8.5865
2.8701,2.0343,2.1658,2.9638,2.4994,2.5305,3.0975,2.9684,2.8202
4.1501,3.2771,3.4833,4.2491,3.7935,3.8587,4.3846,4.2691,4.1267
5.4863,4.6178,4.8311,5.5896,5.1408,5.2074,5.6109,5.5988,5.4617
6.8336,5.9611,6.1816,6.8783,6.4698,6.5309,6.8011,6.7666,6.6845
8.0444,7.2701,7.4336,8.0385,7.6678,7.791,7.9024,7.8482,7.8496
3.3829,3.1541,2.8086,3.4511,3.4809,3.161,3.633,3.6407,3.5928
4.6847,4.455,4.152,4.7646,4.7978,4.5107,4.9304,4.9691,4.9406
5.9979,5.7791,5.5099,6.0613,6.0898,5.8112,6.1793,6.2415,6.2432
7.2552,7.0756,6.8205,7.3012,7.3464,7.0977,7.3275,7.4527,7.4624
8.418,8.237,8.0703,8.3831,8.4873,8.3689,8.3343,8.4797,8.5138
2.6908,3.3735,3.8639,2.7054,3.2251,3.7057,2.7045,3.0214,3.3859
3.9207,4.7134,5.207,3.9441,4.5525,5.0628,3.9403,4.298,4.7372
5.2687,6.0632,6.5317,5.2693,5.885,6.4001,5.2217,5.5985,6.0553
6.5852,7.3796,7.8222,6.5852,7.1924,7.6789,6.483,6.8523,7.2877
7.8262,8.5753,8.9718,7.7681,8.3589,8.7832,7.5931,7.9037,8.3136
2.9076,2.4555,2.5349,3.0042,2.8255,2.5397,3.1522,3.0817,3.0656
4.1518,3.7016,3.8653,4.2674,4.1234,3.8575,4.4275,4.3598,4.4071
5.4962,5.0202,5.2096,5.586,5.4257,5.1742,5.6579,5.6254,5.6532
6.8064,6.3684,6.5317,6.8684,6.6931,6.5037,6.7787,6.839,6.8515
8.0043,7.5774,7.7717,7.992,7.8126,7.6442,7.8787,7.9407,7.972
3.454,3.4306,3.1302,3.5158,3.6071,3.3863,3.6579,3.7222,3.7603
4.7461,4.7374,4.4713,4.8069,4.8758,4.7057,4.9554,4.997,5.0724
6.049,6.0688,5.7871,6.0721,6.1418,6.0236,6.1531,6.2728,6.3127
7.282,7.3143,7.0835,7.2225,7.3611,7.2025,7.1955,7.3521,7.4573
8.3838,8.4452,8.2963,8.3533,8.4459,8.3723,8.1457,8.2733,8.3442
2.695,3.1167,3.5661,2.7135,2.9977,3.3855,2.7054,2.8621,3.0867
3.9187,4.4299,4.92,3.9198,4.304,4.7278,3.8998,4.0818,4.407
5.2346,5.7582,6.2528,5.2128,5.6149,6.0461,5.1662,5.3739,5.6981
6.4952,7.0252,7.5389,6.458,6.8461,7.2941,6.3548,6.5335,6.8397
7.711,8.1735,8.6039,7.6239,7.948,8.3274,7.3293,7.4964,7.7794
3.089,2.946,2.8163,3.1268,3.0806,3.0957,3.2121,3.2108,3.3628
4.3908,4.2544,4.1457,4.4002,4.3597,4.4164,4.4429,4.4646,4.6193
5.6409,5.5817,5.479,5.6422,5.6414,5.6522,5.7066,5.6751,5.8305
6.8818,6.8073,6.7394,6.779,6.825,6.865,6.7446,6.7964,6.9509
7.9383,7.9288,7.8949,7.8903,7.9097,7.9846,7.6523,7.7112,7.8577
3.609,3.6893,3.5971,3.6475,3.7051,3.7353,3.7367,3.7778,3.8308
4.8908,4.9606,4.9021,4.9143,4.9947,5.0257,4.9535,5.0189,5.0883
6.1197,6.2189,6.161,6.1083,6.2286,6.2683,6.0961,6.1931,6.2687
7.2628,7.3889,7.3866,7.2164,7.3239,7.4127,7.0275,7.1834,7.2255
8.2727,8.4242,8.4519,8.0564,8.1606,8.3849,7.6719,7.806,7.8641
2.6737,3.4692,3.9837,2.6887,3.3036,3.8293,2.7242,3.0789,3.5002
3.9067,4.8144,5.3053,3.9234,4.6461,5.1852,3.9501,4.3806,4.8527
5.2393,6.1673,6.6009,5.2484,5.9853,6.5076,5.2555,5.6907,6.1866
6.5832,7.4754,7.8795,6.5822,7.3028,7.811,6.5465,6.9561,7.444
7.8688,8.7211,9.0407,7.828,8.503,8.9624,7.7047,8.0799,8.5348
2.8586,2.2159,2.3815,2.956,2.6189,2.7213,3.0802,2.9649,2.8781
4.1253,3.4531,3.7106,4.2159,3.9021,4.0538,4.3717,4.2531,4.1854
5.4678,4.7944,5.0395,5.5619,5.2392,5.4073,5.5987,5.5833,5.5203
6.8158,6.1298,6.3895,6.8713,6.5827,6.7209,6.7409,6.7386,6.7755
8.0064,7.4476,7.6644,8.0327,7.7841,7.9679,7.863,7.8651,7.9592
3.3563,3.2917,3.0159,3.4443,3.4996,3.3045,3.6102,3.6734,3.6748
4.662,4.5931,4.3631,4.7429,4.8238,4.6532,4.9254,4.9857,4.9796
5.9734,5.8988,5.7079,6.034,6.1252,5.9735,6.1472,6.2538,6.2744
7.2264,7.1754,7.0179,7.2544,7.3543,7.2574,7.2713,7.4172,7.5004
8.3768,8.3506,8.2645,8.3597,8.509,8.4654,8.3056,8.4546,8.5124
2.6673,3.2973,3.8312,2.6934,3.1539,3.658,2.7283,2.9771,3.3216
3.8979,4.634,5.1804,3.9277,4.4703,5.0084,3.932,4.255,4.6496
5.2286,5.9868,6.5185,5.2397,5.8011,6.3505,5.2018,5.5487,5.9699
6.5476,7.294,7.8144,6.5455,7.1128,7.6333,6.4676,6.7855,7.1972
7.8081,8.5026,8.9432,7.7303,8.2715,8.7413,7.5769,7.8424,8.2683
2.9243,2.5395,2.6863,2.9836,2.8453,2.6713,3.1497,3.0902,3.0703
4.1879,3.8307,4.0281,4.2644,4.1387,4.0026,4.4111,4.3865,4.3917
5.5247,5.1638,5.3869,5.6033,5.4797,5.3327,5.6068,5.6499,5.6834
6.8152,6.4955,6.7034,6.8565,6.7569,6.628,6.7253,6.8525,6.895
7.9953,7.7077,7.9622,7.9816,7.8311,7.8369,7.8263,7.9562,7.9802
3.4312,3.4937,3.2597,3.4856,3.5915,3.498,3.6498,3.7477,3.7603
4.7169,4.8063,4.6086,4.7811,4.889,4.8061,4.945,5.0221,5.0639
6.0247,6.08,5.9436,6.026,6.1425,6.0815,6.1557,6.2595,6.2992
7.2455,7.338,7.2397,7.2151,7.3624,7.3259,7.1719,7.3736,7.4725
8.361,8.499,8.4364,8.3225,8.4606,8.496,8.1237,8.2293,8.329
2.7062,3.0571,3.4988,2.7109,2.9623,3.3104,2.7236,2.8377,3.0308
3.9357,4.3653,4.8466,3.9347,4.2429,4.6503,3.9029,4.0545,4.3324
5.2299,5.6751,6.1753,5.2127,5.5273,5.9669,5.1692,5.3224,5.6188
6.4786,6.949,7.4649,6.449,6.7748,7.2179,6.3201,6.4766,6.7681
7.6814,8.102,8.5163,7.5857,7.8936,8.2464,7.3012,7.4513,7.7341
3.0779,2.9893,2.9383,3.1209,3.0818,3.2038,3.2032,3.2195,3.3628
4.3626,4.2998,4.2788,4.3961,4.3649,4.4615,4.4268,4.4521,4.6021
5.6595,5.6208,5.5775,5.5881,5.6168,5.7772,5.6468,5.6734,5.8632
6.8651,6.8189,6.8338,6.7828,6.8508,6.9572,6.7279,6.7922,6.9543
7.9159,7.941,7.9979,7.8893,7.9508,8.0543,7.6614,7.7536,7.8507
3.6016,3.6635,3.6594,3.6358,3.6911,3.7522,3.7324,3.7729,3.8307
4.8772,4.9593,4.96,4.914,4.9808,5.0534,4.932,5.0035,5.0876
6.1166,6.2085,6.2265,6.0995,6.2004,6.2927,6.0828,6.1669,6.2626
7.266,7.381,7.4526,7.1991,7.3239,7.4321,6.9954,7.1362,7.239
8.2599,8.4209,8.4931,8.0709,8.2008,8.3412,7.6578,7.8057,7.8481
