0.75144,0.58969,0.40375,0.24428,0.1356,0.73443,0.56505,0.38042,0.23011,0.12643,0.67572,0.49361,0.33057,0.20908,0.12818
0.59248,0.39538,0.2349,0.13147,0.070797,0.71806,0.54222,0.35215,0.20571,0.1121,0.60774,0.42602,0.27063,0.15834,0.089951
0.41184,0.24677,0.13994,0.076968,0.042804,0.63016,0.43332,0.26337,0.14703,0.078355,0.54384,0.35423,0.21348,0.12148,0.066149
0.73186,0.57454,0.39233,0.23858,0.13278,0.71569,0.54667,0.36546,0.2215,0.1234,0.65396,0.47905,0.31742,0.20406,0.12719
0.62323,0.42846,0.26055,0.14474,0.07744,0.6981,0.50862,0.32642,0.18827,0.10064,0.58306,0.39458,0.24984,0.15125,0.087236
0.46877,0.28715,0.16216,0.087702,0.046837,0.60538,0.40763,0.24409,0.13436,0.070836,0.53062,0.34432,0.20628,0.11787,0.064589
0.6967,0.53282,0.35779,0.21535,0.12154,0.65875,0.48819,0.31974,0.19041,0.10567,0.59103,0.42579,0.28461,0.1847,0.12143
0.64112,0.4547,0.28037,0.15861,0.085076,0.6339,0.44579,0.27682,0.15612,0.08363,0.54889,0.37254,0.23413,0.14572,0.092786
0.54164,0.34786,0.20071,0.10806,0.057113,0.59815,0.39963,0.23827,0.13059,0.06846,0.50814,0.33385,0.20149,0.11858,0.06833
0.73693,0.57588,0.39439,0.23697,0.13183,0.71393,0.54139,0.36233,0.21529,0.12026,0.65424,0.47506,0.3169,0.201,0.12625
0.62423,0.42825,0.25922,0.14456,0.078042,0.68418,0.49361,0.31179,0.17758,0.095242,0.59216,0.40834,0.2558,0.15235,0.09116
0.46748,0.28638,0.16037,0.086552,0.046376,0.61105,0.41017,0.24438,0.13492,0.070937,0.52424,0.34088,0.20351,0.11283,0.062237
0.72013,0.56048,0.38109,0.2301,0.12809,0.69586,0.52395,0.34517,0.20508,0.11316,0.63572,0.46009,0.30365,0.19675,0.12308
