2.6598	3.104	3.6784	2.6934	3.0017	3.4874	2.8047	2.912	3.178	0.73186	0.62323	0.46877	0.72013	0.64282	0.5145	0.68237	0.65261	0.5739
3.8698	4.4154	5.0335	3.9108	4.2905	4.8323	4.0058	4.1772	4.4863	0.57454	0.42846	0.28715	0.56048	0.45098	0.32669	0.51738	0.46603	0.37741
5.1816	5.7568	6.3808	5.2135	5.6195	6.174	5.2428	5.4558	5.8119	0.39233	0.26055	0.16216	0.38109	0.27951	0.18705	0.34079	0.28984	0.22201
6.5057	7.0699	7.6829	6.5162	6.9242	7.4509	6.5031	6.7113	7.0496	0.23858	0.14474	0.087702	0.2301	0.15828	0.1015	0.20656	0.16387	0.12089
7.7305	8.3034	8.8457	7.6898	8.1164	8.5922	7.6029	7.7784	8.0977	0.13278	0.07744	0.046837	0.12809	0.084988	0.053154	0.11425	0.087366	0.063164
2.8613	2.624	2.8834	2.9401	2.8754	2.817	3.1189	3.107	3.116	0.71569	0.6981	0.60538	0.69586	0.66724	0.63275	0.63841	0.62465	0.58504
4.1044	3.8971	4.2137	4.1959	4.1689	4.1157	4.3884	4.4058	4.4068	0.54667	0.50862	0.40763	0.52395	0.47687	0.43815	0.46121	0.43521	0.38882
5.4352	5.2243	5.5389	5.5168	5.4856	5.4547	5.6143	5.6799	5.6823	0.36546	0.32642	0.24409	0.34517	0.30012	0.266	0.29307	0.26737	0.2298
6.7519	6.5687	6.8569	6.7918	6.76	6.7512	6.8413	6.8568	6.872	0.2215	0.18827	0.13436	0.20508	0.17117	0.1468	0.17103	0.15018	0.12651
7.9719	7.7748	8.0415	7.9378	7.8306	7.969	7.8756	7.9094	7.9528	0.1234	0.10064	0.070836	0.11316	0.092012	0.077674	0.094912	0.080011	0.067878
3.3933	3.4409	3.394	3.459	3.5442	3.5347	3.6252	3.6665	3.7427	0.65396	0.58306	0.53062	0.63572	0.5825	0.52778	0.57325	0.54604	0.49562
4.672	4.7592	4.7483	4.7386	4.8263	4.8533	4.891	4.9379	5.0228	0.47905	0.39458	0.34432	0.46009	0.40116	0.34617	0.39836	0.36919	0.31861
5.9464	6.0697	6.0644	5.9922	6.088	6.1328	6.0885	6.1832	6.2681	0.31742	0.24984	0.20628	0.30365	0.25357	0.20961	0.25953	0.22864	0.19602
7.1704	7.2961	7.3172	7.1258	7.3178	7.3711	7.2054	7.2821	7.396	0.20406	0.15125	0.11787	0.19675	0.15004	0.12052	0.16836	0.14339	0.1158
8.2763	8.4554	8.4969	8.2111	8.4013	8.5028	8.0645	8.1766	8.2695	0.12719	0.087236	0.064589	0.12308	0.089881	0.067959	0.11065	0.089995	0.069778
2.7548	2.9618	3.3414	2.7865	2.9175	3.1776	2.8342	2.8757	2.9876	0.6967	0.64112	0.54164	0.68783	0.64874	0.57485	0.65981	0.64692	0.60784
3.9919	4.256	4.6708	4.0022	4.2037	4.4892	4.0086	4.0859	4.2579	0.53282	0.4547	0.34786	0.51948	0.46195	0.3791	0.48381	0.46184	0.41531
5.2862	5.5818	5.9933	5.2763	5.497	5.8114	5.2604	5.3607	5.5379	0.35779	0.28037	0.20071	0.34137	0.29179	0.22395	0.31161	0.28901	0.24862
6.5521	6.8264	7.2902	6.5143	6.7137	7.0678	6.4401	6.5295	6.7045	0.21535	0.15861	0.10806	0.20461	0.16408	0.12253	0.17955	0.16457	0.13949
7.724	7.9832	8.3691	7.6095	7.8176	8.0875	7.346	7.4257	7.6164	0.12154	0.085076	0.057113	0.11436	0.088668	0.063173	0.096708	0.088028	0.073778
3.0482	3.0172	2.9902	3.0962	3.103	3.2005	3.2084	3.2344	3.3344	0.65875	0.6339	0.59815	0.63933	0.62476	0.56461	0.5876	0.58835	0.55017
4.3225	4.3114	4.3129	4.3727	4.3975	4.4902	4.4501	4.4789	4.5719	0.48819	0.44579	0.39963	0.46457	0.43723	0.37279	0.4095	0.40131	0.36232
5.583	5.6143	5.6454	5.6466	5.6612	5.7726	5.6456	5.6814	5.8264	0.31974	0.27682	0.23827	0.29699	0.26987	0.21974	0.25347	0.24045	0.21074
6.8195	6.8176	6.9221	6.7835	6.8476	6.8716	6.76	6.8051	6.9314	0.19041	0.15612	0.13059	0.17294	0.15252	0.12088	0.14488	0.13449	0.11539
7.9386	7.9627	8.115	7.9116	7.9475	7.9765	7.6951	7.7331	7.8238	0.10567	0.08363	0.06846	0.094557	0.081003	0.063267	0.080063	0.072186	0.061933
3.5844	3.654	3.6816	3.6145	3.6678	3.7568	3.7134	3.7244	3.7999	0.59103	0.54889	0.50814	0.568	0.53987	0.49975	0.51917	0.51013	0.47576
4.861	4.9158	4.9708	4.8871	4.9354	5.0458	4.9496	4.9531	5.0466	0.42579	0.37254	0.33385	0.40373	0.36678	0.32492	0.35552	0.3415	0.31301
6.0797	6.1852	6.2246	6.0767	6.159	6.2566	6.0785	6.1091	6.2254	0.28461	0.23413	0.20149	0.26974	0.23848	0.1972	0.23298	0.21903	0.19725
7.2323	7.3471	7.4279	7.1805	7.2565	7.3911	6.9971	7.09	7.1881	0.1847	0.14572	0.11858	0.17752	0.15107	0.12144	0.1553	0.14082	0.12325
8.1952	8.344	8.4517	8.02	8.0643	8.2182	7.6475	7.6986	7.776	0.12143	0.092786	0.06833	0.12249	0.10233	0.07786	0.11362	0.097783	0.083619
2.6988	3.3924	3.9313	2.7249	3.2436	3.7664	2.7765	3.0652	3.4488	0.73513	0.55212	0.39106	0.72468	0.58903	0.43666	0.68548	0.61678	0.50853
3.9318	4.7292	5.256	3.9343	4.564	5.1174	4.0186	4.357	4.7961	0.56134	0.3585	0.2317	0.55607	0.39185	0.26302	0.51831	0.42301	0.31864
5.2576	6.0806	6.5536	5.2461	5.9036	6.4516	5.2996	5.6596	6.1414	0.37382	0.21115	0.13122	0.37306	0.23173	0.14765	0.34152	0.25551	0.18353
6.6041	7.3759	7.8408	6.5646	7.2204	7.7382	6.5936	6.9214	7.3974	0.22217	0.11691	0.072694	0.22019	0.12814	0.078923	0.20274	0.143	0.097654
7.8731	8.6417	8.9909	7.8434	8.4518	8.9016	7.7814	8.0766	8.4764	0.12208	0.061572	0.040777	0.12041	0.06879	0.042638	0.11092	0.076304	0.050728
2.8607	2.2252	2.3171	2.9389	2.572	2.7021	3.0928	2.9767	2.886	0.71615	0.72671	0.66217	0.70127	0.69035	0.61709	0.64663	0.63164	0.60495
4.114	3.4167	3.6211	4.1995	3.8348	4.0233	4.3787	4.2764	4.173	0.53934	0.56003	0.46932	0.52151	0.5026	0.4192	0.46629	0.43683	0.40745
5.4406	4.738	4.9726	5.5536	5.1599	5.3727	5.6798	5.5985	5.5016	0.35275	0.36851	0.29268	0.33695	0.31998	0.25252	0.29839	0.26943	0.24195
6.7808	6.0779	6.324	6.8233	6.4732	6.6516	6.8866	6.8044	6.7419	0.20691	0.21633	0.16612	0.19809	0.18156	0.13981	0.17383	0.1507	0.13291
8.0343	7.3855	7.61	8.0412	7.7195	7.8786	8.0314	7.9263	7.9537	0.11219	0.11737	0.089293	0.10827	0.09784	0.073752	0.094137	0.080478	0.069728
3.3483	3.2294	2.9539	3.4226	3.4316	3.2626	3.5936	3.6281	3.6481	0.65641	0.6076	0.57103	0.63811	0.58146	0.53524	0.58426	0.54366	0.49446
4.6335	4.5392	4.2992	4.7183	4.7453	4.5946	4.8849	4.9154	4.9664	0.47479	0.42103	0.38194	0.4613	0.39407	0.34839	0.40436	0.3571	0.3121
5.9429	5.8338	5.6478	5.9932	6.0256	5.9122	6.1334	6.2272	6.2131	0.30917	0.26382	0.23318	0.30061	0.24298	0.2081	0.25923	0.21665	0.18068
7.2161	7.1074	6.9693	7.2269	7.3015	7.1945	7.3002	7.3875	7.4178	0.19082	0.15587	0.13055	0.18745	0.14511	0.11656	0.16584	0.12717	0.10239
8.3697	8.2327	8.193	8.314	8.4253	8.4238	8.2845	8.4045	8.4773	0.116	0.089499	0.072209	0.11688	0.083958	0.063793	0.10184	0.076619	0.057216
2.727	3.2397	3.7687	2.7636	3.109	3.5886	2.7913	2.9733	3.2792	0.72103	0.58614	0.44009	0.71135	0.61306	0.48686	0.67637	0.62889	0.54217
3.9411	4.5672	5.1166	3.9943	4.4135	4.9402	4.0266	4.2411	4.6068	0.55228	0.39145	0.2672	0.54233	0.41966	0.30228	0.50734	0.44144	0.35067
5.263	5.8938	6.4457	5.263	5.7367	6.2818	5.2902	5.5545	5.9297	0.37161	0.23245	0.14946	0.36316	0.25452	0.17021	0.33059	0.27273	0.20259
6.567	7.2021	7.7434	6.5726	7.0493	7.5639	6.5541	6.8005	7.1708	0.22171	0.12795	0.079742	0.21717	0.14174	0.090255	0.19549	0.15342	0.11035
7.8428	8.4441	8.9086	7.7767	8.2531	8.6914	7.6249	7.865	8.2163	0.1213	0.068015	0.04231	0.11902	0.074906	0.047532	0.10605	0.081809	0.05819
2.9121	2.472	2.6917	2.9795	2.8283	2.6617	3.1332	3.0675	3.0821	0.70614	0.70345	0.62533	0.68268	0.65807	0.63615	0.63281	0.61696	0.58614
4.1669	3.7271	3.9996	4.2372	4.1217	3.9684	4.4114	4.3792	4.3414	0.52958	0.51697	0.42738	0.5036	0.46639	0.44017	0.44928	0.42632	0.38668
5.4989	5.0608	5.3521	5.5879	5.4651	5.3169	5.6994	5.6359	5.6208	0.34871	0.329	0.25941	0.32505	0.29052	0.26703	0.28141	0.25902	0.22828
6.7973	6.3904	6.659	6.8684	6.7294	6.6207	6.8696	6.8892	6.8689	0.20543	0.18987	0.14378	0.19134	0.16397	0.14899	0.16336	0.14594	0.12448
8.0262	7.6348	7.8981	8.0164	7.835	7.7589	7.91	7.9751	7.9238	0.11308	0.10219	0.07607	0.10491	0.087391	0.078338	0.087939	0.078118	0.06382
3.4326	3.4398	3.2344	3.4803	3.5331	3.4557	3.6567	3.6862	3.7218	0.64078	0.57233	0.53916	0.62523	0.57005	0.53062	0.56715	0.5296	0.48667
4.7054	4.7688	4.5929	4.7598	4.8437	4.7554	4.9294	4.9857	5.0054	0.45825	0.39082	0.35369	0.44526	0.38774	0.34888	0.39529	0.35123	0.31155
5.9948	6.0423	5.9225	6.023	6.1064	6.0473	6.1253	6.2128	6.2749	0.30073	0.24255	0.21043	0.28959	0.24317	0.2144	0.25539	0.21934	0.19017
7.2222	7.2955	7.1806	7.1946	7.32	7.2618	7.2214	7.3137	7.4358	0.18961	0.14604	0.12079	0.18489	0.14221	0.12182	0.16365	0.136	0.11156
8.3412	8.4335	8.3788	8.2551	8.4109	8.4052	8.0968	8.2148	8.298	0.11768	0.084506	0.065857	0.11539	0.085734	0.068302	0.10321	0.086438	0.06522
2.7621	3.0467	3.4518	2.7823	2.9706	3.2959	2.7977	2.8759	3.0316	0.69202	0.61567	0.50969	0.67851	0.62789	0.54397	0.65712	0.63203	0.58703
4.0248	4.3485	4.7912	4.0503	4.2608	4.6255	4.0566	4.1375	4.3305	0.51971	0.42456	0.31954	0.50466	0.43683	0.35008	0.48032	0.4445	0.3911
5.332	5.6794	6.1283	5.3239	5.5731	5.9444	5.3007	5.3906	5.6373	0.34385	0.258	0.18068	0.33087	0.2706	0.20281	0.3049	0.27516	0.23197
6.6098	6.9583	7.3958	6.5634	6.8283	7.1753	6.486	6.5989	6.7639	0.20693	0.14446	0.096967	0.19504	0.15153	0.10912	0.17436	0.15557	0.12777
7.7938	8.1093	8.4856	7.6848	7.886	8.2088	7.3825	7.5034	7.6946	0.1142	0.077165	0.050935	0.10724	0.08079	0.057367	0.093094	0.081879	0.066979
3.0636	2.9747	2.9621	3.1528	3.1169	3.1527	3.228	3.2317	3.3401	0.65064	0.62178	0.58979	0.62897	0.6151	0.56773	0.58792	0.57621	0.5371
4.3514	4.2864	4.2767	4.431	4.4062	4.4607	4.5244	4.4854	4.6202	0.47718	0.4337	0.39191	0.45414	0.42363	0.36967	0.40536	0.38982	0.34701
5.6507	5.5878	5.5832	5.6858	5.7179	5.7291	5.7096	5.7283	5.828	0.30827	0.26514	0.23147	0.29062	0.25725	0.21801	0.24718	0.23617	0.20171
6.8692	6.8272	6.8117	6.8731	6.8575	6.8778	6.7944	6.8751	6.9442	0.18079	0.149	0.12826	0.17026	0.14288	0.11898	0.13916	0.13042	0.11099
7.9311	7.9057	7.9549	7.929	7.967	7.9707	7.7123	7.7092	7.8117	0.09918	0.079639	0.067946	0.09284	0.076251	0.062551	0.074817	0.072028	0.058976
3.6084	3.6441	3.6401	3.6331	3.6929	3.7251	3.7322	3.7584	3.8175	0.58164	0.53446	0.50106	0.56588	0.52913	0.48869	0.51185	0.50194	0.47328
4.883	4.9451	4.9072	4.9122	4.9768	5.0093	4.977	5.0039	5.0546	0.4098	0.36116	0.32493	0.39688	0.35545	0.31257	0.34888	0.33108	0.30441
6.1121	6.2119	6.1805	6.1072	6.1899	6.2546	6.086	6.1485	6.2173	0.27197	0.2278	0.20044	0.26094	0.22831	0.19049	0.23031	0.20905	0.18865
7.2649	7.3628	7.3858	7.2007	7.3083	7.3824	7.0507	7.1236	7.1912	0.1763	0.13724	0.11431	0.17071	0.14172	0.11202	0.15238	0.13603	0.11871
8.2312	8.3593	8.447	8.0402	8.1046	8.24	7.6579	7.7237	7.776	0.11839	0.085544	0.066315	0.11934	0.09732	0.070961	0.10984	0.095906	0.07945
2.7031	3.5484	3.9791	2.7027	3.3845	3.8689	2.7428	3.1433	3.5827	0.72164	0.49621	0.35648	0.71206	0.53648	0.39689	0.69595	0.5863	0.46515
3.9558	4.8978	5.2855	3.956	4.7207	5.2139	3.9725	4.4581	4.9272	0.54287	0.31032	0.20946	0.54301	0.34389	0.23406	0.52093	0.39226	0.28118
5.2989	6.2385	6.5681	5.2844	6.0704	6.5381	5.2732	5.7856	6.2603	0.3563	0.17758	0.11821	0.35284	0.19859	0.12912	0.33867	0.2318	0.15707
6.6347	7.5525	7.8243	6.6216	7.3922	7.8236	6.5776	7.0338	7.5157	0.20752	0.097397	0.066505	0.20539	0.10873	0.069314	0.19737	0.12787	0.084246
7.9155	8.7892	8.9803	7.8621	8.5761	8.9674	7.7388	8.1451	8.5865	0.11232	0.052131	0.038727	0.1115	0.057787	0.037527	0.10909	0.066334	0.043801
2.8701	2.0343	2.1658	2.9638	2.4994	2.5305	3.0975	2.9684	2.8202	0.70867	0.73253	0.66984	0.68888	0.68017	0.62498	0.6555	0.61217	0.59105
4.1501	3.2771	3.4833	4.2491	3.7935	3.8587	4.3846	4.2691	4.1267	0.5234	0.54893	0.47476	0.50653	0.48623	0.4198	0.47052	0.418	0.38874
5.4863	4.6178	4.8311	5.5896	5.1408	5.2074	5.6109	5.5988	5.4617	0.33734	0.35711	0.29519	0.326	0.30373	0.25255	0.29743	0.25057	0.22817
6.8336	5.9611	6.1816	6.8783	6.4698	6.5309	6.8011	6.7666	6.6845	0.19471	0.20736	0.16751	0.18804	0.1718	0.13993	0.17213	0.13869	0.12437
8.0444	7.2701	7.4336	8.0385	7.6678	7.791	7.9024	7.8482	7.8496	0.10476	0.11199	0.090222	0.10181	0.091238	0.074197	0.093694	0.072884	0.065793
3.3829	3.1541	2.8086	3.4511	3.4809	3.161	3.633	3.6407	3.5928	0.63726	0.58245	0.57399	0.62143	0.54668	0.52507	0.56897	0.51743	0.47296
4.6847	4.455	4.152	4.7646	4.7978	4.5107	4.9304	4.9691	4.9406	0.44766	0.39782	0.3813	0.43253	0.3566	0.3372	0.3893	0.33493	0.29502
5.9979	5.7791	5.5099	6.0613	6.0898	5.8112	6.1793	6.2415	6.2432	0.28371	0.24521	0.23199	0.27409	0.22114	0.19671	0.25193	0.19907	0.17136
7.2552	7.0756	6.8205	7.3012	7.3464	7.0977	7.3275	7.4527	7.4624	0.17454	0.14054	0.12985	0.16962	0.12894	0.10819	0.15035	0.11531	0.095544
8.418	8.237	8.0703	8.3831	8.4873	8.3689	8.3343	8.4797	8.5138	0.10561	0.079694	0.069533	0.10307	0.072647	0.059785	0.096828	0.064749	0.053275
2.6908	3.3735	3.8639	2.7054	3.2251	3.7057	2.7045	3.0214	3.3859	0.71603	0.53698	0.39788	0.70779	0.574	0.43871	0.68938	0.61204	0.50601
3.9207	4.7134	5.207	3.9441	4.5525	5.0628	3.9403	4.298	4.7372	0.54496	0.34523	0.23506	0.53907	0.3775	0.26359	0.51487	0.41747	0.31583
5.2687	6.0632	6.5317	5.2693	5.885	6.4001	5.2217	5.5985	6.0553	0.35838	0.19959	0.13024	0.35601	0.22095	0.14621	0.33574	0.25165	0.17827
6.5852	7.3796	7.8222	6.5852	7.1924	7.6789	6.483	6.8523	7.2877	0.21074	0.10846	0.070014	0.20786	0.12109	0.077811	0.19672	0.13897	0.095335
7.8262	8.5753	8.9718	7.7681	8.3589	8.7832	7.5931	7.9037	8.3136	0.11483	0.057836	0.037185	0.11249	0.064136	0.040545	0.10742	0.072966	0.049825
2.9076	2.4555	2.5349	3.0042	2.8255	2.5397	3.1522	3.0817	3.0656	0.6959	0.6911	0.62752	0.67525	0.63488	0.63823	0.63446	0.60757	0.55541
4.1518	3.7016	3.8653	4.2674	4.1234	3.8575	4.4275	4.3598	4.4071	0.51603	0.50067	0.42929	0.49859	0.44101	0.43245	0.45064	0.4158	0.356
5.4962	5.0202	5.2096	5.586	5.4257	5.1742	5.6579	5.6254	5.6532	0.33422	0.31388	0.25892	0.31976	0.26494	0.26122	0.28247	0.25234	0.20582
6.8064	6.3684	6.5317	6.8684	6.6931	6.5037	6.7787	6.839	6.8515	0.19397	0.17942	0.14363	0.18492	0.14959	0.14479	0.16157	0.14002	0.11152
8.0043	7.5774	7.7717	7.992	7.8126	7.6442	7.8787	7.9407	7.972	0.10459	0.096039	0.075648	0.099492	0.079007	0.076518	0.087752	0.073843	0.058686
3.454	3.4306	3.1302	3.5158	3.6071	3.3863	3.6579	3.7222	3.7603	0.6257	0.54668	0.53574	0.60755	0.53858	0.52184	0.55629	0.50829	0.46194
4.7461	4.7374	4.4713	4.8069	4.8758	4.7057	4.9554	4.997	5.0724	0.44368	0.36235	0.34581	0.42396	0.35966	0.34067	0.38015	0.3312	0.28299
6.049	6.0688	5.7871	6.0721	6.1418	6.0236	6.1531	6.2728	6.3127	0.28031	0.22303	0.20338	0.27321	0.21895	0.20152	0.24799	0.20015	0.16584
7.282	7.3143	7.0835	7.2225	7.3611	7.2025	7.1955	7.3521	7.4573	0.17135	0.12941	0.1129	0.17263	0.12764	0.11101	0.15437	0.11872	0.096127
8.3838	8.4452	8.2963	8.3533	8.4459	8.3723	8.1457	8.2733	8.3442	0.10737	0.073857	0.061366	0.10882	0.073251	0.059827	0.099253	0.070066	0.056075
2.695	3.1167	3.5661	2.7135	2.9977	3.3855	2.7054	2.8621	3.0867	0.69545	0.58749	0.46708	0.68562	0.6114	0.50642	0.66495	0.62877	0.56168
3.9187	4.4299	4.92	3.9198	4.304	4.7278	3.8998	4.0818	4.407	0.52567	0.39256	0.28422	0.51309	0.41779	0.31806	0.49152	0.44234	0.36413
5.2346	5.7582	6.2528	5.2128	5.6149	6.0461	5.1662	5.3739	5.6981	0.34919	0.23263	0.15931	0.33877	0.25079	0.18041	0.31432	0.27134	0.21484
6.4952	7.0252	7.5389	6.458	6.8461	7.2941	6.3548	6.5335	6.8397	0.20877	0.12797	0.084997	0.19978	0.13841	0.096361	0.18326	0.15337	0.11571
7.711	8.1735	8.6039	7.6239	7.948	8.3274	7.3293	7.4964	7.7794	0.1154	0.068279	0.044176	0.1086	0.072755	0.050047	0.09814	0.081304	0.058904
3.089	2.946	2.8163	3.1268	3.0806	3.0957	3.2121	3.2108	3.3628	0.65634	0.6119	0.58811	0.64112	0.60816	0.5553	0.59867	0.58234	0.52231
4.3908	4.2544	4.1457	4.4002	4.3597	4.4164	4.4429	4.4646	4.6193	0.47243	0.41397	0.38914	0.45812	0.41355	0.35759	0.41722	0.39056	0.32939
5.6409	5.5817	5.479	5.6422	5.6414	5.6522	5.7066	5.6751	5.8305	0.30055	0.25023	0.22974	0.29318	0.24878	0.20744	0.25682	0.23668	0.18732
6.8818	6.8073	6.7394	6.779	6.825	6.865	6.7446	6.7964	6.9509	0.17567	0.14047	0.12523	0.167	0.13681	0.11433	0.14531	0.12973	0.10086
7.9383	7.9288	7.8949	7.8903	7.9097	7.9846	7.6523	7.7112	7.8577	0.095736	0.074509	0.065332	0.091169	0.071719	0.060239	0.079058	0.068731	0.052371
3.609	3.6893	3.5971	3.6475	3.7051	3.7353	3.7367	3.7778	3.8308	0.58042	0.51829	0.4804	0.56391	0.51093	0.46528	0.51141	0.48969	0.4484
4.8908	4.9606	4.9021	4.9143	4.9947	5.0257	4.9535	5.0189	5.0883	0.40734	0.33942	0.30744	0.38991	0.34159	0.29134	0.34668	0.32528	0.28441
6.1197	6.2189	6.161	6.1083	6.2286	6.2683	6.0961	6.1931	6.2687	0.26419	0.21052	0.18129	0.2564	0.21282	0.17382	0.22941	0.19997	0.16956
7.2628	7.3889	7.3866	7.2164	7.3239	7.4127	7.0275	7.1834	7.2255	0.1653	0.12469	0.10484	0.16812	0.12981	0.099895	0.15114	0.12933	0.099447
8.2727	8.4242	8.4519	8.0564	8.1606	8.3849	7.6719	7.806	7.8641	0.11009	0.076659	0.059468	0.11468	0.08542	0.060763	0.10664	0.083782	0.060308
2.6737	3.4692	3.9837	2.6887	3.3036	3.8293	2.7242	3.0789	3.5002	0.73111	0.51985	0.36378	0.72015	0.56275	0.41015	0.69937	0.60499	0.48099
3.9067	4.8144	5.3053	3.9234	4.6461	5.1852	3.9501	4.3806	4.8527	0.55845	0.32875	0.2134	0.5567	0.36616	0.24361	0.52811	0.40945	0.29671
5.2393	6.1673	6.6009	5.2484	5.9853	6.5076	5.2555	5.6907	6.1866	0.37037	0.19047	0.12022	0.36644	0.21464	0.13486	0.34814	0.24801	0.16585
6.5832	7.4754	7.8795	6.5822	7.3028	7.811	6.5465	6.9561	7.444	0.21824	0.10465	0.067408	0.21525	0.11726	0.072196	0.20572	0.1377	0.087713
7.8688	8.7211	9.0407	7.828	8.503	8.9624	7.7047	8.0799	8.5348	0.11929	0.056577	0.038934	0.11774	0.062661	0.038582	0.11331	0.071988	0.046145
2.8586	2.2159	2.3815	2.956	2.6189	2.7213	3.0802	2.9649	2.8781	0.71506	0.71668	0.64204	0.69534	0.66566	0.60159	0.65701	0.62216	0.58592
4.1253	3.4531	3.7106	4.2159	3.9021	4.0538	4.3717	4.2531	4.1854	0.52965	0.53293	0.43884	0.5177	0.47184	0.40043	0.47286	0.42584	0.38727
5.4678	4.7944	5.0395	5.5619	5.2392	5.4073	5.5987	5.5833	5.5203	0.34329	0.34481	0.2654	0.33382	0.29241	0.2373	0.30158	0.2596	0.22576
6.8158	6.1298	6.3895	6.8713	6.5827	6.7209	6.7409	6.7386	6.7755	0.1992	0.1997	0.14894	0.19217	0.16392	0.1307	0.17666	0.1451	0.12186
8.0064	7.4476	7.6644	8.0327	7.7841	7.9679	7.863	7.8651	7.9592	0.10784	0.10779	0.079281	0.10483	0.087197	0.068788	0.094526	0.077252	0.064057
3.3563	3.2917	3.0159	3.4443	3.4996	3.3045	3.6102	3.6734	3.6748	0.64853	0.57561	0.54092	0.62628	0.54645	0.51164	0.57294	0.52382	0.47713
4.662	4.5931	4.3631	4.7429	4.8238	4.6532	4.9254	4.9857	4.9796	0.46222	0.39431	0.35236	0.44609	0.3621	0.32586	0.39738	0.3418	0.29635
5.9734	5.8988	5.7079	6.034	6.1252	5.9735	6.1472	6.2538	6.2744	0.29617	0.24005	0.21187	0.28666	0.22493	0.18877	0.25548	0.20563	0.17016
7.2264	7.1754	7.0179	7.2544	7.3543	7.2574	7.2713	7.4172	7.5004	0.1822	0.13966	0.11778	0.17708	0.1333	0.10542	0.15691	0.11845	0.092533
8.3768	8.3506	8.2645	8.3597	8.509	8.4654	8.3056	8.4546	8.5124	0.11158	0.078926	0.06331	0.11011	0.074151	0.058665	0.099125	0.069165	0.051907
2.6673	3.2973	3.8312	2.6934	3.1539	3.658	2.7283	2.9771	3.3216	0.72262	0.55953	0.41246	0.71185	0.59465	0.45659	0.68856	0.6289	0.52299
3.8979	4.634	5.1804	3.9277	4.4703	5.0084	3.932	4.255	4.6496	0.55544	0.3656	0.24551	0.54453	0.39833	0.27792	0.51609	0.4349	0.32974
5.2286	5.9868	6.5185	5.2397	5.8011	6.3505	5.2018	5.5487	5.9699	0.37105	0.21401	0.13603	0.3649	0.23613	0.15517	0.34258	0.26386	0.18964
6.5476	7.294	7.8144	6.5455	7.1128	7.6333	6.4676	6.7855	7.1972	0.21969	0.11779	0.072179	0.2174	0.13012	0.082579	0.20364	0.14665	0.10217
7.8081	8.5026	8.9432	7.7303	8.2715	8.7413	7.5769	7.8424	8.2683	0.12004	0.063079	0.038487	0.11882	0.069351	0.043083	0.11058	0.077636	0.052804
2.9243	2.5395	2.6863	2.9836	2.8453	2.6713	3.1497	3.0902	3.0703	0.7046	0.68298	0.59991	0.68171	0.64498	0.61343	0.64124	0.61052	0.55812
4.1879	3.8307	4.0281	4.2644	4.1387	4.0026	4.4111	4.3865	4.3917	0.52721	0.49024	0.3996	0.50231	0.44944	0.41333	0.45794	0.41709	0.35871
