0.75657	0.89659	1.5051	0.7776	0.78331	0.78756
2.5615	3.0925	5.8417	0.80625	0.8048	0.80246
9.764	11.929	23.322	0.81086	0.81096	0.80561
38.574	47.331	93.804	0.81205	0.81229	0.80656
153.87	189.01	376.68	0.81239	0.81254	0.80675
0.87388	1.0533	1.9688	0.72758	0.73201	0.74029
3.0161	3.7264	7.7349	0.75702	0.75728	0.75166
11.626	14.469	31.292	0.76611	0.76387	0.75486
46.103	57.566	126.3	0.76832	0.76639	0.75602
184	230.28	507.81	0.7688	0.76699	0.75591
1.1384	1.6769	3.1841	NaN	0.60622	0.62253
4.0785	6.2832	13.009	0.62462	0.62604	0.62884
15.828	24.779	52.786	0.6288	0.62986	0.63235
62.916	98.836	213.29	0.63046	0.63076	0.63294
250.91	395.17	856.89	0.63043	0.63087	0.63299
0.84677	1.0831	1.8403	0.7451	0.75284	0.7572
2.856	3.8821	7.3234	0.77188	0.77307	0.77172
10.975	15.049	29.636	0.77902	0.77914	0.77538
43.453	59.675	119.69	0.78075	0.78055	0.77658
173.25	238.88	481.65	0.78136	0.78087	0.77684
0.95824	1.2323	2.3014	0.70135	0.71101	0.71069
3.3862	4.5412	9.2875	0.72926	0.72968	0.72439
13.1	17.782	37.503	0.73725	0.73589	0.72711
51.859	70.737	151.6	0.73955	0.73725	0.72769
207.18	282.16	609.98	0.74032	0.73745	0.72779
1.2006	1.8565	3.4442	NaN	0.58398	0.60013
4.3385	7.0667	13.989	0.59547	0.601	0.60933
16.797	27.881	56.585	0.60059	0.60298	0.61192
66.347	111.62	228.75	0.60103	0.60325	0.61258
266.99	446.37	919.63	0.60155	0.60348	0.61285
1.137	1.6679	2.9634	0.62538	0.64696	0.6413
4.1934	6.2472	12.003	0.66153	0.66434	0.64985
16.185	24.608	48.532	0.67156	0.67137	0.65173
64.262	98.432	194.92	0.67347	0.67256	0.65201
256.7	393.43	781.72	0.67419	0.67315	0.65197
1.2146	1.804	3.4075	0.59276	0.60722	0.6062
4.4192	6.7577	13.661	0.62949	0.63146	0.61611
17.258	26.635	55.591	0.63532	0.63633	0.61722
68.5	106.18	224.14	0.63755	0.63731	0.61748
273.06	424.7	899.63	0.63805	0.63771	0.6173
1.3733	2.2671	4.6035	NaN	0.50887	0.51589
5.0268	8.8897	19.179	0.51372	0.52224	0.51975
19.561	34.79	78.401	0.52055	0.527	0.52072
77.801	139.33	316.61	0.52236	0.5286	0.52158
310.97	557.68	1275.8	0.52376	0.52883	0.52167
2.0125	0.89306	2.2262	0.54494	0.49758	0.57198
7.8026	3.1433	8.7137	0.55953	0.53675	0.58154
31.161	12.125	34.909	0.56246	0.5437	0.58425
