0.75144,0.59248,0.41184,38.574,153.87
0.58969,0.39538,0.24677,124.83,499.97
0.40375,0.2349,0.13994,391.7,1572.4
0.24428,0.13147,0.076968,46.103,184
0.1356,0.070797,0.042804,99.404,397.44
0.73186,0.62323,0.46877,260.08,1043
0.57454,0.42846,0.28715,62.916,250.91
0.39233,0.26055,0.16216,85.975,343.39
0.23858,0.14474,0.087702,148.22,592.85
0.13278,0.07744,0.046837,43.453,173.25
0.6967,0.64112,0.54164,98.844,395.59
0.53282,0.4547,0.34786,254.11,1017.7
0.35779,0.28037,0.20071,51.859,207.18
0.21535,0.15861,0.10806,82.156,328.3
0.12154,0.085076,0.057113,181.96,728.23
0.73693,0.62423,0.46748,66.347,266.99
0.57588,0.42825,0.28638,82.772,330.03
0.39439,0.25922,0.16037,116.72,466.52
0.23697,0.14456,0.086552,64.262,256.7
0.13183,0.078042,0.046376,87.917,352.01
0.72013,0.64282,0.5145,150.58,602.6
0.56048,0.45098,0.32669,68.5,273.06
0.38109,0.27951,0.18705,82.548,329.84
0.2301,0.15828,0.1015,121.45,486.21
0.12809,0.084988,0.053154,77.801,310.97
0.68783,0.64874,0.57485,91.133,364.53
0.51948,0.46195,0.3791,96.597,385.46
0.34137,0.29179,0.22395,47.331,189.01
0.20461,0.16408,0.12253,48.063,192.02
0.11436,0.088668,0.063173,96.326,384.94
0.69344,0.64335,0.53722,57.566,230.28
0.53086,0.45019,0.34426,57.539,229.62
0.3603,0.27843,0.19853,105.69,423.19
0.21707,0.15759,0.10791,98.836,395.17
0.12018,0.083598,0.057109,93.699,375.4
0.68237,0.65261,0.5739,103.01,412.69
0.51738,0.46603,0.37741,59.675,238.88
0.34079,0.28984,0.22201,60.25,240.46
0.20656,0.16387,0.12089,104.14,416.18
0.11425,0.087366,0.063164,70.737,282.16
0.65981,0.64692,0.60784,73.249,292.19
0.48381,0.46184,0.41531,85.939,343.29
0.31161,0.28901,0.24862,111.62,446.37
0.17955,0.16457,0.13949,106.1,424.26
0.096708,0.088028,0.073778,123.7,494.93
0.73443,0.71806,0.63016,98.432,393.43
0.56505,0.54222,0.43332,89.816,359.07
0.38042,0.35215,0.26337,99.7,399.01
