4.6035,19.179,78.401,316.61,1275.8,4.6306,19.103,78.24,317.57,1280.6,4.8854,20.044,81.729,330.16,1327.8
0.82557,2.8453,10.904,43.234,172.55,2.4885,9.7191,38.871,155.67,624,6.8752,28.272,114.63,462.33,1855.3
0.93939,3.3118,12.788,50.775,202.93,0.86861,3.0056,11.607,45.996,183.82,1.4916,5.6407,22.341,89.415,357.37
1.617,6.2861,25.355,102.27,411.07,2.3233,9.1479,36.815,147.89,592.96,3.0055,12.044,48.712,196.08,787.13
0.93298,3.2477,12.516,49.627,198.01,1.9953,7.6637,30.468,121.71,486.62,4.8136,19.519,78.736,316.5,1269.2
1.0781,3.8453,14.954,59.463,237.76,1.0091,3.6139,14.022,55.575,222.38,1.7325,6.6438,26.298,105.13,420.3
2.0283,8.0512,32.346,129.8,520.48,2.7165,10.886,44.001,176.72,709.31,3.268,13.045,52.702,212.53,853.29
1.1353,4.0692,15.878,63.128,251.87,1.6641,6.2131,24.548,97.56,390.14,2.9147,11.375,45.478,181.73,727.85
1.6694,6.2725,24.705,98.452,393.77,1.6519,6.1559,24.188,96.496,386.1,1.8923,7.2025,28.571,113.88,456.2
3.2775,13.397,54.469,219.62,881.37,3.6912,15.07,61.123,246.29,990.2,3.984,16.194,65.62,264.83,1066.6
0.91073,3.1589,12.178,48.161,192.13,1.9751,7.5842,30.066,119.99,480,4.8337,19.592,78.93,317.58,1274.6
1.0878,3.9137,15.226,60.457,241.75,1.0652,3.916,15.162,60.274,240.76,1.8036,6.9366,27.415,109.45,437.69
1.9642,7.6833,30.924,124.3,499.08,2.5442,10.039,40.423,162.52,652.01,3.409,13.642,54.855,220.27,882.49
1.0046,3.4956,13.503,53.526,213.69,1.7104,6.4321,25.426,101.51,405.94,3.5529,14.036,56.457,226.46,906.7
1.3015,4.7434,18.413,73.431,293.42,1.344,4.9017,19.206,76.476,305.81,1.4423,5.406,21.302,85.08,339.64
2.3899,9.5866,38.576,155.53,624.51,2.8362,11.349,46.055,185.76,747.09,3.5498,14.233,57.228,229.85,922.31
1.2092,4.3824,17.129,68.181,272.87,1.5196,5.6836,22.221,87.991,351.16,2.3487,8.9727,35.499,140.52,563.16
1.8839,7.1216,28.318,113.08,452.06,1.7772,6.7364,26.778,106.81,426.91,2.1174,8.0799,32.02,127.71,511.32
3.6032,14.838,60.182,243.38,977.08,3.8335,15.511,62.9,255.07,1027.9,4.3351,17.779,72.438,293.02,1179.1
1.1757,4.186,16.141,64.353,256.78,1.6916,6.3268,24.884,99.179,396.31,2.9932,11.752,47.018,188.24,747.96
1.7295,6.4281,25.356,101.24,404.74,1.5959,5.9854,23.629,93.971,376.29,1.6307,6.1206,23.981,95.457,381.08
3.0063,12.065,48.849,197.44,794.63,3.1383,12.785,52.189,210.49,845.79,3.7906,15.557,63.092,254.41,1022.1
1.2525,4.5243,17.53,69.642,278.05,1.5692,5.8038,22.864,90.906,363.15,2.3756,9.0497,35.764,142.74,570.13
1.8569,7.0274,27.784,110.72,443,1.7852,6.7806,26.87,107.46,428.98,1.919,7.1878,28.534,114.93,460.38
3.3693,13.594,54.945,222.24,893.91,3.5077,14.327,58.175,234.29,941.21,4.1214,16.827,68.768,277.78,1115.5
1.3561,5.0915,20.407,82.376,328.3,1.5699,5.872,22.931,91.367,366.46,1.8033,6.7482,26.444,105.64,422.2
2.323,8.7536,34.988,140.15,562.99,2.3558,9.1628,36.45,145.79,582.67,2.6706,10.35,41.23,165,660.47
4.6839,19.421,78.531,316.21,1274.7,4.7455,19.792,80.926,327.68,1318.6,5.0758,20.849,85.16,343.96,1384.1
0.8813,3.0388,11.724,46.507,185.63,3.3948,13.399,53.899,216.42,868.35,8.7056,36.148,147.66,596.75,2400.6
0.95413,3.3426,12.945,51.521,205.88,0.87363,3.1833,12.322,48.951,195.55,1.5089,6.0559,24.265,97.127,388.32
1.6993,6.6198,26.323,105.77,424.29,2.7041,10.762,43.413,174.4,699.68,3.2759,13.42,54.37,218.69,876.38
0.94107,3.3114,12.84,50.869,203,2.579,10.082,40.296,161.6,647.11,6.3763,25.955,105.05,423.35,1699.2
1.1069,4.0332,15.759,62.607,249.88,1.0861,4.0492,15.884,63.349,253.21,1.7948,6.971,27.705,110.72,442.92
1.9985,7.8065,31.158,124.93,499.51,3.0164,12.048,48.483,195.15,783.26,3.5118,14.257,57.629,231.94,930.75
1.0952,3.8784,15.064,59.619,237.88,1.9186,7.1961,28.551,113.96,455.9,3.7999,15.256,61.33,245.72,983.59
1.5665,5.8438,22.961,91.509,366.43,1.674,6.3675,25.195,100.77,403.38,1.9768,7.6847,30.491,121.87,487.47
3.0957,12.468,50.575,204.95,823.45,3.6611,14.858,59.965,241.57,969.31,4.5587,18.964,76.984,311.44,1252.5
0.96643,3.4393,13.311,52.842,210.65,2.5648,10.006,39.896,159.71,639.46,6.3507,26.098,105.53,424.93,1705.7
1.1435,4.1342,16.152,64.242,256.65,1.1669,4.2646,16.706,66.46,265.37,1.8646,7.2512,29.091,116.13,464.2
2.0016,7.8038,31.08,124.66,500.08,2.9793,11.905,47.899,193.19,776.22,3.7156,14.887,60.036,240.97,965.49
1.0134,3.5962,13.933,55.235,220.11,2.1029,8.1284,32.423,129.51,518.7,4.6506,18.838,76.029,305.02,1223.3
1.3066,4.8019,18.845,74.978,299.67,1.4261,5.2712,20.596,82.227,328.94,1.5354,5.9582,23.629,94.145,376
2.3291,9.3926,37.699,151.79,609.15,3.2557,13.418,54.563,219.97,884.1,3.8884,15.923,64.634,260.65,1046.9
1.1486,4.167,16.019,63.487,253.76,1.6635,6.2697,24.693,98.228,392.67,2.9089,11.355,45.166,180.75,723.5
1.7468,6.5579,25.833,103.4,414.03,1.7864,6.6376,26.092,103.97,416.48,2.2399,8.6758,34.26,136.74,547.2
3.4782,14.274,58.054,236.01,948.44,3.987,16.523,67.196,270.72,1090.9,4.9346,20.258,82.531,333.03,1339.2
1.1598,4.0972,15.883,63.042,251.64,1.9347,7.3576,29.114,116.01,464.52,3.8346,15.361,61.436,246.35,987.45
1.5631,5.8834,23.196,92.574,370.1,1.6637,6.2467,24.618,98.175,392.19,1.8843,7.3028,29.038,116.09,464.41
3.0332,12.084,48.584,195.81,785.68,3.4398,13.932,56.218,225.46,905.99,4.3794,17.653,71.33,286.93,1151.2
1.1576,4.1363,16.109,63.95,254.62,1.6814,6.3173,24.848,99.038,396.19,2.927,11.323,45.119,180.73,723.73
1.8184,6.7951,26.669,106.82,427.36,1.8192,6.9171,27.207,109.08,436.69,2.1909,8.4512,33.481,133.51,533.5
3.3918,13.689,55.62,224.55,903.59,3.7112,14.983,60.34,242.97,976.6,4.6907,19.289,78.285,316,1266.9
1.2799,4.7152,18.322,72.478,289.07,1.5559,5.8233,22.81,91.023,364.3,2.0221,7.824,30.922,123.1,492.25
2.2162,8.4008,33.382,133.55,534.32,2.3083,8.8905,35.123,139.99,560.8,2.7954,10.759,42.657,170.91,685.07
4.5695,18.589,76.054,309.58,1249.9,4.6358,18.871,77.04,312.92,1263.3,5.3581,22.295,90.806,366.54,1474.1
0.85162,2.9385,11.329,44.948,179.49,2.9209,11.625,46.624,186.89,748.56,8.0232,33.141,134.73,542.99,2181.1
0.94257,3.2919,12.73,50.58,201.95,0.94229,3.3252,13.112,52.121,208.36,1.6384,6.5138,26.009,103.9,415.33
1.6465,6.2547,24.994,100.32,402.59,2.6494,10.6,42.446,170.53,682.45,3.4975,14.311,57.751,231.83,929.5
0.90749,3.1511,12.167,48.351,193.12,2.2639,8.8011,35.047,140.11,560.26,5.7729,23.34,94.281,379.16,1520.7
1.1056,3.9977,15.551,61.829,246.98,1.1029,4.0432,15.865,63.175,252.45,1.9053,7.5002,29.94,119.53,477.58
1.9313,7.5195,30.184,121.37,487.15,2.9171,11.711,47.389,190.19,762.34,3.6479,14.814,59.922,241.68,970.66
1.1086,3.9484,15.291,60.725,242.18,1.7399,6.5416,25.764,102.96,412.62,3.3411,13.227,52.915,211.3,844.28
1.5638,5.814,22.971,91.377,365.68,1.7119,6.3948,25.222,100.26,400.83,2.0576,8.0095,31.636,126.28,504.7
3.0984,12.492,51.078,206.94,832.91,3.5054,14.235,58.103,234.48,942.86,4.5655,18.632,75.56,304.91,1222.7
0.95731,3.3574,12.971,51.421,205.31,2.2786,8.8323,35.104,140.24,563.31,5.7096,23.233,93.511,375.84,1503.9
1.113,3.9776,15.439,61.433,245.36,1.2026,4.4406,17.304,68.895,275.35,1.8708,7.3267,29.106,116.05,463.47
1.9459,7.6166,30.533,122.77,492.26,2.8887,11.581,46.588,187.43,752.52,3.8835,15.7,63.397,255.28,1024
1.0061,3.5358,13.653,54.083,216.09,1.8994,7.2221,28.673,114.34,457.99,4.2161,16.856,67.76,271.84,1089.1
1.2879,4.6969,18.429,73.489,293.21,1.4158,5.2501,20.576,81.963,327.34,1.6844,6.4081,25.375,101.14,404.08
2.3558,9.1751,37.13,149.74,601.52,3.1087,12.543,51.282,207.26,834.06,3.9464,16.213,65.861,265.4,1066.3
1.168,4.2765,16.566,65.658,262.43,1.5539,5.8739,22.986,91.271,364.49,2.5423,9.907,39.211,157.2,629.06
1.7415,6.4951,25.547,102.04,408.18,1.7584,6.5855,25.966,103.59,413.9,2.3165,8.9442,35.471,141.76,567.92
3.4441,14.163,57.945,234.6,944.76,3.7588,15.553,63.909,259.27,1045.2,4.8424,20.103,81.941,331.93,1335.4
1.1405,4.0877,15.841,63.016,251.73,1.7693,6.7081,26.39,105.51,421.58,3.4038,13.368,53.499,213.97,856.03
1.6041,6.1054,24.106,96.139,384.65,1.6135,6.0687,23.902,95.379,381.38,1.8077,6.8901,27.04,107.9,431.31
2.9366,11.744,47.568,191.19,766.21,3.3338,13.636,55.235,222.41,893.34,4.2614,17.264,69.805,280.51,1125.6
1.1591,4.1135,15.919,63.047,252.58,1.5808,5.8707,23.203,93.033,372.14,2.5784,10.077,39.764,158.88,636.74
1.742,6.5526,25.717,102.64,410.48,1.8281,6.8336,26.902,107.5,429.74,2.1014,8.0961,32.223,128.92,515.19
3.3802,13.743,55.484,223.88,899.28,3.6323,14.613,59.195,239.15,960.85,4.4832,18.379,75.154,303.33,1219.4
1.3415,4.8228,18.671,74.235,296.07,1.5368,5.6485,22.416,89.338,357.12,1.8783,7.1939,28.605,114.04,455.56
2.1947,8.4857,33.742,135.46,542.43,2.2271,8.5992,34.073,136.12,545.36,2.7224,10.659,42.124,168.66,674.96
4.519,18.892,77.253,312.58,1258.5,4.7239,19.67,80.194,324.2,1304.8,5.0714,21.04,86.313,350.14,1411.4
