2.1541,2.838,3.526,4.2169,4.9078
2.1703,2.8477,3.5362,4.2279,4.9161
2.1534,2.8362,3.5257,4.2174,4.9069
2.2157,2.9003,3.5782,4.2532,4.9111
2.3967,3.0753,3.7634,4.4481,5.1216
1.9523,2.6238,3.3099,3.9995,4.6897
2.3093,3.0002,3.692,4.381,5.0636
2.2666,2.9511,3.6359,4.3216,5
2.2548,2.9362,3.6253,4.3171,5.0093
2.255,2.9365,3.6253,4.3162,5.0082
2.3132,2.9948,3.6871,4.379,5.0708
2.239,2.949,3.6393,4.3316,5.0224
2.2888,2.9924,3.6874,4.3817,5.0747
2.4158,3.1223,3.8216,4.5179,5.2117
2.1647,2.851,3.54,4.2319,4.9248
2.2331,2.9249,3.616,4.309,5.0019
2.2672,2.9559,3.6455,4.3381,5.0305
1.9985,2.6591,3.3428,4.029,4.7179
1.9651,2.6456,3.3266,4.013,4.7022
1.9835,2.6357,3.3172,4.007,4.6974
2.4871,3.1796,3.8653,4.558,5.2442
2.2549,2.9437,3.628,4.3103,4.9883
1.8243,2.5153,3.2021,3.89,4.5781
2.3128,2.9685,3.6486,4.335,5.0239
2.4273,3.1109,3.7943,4.4801,5.1549
2.5125,3.2022,3.8853,4.5727,5.2586
2.504,3.1887,3.8757,4.5608,5.2313
2.3052,2.9895,3.6775,4.3693,5.0614
2.0317,2.7419,3.431,4.123,4.8157
2.3359,3.0163,3.7052,4.3964,5.0886
2.3699,3.0508,3.7391,4.431,5.1233
2.2181,2.9178,3.6124,4.3057,4.9986
2.2067,2.9097,3.6016,4.2944,4.9866
2.2524,2.9459,3.6362,4.3277,5.0191
2.2344,2.9318,3.6251,4.3179,5.0087
1.6044,2.2243,2.9025,3.5885,4.2765
2.0091,2.686,3.3692,4.06,4.7489
2.0008,2.6872,3.3715,4.0615,4.7516
2.0415,2.7534,3.4414,4.1331,4.8253
1.929,2.6538,3.3409,4.0321,4.7225
2.1635,2.8424,3.5302,4.2216,4.9132
1.872,2.5167,3.1966,3.8862,4.5784
2.032,2.7147,3.3984,4.089,4.7801
2.0668,2.753,3.4389,4.1294,4.8211
2.2344,2.9202,3.6012,4.2843,4.9403
2.1638,2.8519,3.543,4.2345,4.9234
2.3599,3.0384,3.71,4.3663,5.0074
2.1373,2.8198,3.5091,4.201,4.8914
2.1669,2.8436,3.5304,4.221,4.9121
2.0757,2.7416,3.4283,4.1194,4.8109
1.9862,2.6563,3.3352,4.025,4.7167
1.988,2.6447,3.3216,4.0111,4.7012
2.099,2.7611,3.444,4.133,4.8205
2.1384,2.8458,3.5412,4.2337,4.9228
2.1221,2.8118,3.4955,4.183,4.8708
2.1122,2.7858,3.4702,4.1588,4.8457
2.1549,2.8424,3.5286,4.2062,4.8685
2.0553,2.7017,3.2979,3.8142,4.2969
2.3337,3.0324,3.7238,4.4163,5.1071
2.3499,3.0426,3.7294,4.4206,5.112
2.3453,3.0254,3.7136,4.4028,5.0935
2.2355,2.9283,3.614,4.3062,4.9975
2.2912,2.9842,3.6731,4.3652,5.0568
2.1343,2.8183,3.5065,4.1959,4.888
2.2177,2.8988,3.5865,4.2753,4.9637
2.0764,2.7603,3.451,4.143,4.8342
2.3842,3.0908,3.7801,4.4563,5.1099
2.1801,2.8637,3.5554,4.2455,4.9365
2.2417,2.921,3.6103,4.2819,4.9369
2.2092,2.8975,3.5879,4.2782,4.9675
2.4402,3.1298,3.8087,4.468,5.1072
2.1374,2.8555,3.5521,4.2423,4.9296
