3.526,3.3356,3.7843
3.5362,3.3435,3.822
3.5257,3.3637,3.8743
3.5782,2.9706,3.9109
3.7634,3.2238,4.0243
3.3099,3.076,3.6306
3.692,3.5954,4.0403
3.6359,3.6007,3.9271
3.6253,3.4585,3.8674
3.6253,3.6679,3.8457
3.6871,3.683,3.9531
3.6393,3.7006,4.0187
3.6874,3.7542,3.8602
3.8216,3.7685,3.7968
3.54,3.4454,3.7969
3.616,3.5273,3.888
3.6455,3.6111,3.9082
3.3428,3.3891,3.9528
3.3266,3.4009,3.83
3.3172,3.2545,3.8685
3.8653,3.7732,3.9809
3.628,2.8193,3.9114
3.2021,3.0403,3.6055
3.6486,3.6197,3.8098
3.7943,3.0099,4.0556
3.8853,3.802,3.9272
3.8757,2.9382,3.984
3.6775,3.7377,3.8618
3.431,3.5718,3.6282
3.7052,3.7139,3.8692
3.7391,3.7733,3.9558
3.6124,3.5608,3.8083
3.6016,3.609,3.7751
3.6362,3.5901,3.8385
3.6251,3.7223,3.9128
2.9025,2.9025,3.936
3.3692,3.2966,3.9428
3.3715,3.3485,3.9172
3.4414,3.5029,3.8997
3.3409,3.3541,3.8711
3.5302,3.3434,3.8073
3.1966,3.2027,3.7406
3.3984,3.3531,3.8153
3.4389,3.3558,3.7708
3.6012,2.5777,3.9208
3.543,3.4157,3.9303
3.71,2.255,3.8705
3.5091,3.3608,3.8455
3.5304,3.5745,3.8259
3.4283,3.4742,3.7936
3.3352,3.3852,3.7967
3.3216,3.3729,3.8396
3.444,3.4468,3.8602
3.5412,3.4214,3.6996
3.4955,3.4891,3.777
3.4702,3.4981,3.821
3.5286,2.8746,3.9371
3.2979,2.2262,3.2979
3.7238,3.5782,3.9974
3.7294,3.6203,3.9899
3.7136,3.6138,3.9848
3.614,3.6075,3.9209
3.6731,3.5232,3.9691
3.5065,3.6022,3.9483
3.5865,3.5284,3.918
3.451,3.274,3.7997
3.7801,3.6423,3.89
3.5554,3.2411,3.8005
3.6103,3.3434,3.7938
3.5879,3.4158,3.7757
3.8087,3.6751,4.0017
3.5521,3.791,3.9097
