14.383,14.714,13.206,13.356
13.656,13.604,12.685,10.049
15.987,16.468,13.058,11.907
26.915,29.421,25.959,23.053
24.953,28.519,27.416,18.081
12.654,12.904,14.647,13.541
20.137,20.302,17.889,16.377
21.3,23.419,19.013,17.232
11.961,12.168,10.977,9.8411
9.9374,10.471,10.293,9.3036
12.638,12.015,11.69,11.94
9.4181,9.349,9.7866,9.1769
12.743,11.865,11.267,11.918
13.34,12.795,11.696,11.49
12.586,14.623,13.212,10.692
14.151,14.145,12.533,11.095
12.58,14.468,9.7626,8.6474
11.52,11.729,12.285,11.376
11.249,12.597,12.415,10.807
8.288,9.4892,9.8839,7.9079
18.453,17.039,18.562,20.011
18.977,19.651,21.325,17.826
7.9445,7.2364,7.6399,8.1219
13.156,12.26,13.787,14.712
18.466,19.697,20.407,18.116
13.151,12.201,14.244,14.108
28.025,32.688,24.068,24.522
11.556,11.349,11.54,11.622
9.549,9.6731,10.842,10.377
10.402,10.945,10.28,9.9418
13.91,13.908,14.626,14.475
13.151,12.986,14.506,12.957
12.458,12.683,12.89,13.55
16.48,16.802,16.038,16.672
14.659,14.421,14.726,14.866
7.3293,8.8443,9.4489,7.0759
7.6447,8.0993,8.2535,6.7489
7.4271,8.3581,7.1136,6.6179
5.9542,6.4169,6.4558,5.6509
5.1457,5.7617,6.2272,5.4375
12.65,13.718,11.062,10.809
8.6393,9.0869,10.944,10.436
9.4816,9.3973,10.059,10.197
9.7391,9.2411,10.789,10.374
35.026,31.842,33.656,28.245
16.182,14.87,12.647,11.911
63.747,57.28,48.67,72.502
18.201,18.438,14.395,12.993
10.531,10.684,11.14,10.685
11.433,11.881,12.456,10.977
10.772,10.963,11.8,11.058
11.991,12.593,13.776,12.599
13.607,14.063,15.211,13.812
18.221,16.632,18.073,15.151
13.893,14.801,14.42,14.169
12.717,13.551,12.32,12.472
33.509,38.679,33.007,30.152
49.171,63.171,65.428,45.349
8.6154,9.4205,8.9657,8.3912
6.9941,7.273,7.0194,7.2258
8.8955,9.4049,8.8361,9.201
7.8981,8.0356,8.0417,7.9046
9.098,8.8922,8.4436,8.6357
5.833,5.9166,6.9214,6.1267
11.946,10.9,12.962,13.463
18.024,19.607,14.002,12.641
31.623,28.742,25.301,23.718
23.334,22.955,14.862,14.347
26.161,32.987,24.292,19
24.425,23.931,20.593,15.961
37.318,35.364,35.596,33.344
14.104,16.041,14.478,12.412
