0.40587,0.39741,0.41888,0.43589
0.40819,0.40134,0.42109,0.45726
0.39014,0.3834,0.41159,0.42977
0.34027,0.32028,0.34867,0.37305
0.33574,0.31867,0.33242,0.38168
0.40681,0.40146,0.40216,0.41847
0.36927,0.36809,0.38026,0.39533
0.35624,0.33868,0.36878,0.3977
0.40717,0.39981,0.42008,0.43974
0.43893,0.42613,0.44186,0.46511
0.44184,0.43831,0.45189,0.46528
0.46252,0.45555,0.4572,0.47573
0.43696,0.43625,0.44629,0.45216
0.41921,0.41478,0.42846,0.44058
0.42137,0.40118,0.42344,0.45704
0.41521,0.40864,0.43098,0.45758
0.42021,0.40036,0.45184,0.47875
0.44029,0.4265,0.42997,0.45449
0.43726,0.41904,0.43172,0.45396
0.46451,0.44074,0.45859,0.49879
0.39954,0.39658,0.39782,0.40962
0.35709,0.34546,0.33944,0.36287
0.50737,0.50891,0.51915,0.52586
0.46771,0.46283,0.46019,0.47313
0.35268,0.3462,0.35311,0.36443
0.4473,0.44451,0.43613,0.45712
0.31526,0.30209,0.333,0.33187
0.41745,0.41519,0.42057,0.43311
0.45095,0.44236,0.44079,0.46018
0.41744,0.40882,0.42085,0.43357
0.39673,0.39218,0.39706,0.40968
0.44862,0.44127,0.43737,0.46228
0.44062,0.43307,0.43911,0.44803
0.40767,0.40166,0.40942,0.41656
0.41329,0.40886,0.41165,0.41908
0.49371,0.46834,0.47711,0.5294
0.46959,0.45661,0.4645,0.4962
0.47519,0.45655,0.48707,0.50517
0.49849,0.48304,0.49466,0.51778
0.53058,0.50874,0.51287,0.54343
0.41204,0.39656,0.42918,0.44108
0.47418,0.46095,0.45687,0.47898
0.4592,0.45246,0.45818,0.47318
0.44914,0.44735,0.44683,0.46546
0.28586,0.29094,0.28548,0.30744
0.40559,0.40163,0.42808,0.44341
0.24294,0.25135,0.26077,0.22699
0.39872,0.38906,0.42225,0.4463
0.44969,0.44105,0.45189,0.47064
0.44273,0.43192,0.44051,0.46774
0.44879,0.44214,0.44653,0.46712
0.43693,0.42068,0.42793,0.453
0.42473,0.41615,0.41657,0.44379
0.42508,0.42766,0.422,0.4618
0.44837,0.42989,0.43992,0.46092
0.4464,0.43128,0.45059,0.46793
0.34159,0.31848,0.32731,0.34668
0.2703,0.24926,0.2234,0.31052
0.45392,0.4371,0.44987,0.46793
0.46576,0.45481,0.46729,0.47568
0.43929,0.42711,0.44028,0.45029
0.46903,0.4578,0.46617,0.4814
0.44536,0.44239,0.4571,0.46688
0.49849,0.49155,0.48026,0.50756
0.42054,0.4231,0.41607,0.42532
0.3695,0.35806,0.39021,0.40635
0.34916,0.34702,0.34565,0.37259
0.34198,0.34179,0.38599,0.39705
0.32484,0.31177,0.35125,0.38062
0.33822,0.33642,0.34897,0.38221
0.32358,0.32323,0.32427,0.34566
0.39432,0.37249,0.38817,0.41471
