0.71897,0.70241,0.74421,0.76491
0.74293,0.72439,0.77185,0.80032
0.6654,0.65017,0.73913,0.75547
0.50938,0.4939,0.54442,0.54578
0.65775,0.63331,0.64199,0.67981
0.57951,0.54915,0.74277,0.74138
0.72683,0.73322,0.7772,0.77614
0.69467,0.67948,0.72897,0.75294
0.76497,0.74474,0.777,0.80423
0.87672,0.86456,0.87993,0.89718
0.81229,0.80509,0.82213,0.83326
0.84319,0.83072,0.85708,0.87023
0.77911,0.76387,0.78574,0.81076
0.83161,0.81589,0.82889,0.8538
0.78222,0.76653,0.81427,0.83184
0.77674,0.76495,0.80798,0.82674
0.80382,0.79053,0.82761,0.84379
0.76251,0.74819,0.76809,0.78751
0.74913,0.73955,0.76117,0.77976
0.83004,0.81055,0.85493,0.87238
0.8764,0.86998,0.87818,0.88491
0.64361,0.61411,0.65055,0.6881
0.83725,0.82726,0.84896,0.86258
0.90162,0.89544,0.90096,0.90626
0.74561,0.72332,0.73969,0.76686
0.91579,0.91021,0.91762,0.92201
0.70114,0.67954,0.69051,0.71325
0.84419,0.83175,0.85346,0.86761
0.82342,0.80853,0.82639,0.84438
0.86013,0.84557,0.87114,0.88906
0.84372,0.8306,0.84325,0.85837
0.74418,0.73385,0.73976,0.76061
0.74236,0.72911,0.74229,0.76338
0.71386,0.70495,0.73271,0.74976
0.73809,0.73047,0.75792,0.7716
0.60399,0.58756,0.68081,0.69336
0.75828,0.74255,0.77038,0.78806
0.76413,0.74766,0.76848,0.79067
0.82077,0.80479,0.82192,0.84333
0.82933,0.8154,0.83329,0.85107
0.72692,0.70916,0.76388,0.78435
0.76353,0.75066,0.76301,0.78057
0.80258,0.7903,0.80575,0.82196
0.81552,0.80293,0.81374,0.83091
0.39832,0.34456,0.35231,0.45071
0.65354,0.66053,0.7042,0.72069
0.24585,0.20759,0.18725,0.24224
0.62159,0.61391,0.63773,0.67143
0.87829,0.87129,0.88327,0.89348
0.81009,0.79735,0.82899,0.84469
0.83178,0.81691,0.83947,0.85824
0.78315,0.76932,0.80976,0.82689
0.80457,0.7897,0.82443,0.84128
0.83791,0.82919,0.84063,0.84865
0.84754,0.83818,0.84728,0.85812
0.84598,0.83692,0.85011,0.86309
0.41618,0.39844,0.443,0.4669
0.23048,0.11366,0.20515,0.28698
0.85499,0.84167,0.86161,0.87629
0.88471,0.87436,0.89291,0.90483
0.86742,0.8514,0.87363,0.89181
0.86709,0.85379,0.86842,0.88234
0.86104,0.84582,0.86556,0.8816
0.8681,0.85684,0.87885,0.89106
0.79249,0.7836,0.80189,0.81639
0.56242,0.54387,0.63936,0.66232
0.63462,0.61317,0.63556,0.672
0.54804,0.53409,0.6463,0.66581
0.55037,0.55844,0.58444,0.58687
0.56467,0.55021,0.64863,0.68155
0.59545,0.5785,0.61526,0.64303
0.73236,0.72143,0.78984,0.81115
