0.71334,0.55738,0.40587,0.27839,0.18085
0.71391,0.55901,0.40819,0.28064,0.18342
0.69422,0.53822,0.39014,0.26511,0.17199
0.63739,0.48086,0.34027,0.22359,0.14216
0.6355,0.47886,0.33574,0.22423,0.13997
0.71051,0.5565,0.40681,0.27779,0.18057
0.6727,0.51314,0.36927,0.24936,0.1616
0.66116,0.50098,0.35624,0.23859,0.15236
0.71445,0.55956,0.40717,0.2786,0.18084
0.74515,0.59321,0.43893,0.30465,0.20009
0.73749,0.59485,0.44184,0.30818,0.20409
0.76848,0.61841,0.46252,0.32459,0.21547
0.74158,0.59078,0.43696,0.30313,0.20019
0.72984,0.57315,0.41921,0.28818,0.18803
0.72519,0.573,0.42137,0.29079,0.18991
0.71908,0.56691,0.41521,0.28553,0.18616
0.72199,0.57171,0.42021,0.28923,0.18892
0.7321,0.59007,0.44029,0.30739,0.20382
0.73868,0.5886,0.43726,0.30512,0.20024
0.76245,0.62054,0.46451,0.32566,0.21607
0.70723,0.54374,0.39954,0.2735,0.17749
0.65309,0.50068,0.35709,0.23706,0.1518
0.79387,0.66068,0.50737,0.3636,0.24334
0.74127,0.61438,0.46771,0.33342,0.22407
0.65632,0.49866,0.35268,0.239,0.15464
0.73447,0.5938,0.4473,0.31602,0.21224
0.60559,0.45228,0.31526,0.20763,0.13108
0.72606,0.56955,0.41745,0.28716,0.18756
0.76673,0.60709,0.45095,0.31451,0.20753
0.72613,0.57017,0.41744,0.2867,0.18664
0.70522,0.54676,0.39673,0.27114,0.17541
0.74377,0.59926,0.44862,0.31499,0.20939
0.73967,0.59305,0.44062,0.30716,0.20363
0.70996,0.5575,0.40767,0.28191,0.18417
0.71611,0.56415,0.41329,0.2844,0.18575
0.77798,0.65076,0.49371,0.35172,0.23651
0.76713,0.62559,0.46959,0.32901,0.218
0.77257,0.6298,0.47519,0.33375,0.22145
0.79628,0.6557,0.49849,0.35362,0.23705
0.82207,0.68572,0.53058,0.38443,0.26242
0.71552,0.5634,0.41204,0.28122,0.18306
0.76211,0.62883,0.47418,0.33442,0.22275
0.75803,0.6139,0.4592,0.32206,0.21361
0.7558,0.6034,0.44914,0.31306,0.20655
0.56885,0.41765,0.28586,0.18551,0.11599
0.70654,0.55332,0.40559,0.27695,0.17986
0.51352,0.36475,0.24294,0.1529,0.094979
0.70246,0.54801,0.39872,0.27391,0.17801
0.74877,0.6029,0.44969,0.31429,0.20811
0.74173,0.59713,0.44273,0.30851,0.20338
0.75008,0.60222,0.44879,0.31373,0.20722
0.734,0.5883,0.43693,0.30231,0.19746
0.72712,0.57784,0.42473,0.29348,0.19241
0.7369,0.58253,0.42508,0.29361,0.19326
0.74897,0.60063,0.44837,0.31354,0.20697
0.73988,0.59581,0.4464,0.31267,0.20612
0.6428,0.47522,0.34159,0.23048,0.1498
0.56436,0.40782,0.2703,0.17473,0.10367
0.75792,0.60843,0.45392,0.31687,0.20993
0.76746,0.61963,0.46576,0.32699,0.21664
0.74185,0.59413,0.43929,0.30482,0.199
0.76728,0.62269,0.46903,0.32913,0.21921
0.74782,0.6016,0.44536,0.30925,0.20355
0.79085,0.65504,0.49849,0.35583,0.23787
0.72333,0.57137,0.42054,0.28926,0.18942
0.67339,0.51536,0.3695,0.24822,0.15891
0.65452,0.49648,0.34916,0.23671,0.14908
0.64585,0.48582,0.34198,0.22784,0.1443
0.62857,0.46616,0.32484,0.21383,0.13154
0.63503,0.47914,0.33822,0.22504,0.14233
0.6203,0.46318,0.32358,0.21337,0.13685
0.70469,0.54438,0.39432,0.2682,0.17514
