14.383,18.747,26.266
13.656,17.011,29.444
15.987,21.322,38.505
26.915,31.228,69.143
24.953,22.632,71.589
12.654,11.662,16.062
20.137,31.759,59.433
21.3,41.465,67.528
11.961,14.366,22.021
9.9374,13.103,22.476
12.638,16.895,29.375
9.4181,16.343,26.056
12.743,16.735,31.585
13.34,18.493,38.139
12.586,19.889,29.764
14.151,18.913,34.798
12.58,17.485,33.55
11.52,17.256,33.568
11.249,17.134,30.286
8.288,12.878,31.074
18.453,32.59,70.484
18.977,25.2,37.831
7.9445,10.574,27.914
13.156,24.642,43.567
18.466,26.088,63.193
13.151,20.622,57.226
28.025,51.429,97.224
11.556,17.462,33.661
9.549,9.8601,20.388
10.402,13.215,27.93
13.91,18.78,32.437
13.151,19.617,33.883
12.458,18.25,37.968
16.48,22.859,47.705
14.659,21.092,48.071
7.3293,8.456,16.34
7.6447,10.771,22.849
7.4271,9.5685,18.471
5.9542,8.0749,13.539
5.1457,7.4572,12.523
12.65,17.525,36.193
8.6393,13.998,17.662
9.4816,13.431,24.022
9.7391,12.808,23.261
35.026,59.149,64.254
16.182,21.762,33.822
63.747,81.284,142.72
18.201,21.991,26.84
10.531,16.467,30.061
11.433,13.823,24.632
10.772,14.601,23.276
11.991,18.365,28.87
13.607,19.495,36.806
18.221,25.611,40.63
13.893,24.477,35.221
12.717,20.831,48.876
33.509,54.944,64.619
49.171,105.75,389.55
8.6154,12.785,27.061
6.9941,10.352,24.975
8.8955,11.887,35.033
7.8981,14.492,36.825
9.098,12.078,28.965
5.833,9.9235,21.985
11.946,15.234,46.425
18.024,24.105,38.946
31.623,41.435,76.782
23.334,27.686,39.189
26.161,35.033,104.95
24.425,24.23,29.444
37.318,52.136,126.55
14.104,30.767,61.629
