39854,11611,4488.9
47669,14473,11395
32772,1684.1,5044.6
26507,5975.1,7556.7
41562,2435.2,10062
9020.5,2552,3172.8
63535,14999,19393
52049,16700,5953.3
25103,4008.6,7260
88189,7952,7079.3
59216,6426.8,6469.1
50966,7893.1,9454.3
30043,1545.9,1465.7
53694,1889.5,3601.6
62737,5705.3,6444.4
65864,6280,2842.1
61561,4523.9,4390
52258,13575,4472.9
48172,9685.3,5062.6
47686,9004.5,8943
1.1869e+05,8500.2,4698.7
24916,11201,9513.8
96078,19769,7942.7
1.4387e+05,9852.6,16023
37203,4987.2,4778.6
1.4823e+05,5061,5032.2
65329,4745.6,18894
60041,3525.6,2995.3
51706,1144,759.63
62128,7093.8,3643.1
76193,4812.6,3516
29633,1222.8,3482.2
23861,1840.8,4798.2
36843,3483,3512.4
32514,6771.7,4458.8
9666.4,9942.1,3063.9
13175,7035.6,5145.6
14473,3914.1,5028.1
11987,1335.9,2063.6
13301,4028.4,2963.3
27857,4327.2,2904.8
33683,6866.5,7318.8
46120,7329.4,4146.9
56677,3991.6,4053.5
21077,10913,8162.7
25162,2750.4,6598
28536,5588.3,19802
27553,6725,10595
1.0928e+05,13158,6187.1
67102,10013,6991
77586,14926,4632.8
57435,9737.5,13428
77066,39785,8313
2.2943e+05,18597,11941
1.3293e+05,23248,32661
1.0882e+05,21944,29520
28084,16886,9715.6
35616,21556,34568
36972,4285.6,1698.2
38679,1601.5,2237.9
48794,1444.1,5431.6
41158,2810.4,4363.7
54482,4292.3,9404.4
24039,2263.9,4126.7
38494,3381,8112
16542,3336.2,4932.2
75477,15925,26460
29446,2657.6,7287.9
28383,5078.1,28606
36117,5273.4,7992.6
67082,33979,28834
30402,3859,6269.1
