2.0784,2.1061,2.0369,2.0111
2.075,2.0824,2.0439,1.9147
2.1592,2.1748,2.0673,2.0083
2.3873,2.4289,2.3617,2.294
2.3609,2.4323,2.4058,2.1879
2.0568,2.0703,2.1067,2.0678
2.264,2.2744,2.2113,2.1558
2.297,2.348,2.2494,2.1887
2.0357,2.0461,1.9937,1.9367
1.9398,1.9708,1.9451,1.8834
2.0076,1.9976,1.9708,1.9575
1.8827,1.8856,1.9028,1.8629
2.0194,1.9985,1.9724,1.9824
2.0671,2.0539,2.0098,1.9955
2.0345,2.1127,2.052,1.9374
2.0781,2.0897,2.0239,1.9453
2.0391,2.1121,1.9212,1.8482
1.9899,2.0085,2.027,1.97
1.9838,2.0415,2.0339,1.9531
1.8426,1.917,1.8932,1.7698
2.1961,2.1751,2.2042,2.2107
2.2639,2.2727,2.3095,2.2261
1.75,1.7369,1.7308,1.7233
1.9944,1.9859,2.0242,2.0177
2.2403,2.2748,2.2864,2.2284
2.0386,2.0188,2.0772,2.0498
2.4383,2.5126,2.3617,2.3607
2.0149,2.0127,2.013,2.0038
1.9085,1.9256,1.962,1.9224
1.9778,2.0039,1.9712,1.9478
2.1019,2.1066,2.122,2.1074
2.0286,2.0339,2.0777,2.0133
2.0198,2.0359,2.0405,2.0571
2.149,2.1656,2.1476,2.1538
2.1023,2.1019,2.1124,2.1063
1.7417,1.8515,1.851,1.6887
1.8129,1.8475,1.8422,1.7413
1.7976,1.8581,1.7709,1.7323
1.7075,1.7463,1.7334,1.6678
1.6224,1.6807,1.711,1.6357
2.0524,2.0954,1.9894,1.9684
1.8471,1.8813,1.9414,1.894
1.8982,1.9034,1.9144,1.9003
1.9169,1.8993,1.9476,1.9085
2.5468,2.5005,2.526,2.4471
2.1339,2.1053,2.0124,1.9685
2.8302,2.78,2.6933,2.8854
2.1797,2.1956,2.0631,2.0013
1.9503,1.9678,1.9658,1.927
1.9694,1.9988,2.008,1.9283
1.9429,1.9646,1.9786,1.9237
1.9981,2.0303,2.0584,1.9894
2.0602,2.085,2.1072,2.0395
2.1088,2.096,2.1196,2.0052
2.0111,2.0634,2.0414,1.9973
1.9942,2.0388,1.9843,1.9465
2.4686,2.5518,2.4846,2.4203
2.6402,2.7662,2.7412,2.5565
1.8763,1.9216,1.8974,1.8577
1.8008,1.8179,1.8032,1.809
1.9048,1.9321,1.8998,1.9129
1.8434,1.8545,1.8464,1.826
1.908,1.9041,1.871,1.8691
1.7073,1.7204,1.7859,1.7227
2.0263,1.9918,2.0612,2.0587
2.2255,2.269,2.1091,2.0615
2.4369,2.418,2.3532,2.2892
2.3446,2.3427,2.1402,2.1182
2.37,2.5,2.3025,2.1928
2.369,2.3623,2.2929,2.1728
2.5343,2.5238,2.497,2.4448
2.1242,2.1772,2.136,2.0606
