0.73075,0.35604,0.12988
0.73671,0.38408,0.15046
0.68099,0.33122,0.15017
0.6563,0.3907,0.3328
0.72391,0.35153,0.27617
0.61854,0.26942,0.13747
0.75629,0.41643,0.28963
0.71768,0.4362,0.2624
0.77495,0.36221,0.11955
0.83578,0.5576,0.20278
0.83192,0.49523,0.1899
0.85388,0.53782,0.23092
0.81787,0.41622,0.16203
0.84459,0.38543,0.14963
0.75586,0.44809,0.17635
0.76986,0.46784,0.19649
0.79463,0.52889,0.24431
0.71451,0.45633,0.19952
0.70622,0.42268,0.20321
0.77423,0.54614,0.24954
0.85883,0.7146,0.42806
0.70138,0.42337,0.32785
0.78363,0.50505,0.27589
0.87133,0.70395,0.40181
0.77774,0.40578,0.24181
0.90284,0.59855,0.24552
0.75096,0.32477,0.3496
0.82217,0.54062,0.21718
0.78755,0.40451,0.13701
0.83559,0.49675,0.17899
0.81545,0.52671,0.21083
0.79592,0.39995,0.16637
0.78745,0.38487,0.15195
0.74795,0.4271,0.18995
0.76267,0.45161,0.19417
0.61462,0.33708,0.16064
0.77834,0.48777,0.21514
0.78665,0.46509,0.19563
0.8397,0.49743,0.19206
0.848,0.46889,0.17877
0.73334,0.38305,0.14428
0.71605,0.39909,0.14139
0.77241,0.47848,0.17252
0.77724,0.47285,0.17833
0.57611,0.40764,0.32507
0.71504,0.37526,0.19008
0.64639,0.42448,0.50508
0.68772,0.31956,0.18155
0.81888,0.55527,0.24175
0.76412,0.50237,0.19963
0.75564,0.52268,0.21074
0.72228,0.47463,0.20223
0.75437,0.48574,0.20787
0.78825,0.59992,0.31711
0.80109,0.61453,0.3238
0.8002,0.60271,0.33454
0.65257,0.43104,0.3597
0.86823,0.79058,0.81267
0.86521,0.53357,0.20567
0.88403,0.57757,0.24549
0.85987,0.59019,0.26497
0.85583,0.52294,0.21287
0.84966,0.56857,0.25351
0.86567,0.54441,0.23738
0.78684,0.50374,0.22196
0.59119,0.27372,0.13169
0.78683,0.49382,0.46454
0.57391,0.24685,0.12229
0.7184,0.32853,0.51104
0.59191,0.30804,0.1645
0.8094,0.56489,0.55571
0.73363,0.4142,0.22037
