-0.20103,-0.16197,-0.13044,-0.11147,-0.10648
-0.20644,-0.16592,-0.13349,-0.11349,-0.10744
-0.16208,-0.12968,-0.1063,-0.094995,-0.099866
-0.095583,-0.087587,-0.093746,-0.12757,-0.20098
-0.16111,-0.13053,-0.11745,-0.13595,-0.19679
-0.12763,-0.10696,-0.087842,-0.078504,-0.083581
-0.1964,-0.15802,-0.13717,-0.14111,-0.18471
-0.17149,-0.13401,-0.1186,-0.13311,-0.19027
-0.23618,-0.19037,-0.15256,-0.12665,-0.11165
-0.31264,-0.24898,-0.19897,-0.16497,-0.14471
-0.28554,-0.23775,-0.19302,-0.1637,-0.15137
-0.31994,-0.26704,-0.21804,-0.18706,-0.17544
-0.27261,-0.22346,-0.18132,-0.15185,-0.13552
-0.30179,-0.24346,-0.19714,-0.16568,-0.14827
-0.22586,-0.18086,-0.14459,-0.11932,-0.1043
-0.23156,-0.18618,-0.1496,-0.12457,-0.11024
-0.25281,-0.20518,-0.165,-0.13754,-0.12285
-0.19911,-0.15987,-0.12997,-0.11615,-0.12475
-0.19275,-0.1532,-0.12607,-0.11317,-0.12
-0.26547,-0.21306,-0.16876,-0.14283,-0.13603
-0.31582,-0.25125,-0.20756,-0.18613,-0.19823
-0.15036,-0.12267,-0.11179,-0.12676,-0.1863
-0.26626,-0.22506,-0.18509,-0.16179,-0.15663
-0.34023,-0.28722,-0.23619,-0.20332,-0.19237
-0.20558,-0.16781,-0.14613,-0.14773,-0.18927
-0.37442,-0.3121,-0.25994,-0.22467,-0.21446
-0.16599,-0.13734,-0.12737,-0.15317,-0.23906
-0.28741,-0.22945,-0.18427,-0.15352,-0.13553
-0.2733,-0.21625,-0.17145,-0.13968,-0.11829
-0.30246,-0.24216,-0.19462,-0.16225,-0.1428
-0.27753,-0.21823,-0.17516,-0.14656,-0.13045
-0.24704,-0.20645,-0.16851,-0.14215,-0.13013
-0.23994,-0.20056,-0.16279,-0.13728,-0.12507
-0.20513,-0.16697,-0.1358,-0.11801,-0.11535
-0.21825,-0.1781,-0.1452,-0.12599,-0.12303
-0.13481,-0.12231,-0.10161,-0.090023,-0.094842
-0.24502,-0.20944,-0.16957,-0.14413,-0.13711
-0.25248,-0.21607,-0.17562,-0.14884,-0.13928
-0.31607,-0.27048,-0.21806,-0.17921,-0.15383
-0.33928,-0.29002,-0.23538,-0.19378,-0.16696
-0.20183,-0.16356,-0.13203,-0.11213,-0.1072
-0.21058,-0.17358,-0.13823,-0.11356,-0.10189
-0.2491,-0.20476,-0.16299,-0.13471,-0.1198
-0.25712,-0.20566,-0.16381,-0.13594,-0.12141
-0.046369,-0.05032,-0.065644,-0.11841,-0.2334
-0.17627,-0.14579,-0.12178,-0.11014,-0.11979
-0.025099,-0.036949,-0.084347,-0.17602,-0.32022
-0.16476,-0.13358,-0.10958,-0.099301,-0.10762
-0.30029,-0.23761,-0.18978,-0.15785,-0.14209
-0.24287,-0.19465,-0.15492,-0.12958,-0.11821
-0.24788,-0.19354,-0.15376,-0.12931,-0.12241
-0.21593,-0.16845,-0.13421,-0.11496,-0.11473
-0.23573,-0.18267,-0.14713,-0.1291,-0.13532
-0.25593,-0.20174,-0.16634,-0.15619,-0.17232
-0.27093,-0.21681,-0.17804,-0.15989,-0.16737
-0.26258,-0.21685,-0.17836,-0.16086,-0.17125
-0.095701,-0.081707,-0.092237,-0.12833,-0.21376
-0.069428,-0.14897,-0.25095,-0.3195,-0.42312
-0.33175,-0.27517,-0.2243,-0.18959,-0.17208
-0.36466,-0.30321,-0.24714,-0.20815,-0.18719
-0.32798,-0.26964,-0.21821,-0.18473,-0.16905
-0.33418,-0.27425,-0.22143,-0.1864,-0.16982
-0.31527,-0.26109,-0.21071,-0.17801,-0.16392
-0.35009,-0.2959,-0.24108,-0.20127,-0.17943
-0.24617,-0.19963,-0.16237,-0.14116,-0.14184
-0.11461,-0.091549,-0.074403,-0.066174,-0.070323
-0.16334,-0.14645,-0.15332,-0.20502,-0.30378
-0.10466,-0.081819,-0.06662,-0.060417,-0.067454
-0.12461,-0.10559,-0.11991,-0.16895,-0.26976
-0.10566,-0.085029,-0.071277,-0.067689,-0.082406
-0.14874,-0.14177,-0.16569,-0.23988,-0.35591
-0.19851,-0.16029,-0.13176,-0.12047,-0.13355
