2.6958,3.0647,3.663
2.6705,2.8907,3.9656
2.924,3.3622,4.617
3.7833,4.0882,6.0714
3.7222,3.5282,6.5333
2.632,2.4644,3.0119
3.2815,4.1631,5.9097
3.4258,4.7524,6.1303
2.587,2.79,3.5052
2.292,2.5538,3.2747
2.4341,2.8067,3.9165
2.1311,2.8115,3.7524
2.4656,2.8005,4.0797
2.6107,3.0445,4.4081
2.5383,3.1383,3.812
2.6568,3.0159,4.1169
2.55,2.9573,4.011
2.39,2.8392,3.9043
2.3862,2.9057,3.7345
2.0514,2.4106,3.6145
3.0104,3.9671,6.24
3.3441,3.8329,4.6691
1.8275,1.9642,3.2018
2.3697,3.1498,4.5007
3.2984,3.9021,6.2593
2.4834,3.0468,5.2548
4.0805,5.4623,7.4743
2.5079,2.9886,4.1542
2.2021,2.1673,3.1136
2.4366,2.6516,3.8041
2.7673,3.1164,4.1491
2.4544,2.9727,4.1195
2.4512,2.9718,4.4701
2.8452,3.3828,5.0839
2.7131,3.2837,5.1349
1.8345,1.8261,2.6196
1.9858,2.3431,3.4322
1.9469,2.1778,3.0731
1.7462,2.0139,2.6687
1.5574,1.8353,2.4218
2.6034,3.0018,4.4016
2.0376,2.5489,2.8438
2.1626,2.5346,3.3884
2.2238,2.4916,3.3459
4.6708,6.0488,6.3651
2.8203,3.332,4.3819
6.3061,7.1175,9.75
2.9622,3.2839,3.7256
2.2856,2.8111,3.7345
2.3524,2.5344,3.3336
2.2834,2.5246,3.2058
2.4235,2.8873,3.5491
2.5901,2.9739,4.1231
2.7674,3.2002,4.1702
2.4517,3.1374,3.811
2.4058,2.9363,4.5859
4.0638,5.091,5.7619
5.4079,7.9853,16.818
2.1324,2.6236,3.9122
1.9722,2.367,3.725
2.2271,2.5392,4.361
2.0295,2.7,4.3434
2.2123,2.4823,3.7972
1.7436,2.2938,3.415
2.521,2.858,4.9433
3.171,3.6171,4.7091
3.9292,4.6286,6.4598
3.6236,3.8955,4.7183
3.818,4.4276,8.0517
3.7172,3.6324,4.1542
4.3914,5.2118,9.1264
2.8258,4.1779,6.0809
