0.017615,0.024147,0.060119
0.017075,0.024502,0.023843
0.013397,0.018472,0.014696
0.011667,0.036667,0.036667
0.011162,0.029689,0.0096663
0.020979,0.031157,0.010514
0.016686,0.019755,0.04929
0.01542,0.01496,0.010127
0.011402,0.016281,0.080734
0.020667,0.018995,0.022819
0.026226,0.025334,0.058546
0.020587,0.018369,0.018836
0.014983,0.013324,0.10371
0.012927,0.013733,0.12963
0.020738,0.024704,0.039888
0.01859,0.021595,0.035082
0.01926,0.020037,0.034668
0.03129,0.028284,0.013927
0.030723,0.024281,0.013132
0.032401,0.035453,0.0097828
0.016821,0.019184,0.022892
0.013647,0.055459,0.0063879
0.040304,0.052533,0.01878
0.039096,0.043921,0.020167
0.0090196,0.040196,0.017843
0.017845,0.019779,0.034336
0.0070876,0.041881,0.017719
0.018109,0.016593,0.011077
0.032307,0.024443,0.019245
0.017003,0.016599,0.010254
0.017259,0.015353,0.0095881
0.023519,0.026165,0.037389
0.020665,0.020298,0.058552
0.022036,0.022036,0.022585
0.017891,0.014389,0.029567
0.051809,0.053011,0.022394
0.021699,0.024357,0.013115
0.020011,0.022155,0.0090386
0.027008,0.023611,0.018528
0.037865,0.040367,0.089558
0.017695,0.025526,0.0085086
0.040598,0.03898,0.031003
0.030409,0.033274,0.03479
0.027355,0.029709,0.026372
0.011388,0.066703,0.024946
0.016011,0.020746,0.027004
0.0096746,0.087071,0.0061566
0.020758,0.026299,0.047738
0.029748,0.02961,0.065598
0.030693,0.027121,0.051662
0.032041,0.030052,0.069044
0.036271,0.032093,0.011657
0.033944,0.034322,0.036863
0.022572,0.029893,0.051957
0.027827,0.025977,0.042925
0.02326,0.023345,0.055328
0.028104,0.052433,0.01594
0.039474,0.085526,0.039474
0.016557,0.022658,0.039353
0.017611,0.022235,0.018895
0.019555,0.0241,0.021019
0.026951,0.026014,0.047344
0.020104,0.027212,0.026205
0.031149,0.025115,0.0125
0.021782,0.023333,0.071322
0.018671,0.022544,0.0089736
0.021563,0.016173,0.1004
0.012233,0.023044,0.0096444
0.011834,0.024408,0.10281
0.012974,0.015637,0.092196
0.01847,0.021988,0.014952
0.016915,0.0098106,0.088859
