1.0357,3.7214,14.383,57.192,228.32
0.99015,3.5122,13.656,54.34,217.34
1.1321,4.114,15.987,63.611,254.17
1.8183,6.9042,26.915,107.29,428.54
1.6612,6.3047,24.953,99.58,398.78
0.94806,3.2928,12.654,50.513,201.68
1.3606,5.0347,20.137,80.48,322.09
1.44,5.4516,21.3,85.041,340.09
0.8981,3.1127,11.961,47.381,189.14
0.76379,2.5916,9.9374,39.29,156.67
0.94173,3.2558,12.638,50.087,199.83
0.71859,2.4525,9.4181,37.251,148.64
0.91696,3.2801,12.743,50.646,202.21
0.94174,3.4154,13.34,53.082,212.13
0.93066,3.2668,12.586,49.898,199.35
1.0165,3.6444,14.151,56.231,224.56
0.92936,3.2522,12.58,49.953,199.43
0.87349,3.0001,11.52,45.623,182.21
0.85313,2.9636,11.249,44.195,176.46
0.67419,2.1818,8.288,32.697,130.32
1.2859,4.7279,18.453,73.31,292.77
1.2872,4.8592,18.977,75.593,302.68
0.64082,2.0993,7.9445,31.312,125.41
0.9993,3.4081,13.156,52.127,208.08
1.3143,4.7692,18.466,73.708,294.55
0.96716,3.4022,13.151,52.097,207.81
1.8782,7.0039,28.025,111.62,447.69
0.86546,3.0074,11.556,45.798,182.84
0.71603,2.4975,9.549,37.766,150.6
0.80175,2.7232,10.402,41.038,163.56
1.0066,3.5961,13.91,55.239,220.63
0.95062,3.4001,13.151,52.337,209.21
0.90963,3.2088,12.458,49.346,196.97
1.157,4.2075,16.48,65.421,261.38
1.0439,3.7634,14.659,58.397,232.99
0.64467,1.9617,7.3293,28.869,115.2
0.64331,2.0349,7.6447,30.157,119.9
0.62286,1.979,7.4271,29.344,117.11
0.51872,1.6031,5.9542,23.345,92.903
0.4524,1.3986,5.1457,20.181,80.213
0.94341,3.291,12.65,50.223,200.64
0.71494,2.292,8.6393,34.147,136.24
0.74533,2.4875,9.4816,37.422,149.32
0.74964,2.5495,9.7391,38.362,153.01
2.3769,8.8688,35.026,139.83,558.04
1.1504,4.1671,16.182,64.519,258.06
4.0967,16.013,63.747,253.82,1013.9
1.2616,4.6532,18.201,72.461,289.56
0.80336,2.7435,10.531,41.722,166.29
0.86638,2.9707,11.433,45.262,180.56
0.82364,2.8233,10.772,42.701,170.77
0.90513,3.1307,11.991,47.637,189.86
0.98303,3.5168,13.607,54.113,216.09
1.2247,4.583,18.221,72.969,291.79
0.99667,3.5726,13.893,55.24,220.68
0.93484,3.2679,12.717,50.433,201.31
2.086,8.4056,33.509,134,537.41
2.9079,12.112,49.171,200.54,802.28
0.68551,2.271,8.6154,34.023,135.76
0.59423,1.8809,6.9941,27.421,109.08
0.71553,2.3386,8.8955,34.975,139.47
0.63565,2.0819,7.8981,31.294,124.71
0.72434,2.3818,9.098,35.985,143.55
0.52286,1.582,5.833,22.825,90.98
0.89144,3.1066,11.946,47.37,188.71
1.2554,4.6004,18.024,71.639,286
2.0323,8.0809,31.623,126.3,507.22
1.5791,5.9265,23.334,92.635,370.03
1.7648,6.5747,26.161,104.46,417.73
1.6724,6.243,24.425,97.105,388.26
2.3624,9.3685,37.318,147.82,590.21
0.99109,3.6228,14.104,56.186,224.54
