185.7,172.25,184.12,176.54
200.21,184.15,219.49,203.9
168.22,161.94,170.47,172.68
370.98,376.06,319.86,356.28
387.82,357.5,387.17,405.03
147.59,150.45,155.99,156.71
146.09,162.64,179.56,165.07
155.23,167.52,185.74,171.19
211.36,194.06,218.07,227.56
176.16,171.92,205.69,205.28
167.4,163.59,182.55,186.84
143.21,156.32,153.54,151.02
180.04,159.82,190.84,218.85
219.18,202.18,226.32,247.97
152.35,168.04,194.66,170.79
152.6,146.01,167.25,160.65
151.25,164.74,142.43,134.9
115.8,112.18,133.1,133.91
112.1,121.09,139.9,125.49
146.44,155.83,171.66,170.69
289.17,267.43,288.92,303.45
414.73,395.71,345.77,372.93
69.822,59.121,77.061,79.892
181.16,171.14,186.7,206.34
278.24,319.31,268.07,251.06
283.25,278.78,277.61,296.81
297.88,246.06,238.68,245.19
168.33,155.73,190.97,203.25
105.09,99.74,127.74,134.67
175.46,167.08,193.95,204.03
184.51,173.89,215.33,227.16
180.91,167.27,206.69,204.19
175.37,161.8,202.17,180.45
175.12,176.85,192.98,181.84
134.68,132.07,167.54,173
92.407,104.58,119.12,112.49
158.59,169.37,172.6,191.44
166.89,149.1,198.91,195.27
174.01,168.01,188.37,187.17
155.83,163.75,140,139.45
174.71,170.57,174.44,187.48
121.43,112.47,106.04,109.59
133.51,133.8,137.49,137.63
123.21,126.69,123.37,133.89
284.03,290.44,226.14,256.79
205.09,197.29,223.1,224.38
285.3,259.23,178.49,241.06
177.38,182.24,191.3,185.59
165.44,163.22,198.04,203.4
139.64,140.69,175.24,165.4
132.24,127.71,169.28,170.68
124.1,121.61,159.37,160.76
140,137.8,175.72,175.29
142.99,149.78,153.06,194.31
169.4,159.18,182.17,191.3
167.72,161.04,170.67,173.18
339.61,334.32,272.2,269.49
133.04,208.43,118.07,86.092
201.81,214.87,234.86,217.26
273.07,278.24,266.07,252.93
233.48,220.03,224.79,221.67
157.13,147.24,180.29,200.73
181.55,178.56,211.67,207.25
206.78,203.2,177.33,213.68
150.25,148.47,154.48,162.56
137.83,142.4,153.5,158.16
158.08,164.77,162.06,159.18
173.35,160.56,153.35,172.38
171.63,213.57,184.52,177.82
147.66,139.01,178.81,158.81
218.19,206.57,227.49,223.85
90.513,100,127.16,117.54
