0.32513,0.37391,0.30098
0.32758,0.37601,0.29809
0.30677,0.34343,0.2476
0.25071,0.39558,0.20921
0.24506,0.3721,0.19835
0.32566,0.38429,0.25761
0.28428,0.30582,0.25655
0.26766,0.2776,0.21938
0.32522,0.36692,0.3253
0.36433,0.35195,0.32689
0.36976,0.37111,0.31836
0.39324,0.37692,0.27179
0.36393,0.34717,0.36877
0.34156,0.35332,0.37379
0.34376,0.36735,0.29823
0.33726,0.35921,0.29428
0.34264,0.35105,0.29751
0.3677,0.35581,0.26248
0.364,0.3469,0.28247
0.39496,0.41431,0.29482
0.32067,0.34042,0.29108
0.26796,0.46945,0.22493
0.45059,0.49432,0.33962
0.40446,0.41242,0.35649
0.26209,0.4618,0.22963
0.37824,0.39965,0.35637
0.22215,0.45144,0.21411
0.33835,0.32452,0.30755
0.37925,0.3433,0.3338
0.33708,0.33536,0.3088
0.31426,0.30624,0.28222
0.37911,0.39037,0.34687
0.36899,0.367,0.35157
0.32971,0.34356,0.30694
0.33555,0.31081,0.29367
0.43294,0.43455,0.28401
0.40163,0.42144,0.29054
0.40844,0.41266,0.28607
0.43724,0.4201,0.33104
0.47733,0.47434,0.39032
0.33246,0.37907,0.27125
0.40903,0.40745,0.33291
0.39018,0.40317,0.33282
0.37728,0.39908,0.32557
0.19075,0.43228,0.16386
0.32596,0.35481,0.26574
0.15373,0.47417,0.13377
0.31862,0.35301,0.27196
0.37928,0.36791,0.35846
0.37059,0.35882,0.33919
0.37796,0.36588,0.32875
0.36331,0.34694,0.27197
0.34936,0.34829,0.27735
0.35213,0.38367,0.37014
0.3792,0.37737,0.36309
0.37563,0.36963,0.36718
0.25424,0.40424,0.19499
0.17619,0.45088,0.17619
0.38225,0.42401,0.33057
0.39588,0.42725,0.35083
0.36389,0.38998,0.31236
0.40111,0.4015,0.35405
0.37213,0.41101,0.3116
0.43755,0.41041,0.33531
0.34282,0.35875,0.31238
0.28288,0.32363,0.23553
0.2643,0.29039,0.2811
0.25212,0.32215,0.22286
0.23209,0.29746,0.26612
0.24861,0.28518,0.2769
0.23509,0.26788,0.21034
0.31065,0.25846,0.29171
