185.7,192.09,172.41
200.21,200.76,208.53
168.22,185.15,205.77
370.98,438.48,385.57
387.82,392.95,331.1
147.59,159.27,119.94
146.09,155.77,190.72
155.23,213.61,246.57
211.36,233.44,234.25
176.16,193.57,196.02
167.4,163.21,135.81
143.21,152.12,156.07
180.04,177.84,207.26
219.18,238.25,187.29
152.35,200.89,197.3
152.6,164.51,215.91
151.25,176.3,198.98
115.8,127.58,98.229
112.1,118.25,117.25
146.44,177.19,111.98
289.17,283.58,273.26
414.73,375.32,506.97
69.822,67.877,60.789
181.16,202.66,157.5
278.24,246.8,260.92
283.25,294.81,279.35
297.88,309.59,205.09
168.33,170.23,175.64
105.09,95.231,130.84
175.46,171.18,167.14
184.51,200.42,177.47
180.91,205.34,243.93
175.37,209.95,211.97
175.12,199.18,152.17
134.68,155.13,181.48
92.407,82.343,127.33
158.59,145.46,80.366
166.89,159.85,86.581
174.01,166.43,184.86
155.83,137.92,172.56
174.71,209.68,247.1
121.43,112.69,91.883
133.51,138.04,89.352
123.21,101.68,105.48
284.03,374.46,253.45
205.09,222.96,179.8
285.3,271.41,246.38
177.38,172.49,154.38
165.44,179.16,147.44
139.64,149.99,134.71
132.24,140.76,121.54
124.1,148.05,146.66
140,161.17,161.63
142.99,119.07,161.27
169.4,159.04,139.06
167.72,131.35,156.45
339.61,323.82,459.73
133.04,120.09,337.64
201.81,208.18,204.22
273.07,280,259.72
233.48,184.61,233.42
157.13,171.51,223.84
181.55,178.32,187.11
206.78,229.76,237.48
150.25,126.12,157.79
137.83,158.99,226.95
158.08,150.4,247.53
173.35,185.53,225.17
171.63,151.89,289.59
147.66,119.74,107.04
218.19,261.94,152.61
90.513,134.42,173.46
