25.869,24.891,25.683,24.884
26.868,25.789,28.145,27.112
24.684,24.219,24.656,24.842
37.789,38.037,34.891,37.01
38.149,36.49,38.084,39.286
23.569,23.883,23.224,23.435
21.845,23.215,24.36,23.382
22.891,23.891,25.312,24.078
27.705,26.556,28.209,28.799
23.734,23.538,25.921,25.666
23.669,23.56,24.943,25.06
21.715,23.098,22.289,21.931
25.105,23.717,26.09,27.808
27.294,26.369,28.142,29.286
22.781,24.003,25.745,24.029
22.627,22.181,23.739,23.167
22.404,23.447,21.817,21.123
19.729,19.469,21.237,21.244
19.525,20.318,21.92,20.626
22.468,23.284,23.878,23.971
29.917,29.012,29.801,30.101
39.88,38.991,36.107,37.591
14.055,12.93,14.912,14.751
21.989,21.785,22.271,23.258
31.697,34.267,30.924,29.75
29.102,29.457,28.162,29.218
32.558,29.079,29.109,29.304
23.411,22.599,25.089,25.704
18.202,17.812,20.193,20.641
23.957,23.419,25.235,25.628
24.246,23.647,26.532,27.078
25.439,24.443,27.282,27.101
25.094,24.061,27.1,25.187
24.864,25.042,26.153,25.049
21.357,21.216,24.041,24.322
18.635,19.828,20.885,20.444
24.215,25.115,25.2,26.75
24.888,23.386,27.357,27.038
25.328,24.882,26.342,26.226
23.944,24.579,22.31,22.263
25.13,24.807,25.024,25.909
20.735,19.879,18.807,19.082
21.376,21.55,21.599,21.363
20.167,20.771,19.981,20.824
33.011,33.59,29.461,31.318
27.556,27.043,28.848,28.915
33.161,31.732,26.297,30.296
25.49,25.89,26.73,26.254
22.578,22.544,24.972,25.187
21.471,21.663,24.087,23.285
20.553,20.323,23.531,23.427
20.244,20.061,22.808,22.862
21.165,21.108,23.665,23.553
19.585,20.92,20.533,24.644
22.872,21.986,23.847,24.368
23.047,22.474,23.301,23.14
36.203,35.862,32.192,32.018
22.421,28.592,20.941,17.546
26.564,27.556,28.772,27.389
31.384,31.808,30.777,29.569
28.593,27.791,27.875,27.111
22.924,22.251,24.799,26.161
24.768,24.833,27.166,26.465
27.392,27.239,24.676,27.468
22.578,22.692,22.65,23.033
22.472,22.865,23.756,24.146
22.858,23.832,23.664,23.228
25.235,24.282,23.645,25.147
24.95,27.764,25.879,25.638
22.962,22.304,25.282,23.81
27.621,27.003,28.215,27.843
16.878,17.802,19.995,19.067
