0.32513,0.31441,0.34064,0.36186
0.32758,0.31896,0.34275,0.38709
0.30677,0.29927,0.33142,0.35471
0.25071,0.22911,0.26077,0.28873
0.24506,0.22624,0.24131,0.29688
0.32566,0.31882,0.32157,0.3411
0.28428,0.28233,0.29618,0.31417
0.26766,0.2483,0.28218,0.3169
0.32522,0.3164,0.34087,0.36518
0.36433,0.3483,0.36849,0.39743
0.36976,0.36498,0.38245,0.39961
0.39324,0.38485,0.3865,0.40967
0.36393,0.36236,0.37478,0.38265
0.34156,0.33576,0.35248,0.36759
0.34376,0.31952,0.34683,0.38794
0.33726,0.32885,0.35603,0.3891
0.34264,0.3186,0.38083,0.41434
0.3677,0.35082,0.35491,0.38589
0.364,0.34136,0.35632,0.38497
0.39496,0.36544,0.38947,0.43945
0.32067,0.31672,0.3192,0.33511
0.26796,0.25394,0.2474,0.27477
0.45059,0.45173,0.4653,0.4742
0.40446,0.39714,0.39513,0.41255
0.26209,0.25423,0.26456,0.27594
0.37824,0.37364,0.36459,0.39104
0.22215,0.20927,0.24106,0.24073
0.33835,0.33521,0.3425,0.35852
0.37925,0.36822,0.36748,0.39197
0.33708,0.32649,0.34149,0.35754
0.31426,0.30837,0.31495,0.33106
0.37911,0.36943,0.36597,0.39615
0.36899,0.35878,0.36717,0.37819
0.32971,0.32199,0.33134,0.3411
0.33555,0.32952,0.33336,0.343
0.43294,0.40035,0.41283,0.47827
0.40163,0.38519,0.39577,0.43578
0.40844,0.38534,0.42393,0.44606
0.43724,0.41785,0.43289,0.46189
0.47733,0.44998,0.4545,0.49296
0.33246,0.31358,0.35294,0.36816
0.40903,0.39185,0.38835,0.41656
0.39018,0.38149,0.38962,0.40887
0.37728,0.3751,0.37534,0.39911
0.19075,0.1956,0.18943,0.2142
0.32596,0.32033,0.35256,0.37227
0.15373,0.16014,0.16775,0.13504
0.31862,0.30704,0.34629,0.37544
0.37928,0.36811,0.38275,0.40636
0.37059,0.35701,0.36851,0.40273
0.37796,0.36925,0.37562,0.40133
0.36331,0.34358,0.35386,0.38552
0.34936,0.33892,0.33965,0.37422
0.35213,0.3537,0.34753,0.39712
0.3792,0.35601,0.3683,0.39507
0.37563,0.35732,0.38107,0.40321
0.25424,0.23029,0.23837,0.26066
0.17619,0.16132,0.12894,0.22277
0.38225,0.36123,0.37728,0.40024
0.39588,0.38251,0.39806,0.40904
0.36389,0.3489,0.36517,0.37788
0.40111,0.38708,0.398,0.41799
0.37213,0.36775,0.38666,0.39977
0.43755,0.42839,0.41488,0.44898
0.34282,0.34497,0.3381,0.35088
0.28288,0.26961,0.30581,0.32518
0.2643,0.2609,0.25612,0.28863
0.25212,0.25189,0.30095,0.31468
0.23209,0.21893,0.26361,0.29718
0.24861,0.24625,0.25905,0.29773
0.23509,0.23456,0.23372,0.26038
0.31065,0.28652,0.30392,0.33596
