8,0.9715926342954596
16,0.9690572211415067
24,0.9681247668822693
32,0.9677336248789923
40,0.9677543142387319
48,0.9678557215373461
56,0.9678948753152288
64,0.9679382416136776
72,0.9678266421260793
80,0.9678186781756074
88,0.967838607552853
96,0.9678214498849514
104,0.9678256345103213
112,0.9678199956737332
120,0.9678082195479525
128,0.9678868697417402
136,0.967810424439558
144,0.9678112157573391
152,0.9678149927335212
160,0.9678172245040578
168,0.9678153994280335
176,0.9678154905292714
184,0.9678108228425151
192,0.9678176579302411
200,0.9678199972322168
208,0.9678150687287314
216,0.9678076569889482
224,0.9678090205478499
232,0.9678026157638909
240,0.9678034933289229
248,0.9678068061796296
256,0.9678768683073373
