0.6880,0.7549,0.7716,0.7772,0.7855,0.7883,0.7855,0.7883,0.7855,0.7855,0.7855,0.7827,0.7827,0.7827,0.7855,0.7855,0.7855,0.7855,0.7855,0.7827,0.7827,0.7827,0.7827,0.7827,0.7827,0.7827,0.7855,0.7827,0.7799,0.7827,0.7799,0.7855
0.6880,0.7549,0.7688,0.7744,0.7827,0.7855,0.7855,0.7883,0.7855,0.7827,0.7855,0.7827,0.7855,0.7855,0.7855,0.7883,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7827,0.7827,0.7799
0.6880,0.7549,0.7660,0.7772,0.7827,0.7855,0.7827,0.7855,0.7855,0.7827,0.7883,0.7883,0.7883,0.7883,0.7883,0.7883,0.7883,0.7883,0.7883,0.7883,0.7855,0.7855,0.7883,0.7883,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7827,0.7827
0.6880,0.7521,0.7660,0.7772,0.7855,0.7855,0.7855,0.7911,0.7939,0.7911,0.7939,0.7911,0.7883,0.7883,0.7883,0.7911,0.7883,0.7911,0.7911,0.7911,0.7883,0.7883,0.7855,0.7855,0.7855,0.7827,0.7855,0.7855,0.7855,0.7855,0.7855,0.7827
0.6880,0.7549,0.7632,0.7772,0.7827,0.7855,0.7855,0.7911,0.7911,0.7911,0.7911,0.7911,0.7883,0.7883,0.7911,0.7883,0.7883,0.7911,0.7911,0.7883,0.7855,0.7855,0.7855,0.7855,0.7827,0.7827,0.7827,0.7827,0.7827,0.7827,0.7827,0.7827
0.6880,0.7549,0.7660,0.7772,0.7799,0.7883,0.7911,0.7939,0.7911,0.7911,0.7911,0.7939,0.7911,0.7883,0.7883,0.7827,0.7883,0.7855,0.7827,0.7827,0.7827,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7772,0.7772,0.7772,0.7799
0.6880,0.7549,0.7660,0.7799,0.7827,0.7911,0.7911,0.7939,0.7911,0.7939,0.7939,0.7883,0.7911,0.7855,0.7855,0.7827,0.7827,0.7827,0.7827,0.7827,0.7799,0.7799,0.7799,0.7799,0.7799,0.7772,0.7772,0.7772,0.7772,0.7772,0.7772,0.7799
0.6880,0.7521,0.7660,0.7799,0.7799,0.7883,0.7855,0.7939,0.7939,0.7911,0.7911,0.7855,0.7855,0.7855,0.7799,0.7827,0.7827,0.7827,0.7799,0.7799,0.7772,0.7772,0.7772,0.7799,0.7772,0.7772,0.7772,0.7799,0.7799,0.7772,0.7799,0.7827
0.6852,0.7549,0.7632,0.7799,0.7827,0.7855,0.7855,0.7939,0.7883,0.7855,0.7855,0.7855,0.7827,0.7855,0.7827,0.7827,0.7799,0.7799,0.7799,0.7827,0.7799,0.7799,0.7799,0.7799,0.7799,0.7772,0.7827,0.7799,0.7799,0.7799,0.7772,0.7799
0.6852,0.7549,0.7632,0.7799,0.7827,0.7855,0.7827,0.7883,0.7827,0.7827,0.7799,0.7827,0.7827,0.7827,0.7827,0.7855,0.7799,0.7827,0.7855,0.7827,0.7827,0.7799,0.7827,0.7827,0.7827,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799
0.6852,0.7549,0.7632,0.7744,0.7855,0.7855,0.7827,0.7883,0.7799,0.7799,0.7799,0.7827,0.7799,0.7827,0.7799,0.7883,0.7827,0.7855,0.7827,0.7827,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799
0.6852,0.7549,0.7688,0.7744,0.7855,0.7827,0.7799,0.7827,0.7799,0.7799,0.7799,0.7827,0.7827,0.7855,0.7855,0.7855,0.7855,0.7855,0.7827,0.7827,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7827
0.6852,0.7549,0.7688,0.7744,0.7883,0.7827,0.7772,0.7827,0.7799,0.7799,0.7799,0.7855,0.7827,0.7855,0.7855,0.7827,0.7855,0.7855,0.7827,0.7827,0.7799,0.7799,0.7799,0.7799,0.7827,0.7799,0.7827,0.7827,0.7827,0.7827,0.7799,0.7827
0.6852,0.7549,0.7688,0.7744,0.7827,0.7855,0.7772,0.7827,0.7799,0.7799,0.7827,0.7855,0.7855,0.7855,0.7827,0.7855,0.7827,0.7827,0.7799,0.7827,0.7799,0.7799,0.7799,0.7799,0.7799,0.7799,0.7827,0.7827,0.7799,0.7827,0.7827,0.7827
0.6880,0.7549,0.7688,0.7744,0.7799,0.7855,0.7799,0.7827,0.7855,0.7827,0.7855,0.7827,0.7827,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7827,0.7799,0.7799,0.7827,0.7827,0.7799,0.7799,0.7799,0.7772,0.7772,0.7744,0.7772,0.7772
0.6880,0.7549,0.7688,0.7744,0.7799,0.7855,0.7799,0.7855,0.7855,0.7827,0.7855,0.7827,0.7827,0.7855,0.7855,0.7855,0.7855,0.7855,0.7827,0.7855,0.7799,0.7799,0.7799,0.7827,0.7772,0.7799,0.7799,0.7772,0.7772,0.7772,0.7772,0.7772
0.6880,0.7577,0.7688,0.7716,0.7799,0.7827,0.7799,0.7855,0.7855,0.7827,0.7855,0.7855,0.7855,0.7855,0.7827,0.7855,0.7855,0.7855,0.7855,0.7827,0.7799,0.7799,0.7799,0.7799,0.7772,0.7799,0.7772,0.7772,0.7772,0.7772,0.7772,0.7772
0.6880,0.7577,0.7688,0.7744,0.7716,0.7744,0.7799,0.7855,0.7827,0.7827,0.7855,0.7827,0.7827,0.7855,0.7827,0.7855,0.7855,0.7855,0.7827,0.7827,0.7799,0.7799,0.7799,0.7772,0.7772,0.7772,0.7772,0.7772,0.7772,0.7772,0.7772,0.7772
0.6880,0.7577,0.7688,0.7744,0.7716,0.7716,0.7772,0.7827,0.7827,0.7827,0.7827,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7855,0.7827,0.7827,0.7772,0.7772,0.7772,0.7772,0.7772,0.7772,0.7772,0.7744,0.7744,0.7744,0.7744,0.7744
