6.666666666666666297e-01,6.666666666666666297e-01,6.626826029216467129e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.852589641434262413e-01
6.666666666666666297e-01,6.653386454183266574e-01,6.640106241699866851e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.148738379814077115e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.626826029216467129e-01,5.989375830013280444e-01,7.636122177954847157e-01,4.714475431606905964e-01
6.666666666666666297e-01,6.666666666666666297e-01,6.547144754316068793e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.666666666666666297e-01,6.679946879150066019e-01,6.666666666666666297e-01,6.374501992031872399e-01,6.374501992031872399e-01,6.626826029216467129e-01,6.626826029216467129e-01,6.679946879150066019e-01,7.795484727755643828e-01,6.892430278884462691e-01,4.209827357237715950e-01
6.666666666666666297e-01,6.586985391766267961e-01,6.626826029216467129e-01,6.626826029216467129e-01,6.679946879150066019e-01,6.679946879150066019e-01,6.626826029216467129e-01,6.666666666666666297e-01,5.551128818061088488e-01,6.706507304116865464e-01,6.759628154050464355e-01,7.250996015936255201e-01,8.087649402390437725e-01,7.370517928286852705e-01,6.427622841965471290e-01,3.598937583001328155e-01
6.666666666666666297e-01,6.321381142098273509e-01,6.573705179282868238e-01,6.560424966799468516e-01,6.666666666666666297e-01,6.706507304116865464e-01,6.294820717131474064e-01,6.746347941567064632e-01,5.019920318725099584e-01,6.905710491367862414e-01,6.759628154050464355e-01,8.007968127490039389e-01,7.848605577689242718e-01,6.985391766268260749e-01,5.790172642762284605e-01,3.359893758300132593e-01
6.600265604249667684e-01,6.055776892430279057e-01,6.201859229747676006e-01,6.162018592297476838e-01,6.653386454183266574e-01,6.175298804780876560e-01,5.750332005312085437e-01,6.427622841965471290e-01,4.940239043824701248e-01,7.463479415670650763e-01,8.207171314741036339e-01,8.393094289508632455e-01,6.759628154050464355e-01,6.693227091633465742e-01,5.312084993359893481e-01,3.359893758300132593e-01
6.573705179282868238e-01,5.670650730411687102e-01,6.162018592297476838e-01,5.883134130146082663e-01,5.936254980079681554e-01,5.949535192563081276e-01,5.657370517928287379e-01,6.533864541832669071e-01,5.484727755644089875e-01,8.061088977423638280e-01,8.366533864541833010e-01,7.343957503320053259e-01,6.387782204515272122e-01,6.268260292164674619e-01,5.272244355909694313e-01,3.346613545816732871e-01
6.361221779548472677e-01,5.351925630810092649e-01,6.334661354581673232e-01,6.029216467463479612e-01,6.135458167330677393e-01,6.002656042496680167e-01,5.776892430278884882e-01,6.786188579017263800e-01,7.782204515272244105e-01,8.698539176626826075e-01,7.304116865869854092e-01,6.998671978751660472e-01,6.082337317397078502e-01,5.883134130146082663e-01,5.126162018592297365e-01,3.346613545816732871e-01
5.723771580345285992e-01,5.298804780876493759e-01,6.095617529880478225e-01,5.697211155378486547e-01,5.922974767596281831e-01,6.002656042496680167e-01,6.733067729083664910e-01,7.609561752988047711e-01,8.432934926958831623e-01,8.313413014608234120e-01,7.131474103585657698e-01,6.852589641434262413e-01,5.763612217795485160e-01,5.524568393094289043e-01,4.807436918990704022e-01,3.333333333333333148e-01
5.484727755644089875e-01,5.391766268260291817e-01,6.082337317397078502e-01,5.830013280212483773e-01,6.175298804780876560e-01,7.065073041168659085e-01,8.154050464807437448e-01,8.725099601593625520e-01,7.490039840637450208e-01,7.715803452855245492e-01,6.945551128818061581e-01,6.666666666666666297e-01,5.444887118193890707e-01,5.285524568393094036e-01,4.501992031872509847e-01,3.333333333333333148e-01
5.484727755644089875e-01,5.484727755644089875e-01,6.308100929614873786e-01,6.334661354581673232e-01,7.025232403718459917e-01,8.273572377158034952e-01,8.791500664010624133e-01,7.583001328021248266e-01,7.343957503320053259e-01,7.237715803452855479e-01,6.839309428950862690e-01,6.467463479415670458e-01,5.312084993359893481e-01,5.272244355909694313e-01,4.236387782204515395e-01,3.333333333333333148e-01
5.750332005312085437e-01,5.551128818061088488e-01,6.772908366533864077e-01,7.118193891102257975e-01,7.994687915006639667e-01,8.791500664010624133e-01,7.835325365205842996e-01,7.290836653386454369e-01,7.317397078353253814e-01,6.998671978751660472e-01,6.706507304116865464e-01,6.215139442231075728e-01,5.312084993359893481e-01,5.219123505976095423e-01,3.904382470119521775e-01,3.333333333333333148e-01
5.590969455511287656e-01,6.162018592297476838e-01,7.317397078353253814e-01,8.047808764940238557e-01,8.791500664010624133e-01,7.981407702523239944e-01,7.357237715803452982e-01,7.277556440903054646e-01,7.237715803452855479e-01,6.719787516600265187e-01,6.467463479415670458e-01,6.015936254980079889e-01,5.205843293492695700e-01,5.073041168658698474e-01,3.745019920318725104e-01,3.333333333333333148e-01
5.670650730411687102e-01,7.171314741035856866e-01,8.114209827357237170e-01,8.791500664010624133e-01,8.300132802124834397e-01,7.397078353253652150e-01,7.277556440903054646e-01,7.290836653386454369e-01,7.211155378486056033e-01,6.347941567065072954e-01,6.308100929614873786e-01,5.683930942895086824e-01,5.073041168658698474e-01,4.887118193891102358e-01,3.572377158034528710e-01,3.333333333333333148e-01
6.547144754316068793e-01,8.180610889774236894e-01,8.671978751660026630e-01,8.539176626826029404e-01,7.622841965471447434e-01,7.317397078353253814e-01,7.264276228419654924e-01,7.277556440903054646e-01,7.065073041168659085e-01,6.122177954847277670e-01,6.069057104913678780e-01,5.511288180610889320e-01,4.953519256308100971e-01,4.714475431606905964e-01,3.386454183266932039e-01,3.333333333333333148e-01
7.556440903054448821e-01,8.764940239043824688e-01,8.698539176626826075e-01,7.662682602921646602e-01,7.304116865869854092e-01,7.317397078353253814e-01,7.197875166002656311e-01,7.277556440903054646e-01,7.011952191235060194e-01,6.029216467463479612e-01,5.896414342629482386e-01,5.312084993359893481e-01,4.847277556440903190e-01,4.501992031872509847e-01,3.306772908366533703e-01,3.333333333333333148e-01
