6.865869853917662136e-01,6.799468791500663523e-01,6.401062416998671845e-01,6.706507304116865464e-01,6.772908366533864077e-01,6.719787516600265187e-01,4.342629482071713176e-01,6.693227091633465742e-01,6.772908366533864077e-01,6.666666666666666297e-01,6.679946879150066019e-01,7.290836653386454369e-01,6.772908366533864077e-01,6.586985391766267961e-01,5.351925630810092649e-01,6.573705179282868238e-01
7.118193891102257975e-01,7.264276228419654924e-01,6.799468791500663523e-01,6.958831341301461304e-01,6.998671978751660472e-01,7.025232403718459917e-01,5.657370517928287379e-01,6.998671978751660472e-01,7.091633466135458530e-01,7.011952191235060194e-01,6.998671978751660472e-01,7.994687915006639667e-01,7.330677290836653537e-01,7.583001328021248266e-01,7.795484727755643828e-01,6.679946879150066019e-01
7.476759628154050485e-01,7.436918990703851318e-01,7.596281540504647989e-01,7.211155378486056033e-01,7.304116865869854092e-01,7.330677290836653537e-01,7.184594953519256588e-01,7.277556440903054646e-01,7.450199203187251040e-01,7.264276228419654924e-01,7.290836653386454369e-01,8.366533864541833010e-01,8.472775564409030791e-01,8.100929614873837448e-01,7.317397078353253814e-01,6.679946879150066019e-01
7.954847277556440499e-01,7.994687915006639667e-01,8.087649402390437725e-01,7.636122177954847157e-01,7.928286852589641054e-01,8.100929614873837448e-01,7.901726427622841609e-01,7.808764940239043550e-01,8.260292164674635229e-01,8.087649402390437725e-01,8.047808764940238557e-01,8.233731739707835784e-01,8.193891102257636616e-01,7.596281540504647989e-01,7.038512616201859640e-01,6.772908366533864077e-01
8.446215139442231346e-01,8.486055776892430513e-01,8.499335989375830236e-01,8.419654714475431900e-01,8.432934926958831623e-01,8.605577689243028017e-01,8.167330677290837171e-01,8.539176626826029404e-01,8.698539176626826075e-01,8.432934926958831623e-01,8.592297476759628294e-01,8.114209827357237170e-01,7.596281540504647989e-01,7.091633466135458530e-01,6.839309428950862690e-01,6.786188579017263800e-01
8.698539176626826075e-01,8.632138114209827462e-01,8.632138114209827462e-01,8.791500664010624133e-01,8.698539176626826075e-01,8.632138114209827462e-01,8.180610889774236894e-01,8.618857901726427739e-01,8.512616201859229959e-01,8.100929614873837448e-01,8.313413014608234120e-01,7.715803452855245492e-01,7.118193891102257975e-01,6.613545816733067406e-01,6.746347941567064632e-01,6.786188579017263800e-01
8.698539176626826075e-01,8.499335989375830236e-01,8.539176626826029404e-01,8.658698539176626907e-01,8.685258964143426352e-01,8.472775564409030791e-01,8.140770252324037726e-01,8.525896414342629681e-01,8.273572377158034952e-01,7.875166002656042163e-01,7.981407702523239944e-01,7.463479415670650763e-01,6.905710491367862414e-01,6.573705179282868238e-01,6.786188579017263800e-01,6.733067729083664910e-01
8.658698539176626907e-01,8.406374501992032178e-01,8.472775564409030791e-01,8.592297476759628294e-01,8.579017264276228572e-01,8.313413014608234120e-01,7.981407702523239944e-01,8.393094289508632455e-01,8.114209827357237170e-01,7.715803452855245492e-01,7.675962815405046324e-01,7.529880478087649376e-01,6.826029216467462968e-01,6.533864541832669071e-01,6.706507304116865464e-01,6.746347941567064632e-01
8.592297476759628294e-01,8.499335989375830236e-01,8.406374501992032178e-01,8.525896414342629681e-01,8.512616201859229959e-01,8.286852589641434674e-01,8.047808764940238557e-01,8.193891102257636616e-01,7.848605577689242718e-01,7.543160690571049098e-01,7.490039840637450208e-01,7.091633466135458530e-01,6.268260292164674619e-01,6.334661354581673232e-01,6.786188579017263800e-01,6.746347941567064632e-01
8.353253652058433287e-01,8.446215139442231346e-01,8.379814077025232733e-01,8.419654714475431900e-01,8.260292164674635229e-01,8.047808764940238557e-01,7.968127490039840222e-01,7.915006640106241331e-01,7.649402390438246879e-01,7.277556440903054646e-01,7.144754316069057420e-01,6.626826029216467129e-01,5.830013280212483773e-01,5.909694555112882108e-01,6.613545816733067406e-01,6.746347941567064632e-01
