4,0.37474
5,0.4006
6,0.42439
7,0.44272
8,0.45481
9,0.45757
10,0.46636
11,0.47744
12,0.47497
13,0.47629
14,0.48205
15,0.48028
16,0.48161
17,0.48624
18,0.48828
19,0.48745
20,0.49147
21,0.48732
22,0.49024
23,0.49055
24,0.49017
25,0.49253
26,0.49235
27,0.49241
28,0.49434
29,0.49458
30,0.49506
31,0.49415
32,0.49355
33,0.4943
34,0.49502
35,0.49464
36,0.49696
37,0.49697
38,0.49774
39,0.49678
40,0.49759
41,0.49826
42,0.49668
43,0.49786
44,0.4989
45,0.49792
46,0.49782
47,0.5
48,0.49887
49,0.49825
50,0.49929
51,0.50069
52,0.50028
53,0.4991
54,0.50035
55,0.49948
56,0.50176
57,0.50027
58,0.50071
59,0.50072
60,0.50243
61,0.50067
62,0.50112
63,0.50166
64,0.50149
65,0.5029
66,0.50173
67,0.50324
68,0.50326
69,0.50433
70,0.5031
71,0.50157
72,0.50384
73,0.50341
74,0.50351
75,0.50308
76,0.50317
77,0.50443
78,0.50427
79,0.50292
80,0.5064
81,0.50536
82,0.50477
83,0.50553
84,0.50553
85,0.50538
86,0.50475
87,0.50508
88,0.5056
89,0.50613
90,0.50654
91,0.50673
92,0.50628
93,0.50537
94,0.50697
95,0.50676
96,0.50534
97,0.50566
98,0.50601
99,0.50732
100,0.50802
101,0.50927
102,0.50694
103,0.50713
104,0.50748
105,0.5077
106,0.5069
107,0.50802
108,0.50824
109,0.50723
110,0.51001
111,0.50804
112,0.50934
113,0.50735
114,0.50981
115,0.50975
116,0.50754
117,0.50995
118,0.51123
119,0.5103
120,0.50874
121,0.50984
122,0.50852
123,0.51154
124,0.51054
125,0.5091
126,0.5088
127,0.51133
128,0.51244
129,0.51071
130,0.51031
131,0.51132
132,0.51133
133,0.5118
134,0.51084
135,0.51163
136,0.51258
137,0.51318
138,0.51323
139,0.51166
140,0.51189
141,0.51191
142,0.51391
143,0.51288
144,0.51361
145,0.51337
146,0.51354
147,0.51271
148,0.51418
149,0.51385
150,0.5134
151,0.51645
152,0.51263
153,0.51417
154,0.51452
155,0.51364
156,0.51357
157,0.51198
158,0.5155
159,0.51402
160,0.51615
161,0.51557
162,0.51478
163,0.51756
164,0.51442
165,0.5142
166,0.51592
167,0.51604
168,0.51778
169,0.51568
170,0.51541
171,0.51661
172,0.51522
173,0.51637
174,0.51501
175,0.51654
176,0.51624
177,0.51851
178,0.51713
179,0.51713
180,0.51699
181,0.51681
182,0.5185
183,0.51771
184,0.5169
185,0.51704
186,0.51726
187,0.52086
188,0.51781
189,0.51746
190,0.51922
191,0.52039
192,0.51723
193,0.51701
194,0.51787
195,0.51912
196,0.51985
197,0.52018
198,0.51903
199,0.52027
200,0.51993
201,0.51927
202,0.51981
203,0.51843
204,0.5219
205,0.51947
206,0.51827
207,0.52208
208,0.52091
209,0.52231
210,0.5203
211,0.52051
212,0.52151
213,0.52244
214,0.52051
215,0.51952
216,0.51991
217,0.52269
218,0.52208
219,0.52151
220,0.52156
221,0.52289
222,0.52124
223,0.5227
224,0.52265
225,0.52299
226,0.52329
227,0.52335
228,0.52329
229,0.52303
230,0.52151
231,0.52498
232,0.51992
233,0.52388
234,0.52317
235,0.52475
236,0.52691
237,0.52281
238,0.52391
239,0.52474
240,0.52514
241,0.52519
242,0.52464
243,0.5239
244,0.52259
245,0.52398
246,0.52579
247,0.52465
248,0.52421
249,0.52788
250,0.52829
251,0.52562
252,0.52496
253,0.52548
254,0.52803
255,0.52661
256,0.52577
