5.4863,4.5617,4.7912,0.98818,0.98897,0.97945
6.8336,5.9012,6.1543,0.98824,0.98904,0.97945
8.0444,7.2048,7.4746,0.98825,0.98904,0.97945
3.0042,2.7183,2.5256,0.98147,0.98002,0.97727
4.2674,4.0142,3.8612,0.98294,0.98158,0.97769
5.586,5.3341,5.2056,0.98327,0.98199,0.97768
6.8684,6.6504,6.4984,0.98338,0.98196,0.9776
7.992,7.8146,7.683,0.9834,0.98196,0.97758
3.2121,3.1623,3.3682,0.97002,0.96862,0.96203
4.4429,4.4358,4.6099,0.97133,0.97041,0.96287
5.7066,5.6835,5.8559,0.97167,0.97069,0.96301
6.7446,6.7505,6.9261,0.97171,0.97082,0.96301
7.6523,7.6806,7.8295,0.9717,0.97078,0.96297
3.3829,3.221,2.7997,0.97642,0.96478,0.9606
4.6847,4.5309,4.1393,0.97766,0.96517,0.9603
5.9979,5.8547,5.4838,0.97766,0.9652,0.96014
7.2552,7.1013,6.8011,0.97757,0.96508,0.96005
8.418,8.2012,8.0763,0.97752,0.96498,0.96
3.5158,3.5522,3.3997,0.96874,0.95832,0.95083
4.8069,4.817,4.7341,0.96944,0.95822,0.95049
6.0721,6.1212,6.0392,0.96945,0.95804,0.95006
7.2225,7.3301,7.248,0.9693,0.95786,0.9498
8.3533,8.4635,8.4049,0.96918,0.95776,0.94966
3.7367,3.7874,3.8529,0.94349,0.94113,0.93467
4.9535,5.0144,5.1324,0.94294,0.94049,0.93381
6.0961,6.1721,6.3356,0.94223,0.93999,0.93284
7.0275,7.1491,7.3462,0.94193,0.9396,0.9324
7.6719,7.7756,7.9294,0.94175,0.93937,0.93207
2.6737,3.4754,3.9911,0.98745,0.96113,0.90457
3.9067,4.821,5.3048,0.98921,0.96169,0.90287
5.2393,6.1748,6.6033,0.98961,0.96169,0.90192
6.5832,7.474,7.8826,0.98969,0.9616,0.90142
7.8688,8.7188,9.0516,0.98971,0.96152,0.90118
2.6934,3.1622,3.6506,0.98527,0.97391,0.94589
3.9277,4.4792,5.0042,0.98707,0.97524,0.94597
5.2397,5.823,6.3518,0.9875,0.97552,0.9459
6.5455,7.1164,7.6222,0.98761,0.97559,0.94581
7.7303,8.258,8.7798,0.98765,0.97558,0.94575
2.7236,2.8807,3.0621,0.98108,0.9779,0.97339
3.9029,4.0739,4.3765,0.98307,0.97992,0.97431
5.1692,5.3371,5.6447,0.9836,0.9803,0.97462
6.3201,6.4996,6.7688,0.98369,0.98031,0.97484
7.3012,7.4627,7.714,0.98374,0.98032,0.97484
2.8586,2.1671,2.3709,0.9863,0.98661,0.97742
4.1253,3.401,3.7077,0.98786,0.98816,0.97773
5.4678,4.7356,5.0568,0.98834,0.98842,0.97784
6.8158,6.065,6.411,0.9884,0.98846,0.97783
8.0064,7.334,7.7038,0.98842,0.98847,0.97782
2.9836,2.803,2.7306,0.98176,0.97991,0.9763
4.2644,4.0988,4.0634,0.98333,0.98139,0.97672
5.6033,5.4327,5.367,0.98369,0.98171,0.97686
6.8565,6.7052,6.6459,0.98378,0.98184,0.97689
7.9816,7.8226,7.8689,0.98381,0.98189,0.97685
3.2032,3.1814,3.3398,0.97001,0.97047,0.96386
4.4268,4.4529,4.5653,0.97128,0.97246,0.96517
5.6468,5.6324,5.7872,0.97147,0.9726,0.96506
6.7279,6.7201,6.9379,0.97145,0.97246,0.96506
7.6614,7.6528,7.7888,0.97145,0.9725,0.96511
3.3563,3.2662,3.0408,0.97748,0.96538,0.95706
4.662,4.5896,4.3714,0.97832,0.96569,0.95674
5.9734,5.91,5.7249,0.9783,0.96571,0.95652
7.2264,7.1419,7.0332,0.9783,0.96555,0.95644
8.3768,8.2466,8.2802,0.97828,0.96545,0.95637
3.4856,3.5468,3.4912,0.9688,0.96054,0.94976
4.7811,4.8517,4.8192,0.96945,0.96069,0.94898
6.026,6.1385,6.1295,0.96958,0.96046,0.94828
7.2151,7.3274,7.3432,0.96954,0.96028,0.94799
8.3225,8.4711,8.4797,0.9695,0.96019,0.94782
3.7324,3.779,3.8466,0.9437,0.942,0.93766
4.932,4.9844,5.1122,0.94301,0.94115,0.93649
6.0828,6.1802,6.293,0.94225,0.94028,0.93546
6.9954,7.1397,7.2974,0.94189,0.93976,0.93464
7.6578,7.8207,7.8757,0.94164,0.9395,0.93417
