2.624,3.82,5.1441,6.4778,7.7554,0.75144,0.58969,0.40375,0.24428,0.1356
3.2565,4.5795,5.9256,7.2293,8.4914,0.59248,0.39538,0.2349,0.13147,0.070797
3.8873,5.23,6.5507,7.8499,9.0198,0.41184,0.24677,0.13994,0.076968,0.042804
2.6934,3.9108,5.2135,6.5162,7.6898,0.72013,0.56048,0.38109,0.2301,0.12809
3.0017,4.2905,5.6195,6.9242,8.1164,0.64282,0.45098,0.27951,0.15828,0.084988
3.4874,4.8323,6.174,7.4509,8.5922,0.5145,0.32669,0.18705,0.1015,0.053154
2.8342,4.0086,5.2604,6.4401,7.346,0.65981,0.48381,0.31161,0.17955,0.096708
2.8757,4.0859,5.3607,6.5295,7.4257,0.64692,0.46184,0.28901,0.16457,0.088028
2.9876,4.2579,5.5379,6.7045,7.6164,0.60784,0.41531,0.24862,0.13949,0.073778
2.7975,4.0476,5.3655,6.7041,7.9434,0.73443,0.56505,0.38042,0.23011,0.12643
2.3986,3.6105,4.935,6.2842,7.5916,0.71806,0.54222,0.35215,0.20571,0.1121
2.5789,3.895,5.2527,6.6064,7.8597,0.63016,0.43332,0.26337,0.14703,0.078355
2.9401,4.1959,5.5168,6.7918,7.9378,0.69586,0.52395,0.34517,0.20508,0.11316
2.8754,4.1689,5.4856,6.76,7.8306,0.66724,0.47687,0.30012,0.17117,0.092012
2.817,4.1157,5.4547,6.7512,7.969,0.63275,0.43815,0.266,0.1468,0.077674
3.2084,4.4501,5.6456,6.76,7.6951,0.5876,0.4095,0.25347,0.14488,0.080063
3.2344,4.4789,5.6814,6.8051,7.7331,0.58835,0.40131,0.24045,0.13449,0.072186
3.3344,4.5719,5.8264,6.9314,7.8238,0.55017,0.36232,0.21074,0.11539,0.061933
3.3001,4.5844,5.8895,7.15,8.3085,0.67572,0.49361,0.33057,0.20908,0.12818
3.33,4.6071,5.9206,7.168,8.3334,0.60774,0.42602,0.27063,0.15834,0.089951
