2.624,3.2565,3.8873,0.75144,0.59248,0.41184
3.82,4.5795,5.23,0.58969,0.39538,0.24677
5.1441,5.9256,6.5507,0.40375,0.2349,0.13994
6.4778,7.2293,7.8499,0.24428,0.13147,0.076968
7.7554,8.4914,9.0198,0.1356,0.070797,0.042804
2.6934,3.0017,3.4874,0.72013,0.64282,0.5145
3.9108,4.2905,4.8323,0.56048,0.45098,0.32669
5.2135,5.6195,6.174,0.38109,0.27951,0.18705
6.5162,6.9242,7.4509,0.2301,0.15828,0.1015
7.6898,8.1164,8.5922,0.12809,0.084988,0.053154
2.8342,2.8757,2.9876,0.65981,0.64692,0.60784
4.0086,4.0859,4.2579,0.48381,0.46184,0.41531
5.2604,5.3607,5.5379,0.31161,0.28901,0.24862
6.4401,6.5295,6.7045,0.17955,0.16457,0.13949
7.346,7.4257,7.6164,0.096708,0.088028,0.073778
2.7975,2.3986,2.5789,0.73443,0.71806,0.63016
4.0476,3.6105,3.895,0.56505,0.54222,0.43332
5.3655,4.935,5.2527,0.38042,0.35215,0.26337
6.7041,6.2842,6.6064,0.23011,0.20571,0.14703
7.9434,7.5916,7.8597,0.12643,0.1121,0.078355
2.9401,2.8754,2.817,0.69586,0.66724,0.63275
4.1959,4.1689,4.1157,0.52395,0.47687,0.43815
5.5168,5.4856,5.4547,0.34517,0.30012,0.266
6.7918,6.76,6.7512,0.20508,0.17117,0.1468
7.9378,7.8306,7.969,0.11316,0.092012,0.077674
3.2084,3.2344,3.3344,0.5876,0.58835,0.55017
4.4501,4.4789,4.5719,0.4095,0.40131,0.36232
5.6456,5.6814,5.8264,0.25347,0.24045,0.21074
6.76,6.8051,6.9314,0.14488,0.13449,0.11539
7.6951,7.7331,7.8238,0.080063,0.072186,0.061933
3.3001,3.33,3.2043,0.67572,0.60774,0.54384
4.5844,4.6071,4.5503,0.49361,0.42602,0.35423
5.8895,5.9206,5.8866,0.33057,0.27063,0.21348
7.15,7.168,7.1799,0.20908,0.15834,0.12148
8.3085,8.3334,8.4089,0.12818,0.089951,0.066149
3.459,3.5442,3.5347,0.63572,0.5825,0.52778
4.7386,4.8263,4.8533,0.46009,0.40116,0.34617
5.9922,6.088,6.1328,0.30365,0.25357,0.20961
7.1258,7.3178,7.3711,0.19675,0.15004,0.12052
8.2111,8.4013,8.5028,0.12308,0.089881,0.067959
3.7134,3.7244,3.7999,0.51917,0.51013,0.47576
4.9496,4.9531,5.0466,0.35552,0.3415,0.31301
6.0785,6.1091,6.2254,0.23298,0.21903,0.19725
6.9971,7.09,7.1881,0.1553,0.14082,0.12325
7.6475,7.6986,7.776,0.11362,0.097783,0.083619
2.6988,3.3924,3.9313,0.73513,0.55212,0.39106
3.9318,4.7292,5.256,0.56134,0.3585,0.2317
5.2576,6.0806,6.5536,0.37382,0.21115,0.13122
6.6041,7.3759,7.8408,0.22217,0.11691,0.072694
7.8731,8.6417,8.9909,0.12208,0.061572,0.040777
2.7636,3.109,3.5886,0.71135,0.61306,0.48686
3.9943,4.4135,4.9402,0.54233,0.41966,0.30228
5.263,5.7367,6.2818,0.36316,0.25452,0.17021
6.5726,7.0493,7.5639,0.21717,0.14174,0.090255
7.7767,8.2531,8.6914,0.11902,0.074906,0.047532
2.7977,2.8759,3.0316,0.65712,0.63203,0.58703
4.0566,4.1375,4.3305,0.48032,0.4445,0.3911
5.3007,5.3906,5.6373,0.3049,0.27516,0.23197
6.486,6.5989,6.7639,0.17436,0.15557,0.12777
7.3825,7.5034,7.6946,0.093094,0.081879,0.066979
2.8607,2.2252,2.3171,0.71615,0.72671,0.66217
4.114,3.4167,3.6211,0.53934,0.56003,0.46932
5.4406,4.738,4.9726,0.35275,0.36851,0.29268
6.7808,6.0779,6.324,0.20691,0.21633,0.16612
8.0343,7.3855,7.61,0.11219,0.11737,0.089293
2.9795,2.8283,2.6617,0.68268,0.65807,0.63615
4.2372,4.1217,3.9684,0.5036,0.46639,0.44017
5.5879,5.4651,5.3169,0.32505,0.29052,0.26703
6.8684,6.7294,6.6207,0.19134,0.16397,0.14899
8.0164,7.835,7.7589,0.10491,0.087391,0.078338
3.228,3.2317,3.3401,0.58792,0.57621,0.5371
4.5244,4.4854,4.6202,0.40536,0.38982,0.34701
5.7096,5.7283,5.828,0.24718,0.23617,0.20171
6.7944,6.8751,6.9442,0.13916,0.13042,0.11099
7.7123,7.7092,7.8117,0.074817,0.072028,0.058976
3.3483,3.2294,2.9539,0.65641,0.6076,0.57103
4.6335,4.5392,4.2992,0.47479,0.42103,0.38194
5.9429,5.8338,5.6478,0.30917,0.26382,0.23318
7.2161,7.1074,6.9693,0.19082,0.15587,0.13055
8.3697,8.2327,8.193,0.116,0.089499,0.072209
3.4803,3.5331,3.4557,0.62523,0.57005,0.53062
4.7598,4.8437,4.7554,0.44526,0.38774,0.34888
6.023,6.1064,6.0473,0.28959,0.24317,0.2144
7.1946,7.32,7.2618,0.18489,0.14221,0.12182
8.2551,8.4109,8.4052,0.11539,0.085734,0.068302
3.7322,3.7584,3.8175,0.51185,0.50194,0.47328
4.977,5.0039,5.0546,0.34888,0.33108,0.30441
6.086,6.1485,6.2173,0.23031,0.20905,0.18865
7.0507,7.1236,7.1912,0.15238,0.13603,0.11871
7.6579,7.7237,7.776,0.10984,0.095906,0.07945
2.7031,3.5484,3.9791,0.72164,0.49621,0.35648
3.9558,4.8978,5.2855,0.54287,0.31032,0.20946
5.2989,6.2385,6.5681,0.3563,0.17758,0.11821
6.6347,7.5525,7.8243,0.20752,0.097397,0.066505
7.9155,8.7892,8.9803,0.11232,0.052131,0.038727
2.7054,3.2251,3.7057,0.70779,0.574,0.43871
3.9441,4.5525,5.0628,0.53907,0.3775,0.26359
5.2693,5.885,6.4001,0.35601,0.22095,0.14621
6.5852,7.1924,7.6789,0.20786,0.12109,0.077811
7.7681,8.3589,8.7832,0.11249,0.064136,0.040545
2.7054,2.8621,3.0867,0.66495,0.62877,0.56168
3.8998,4.0818,4.407,0.49152,0.44234,0.36413
5.1662,5.3739,5.6981,0.31432,0.27134,0.21484
6.3548,6.5335,6.8397,0.18326,0.15337,0.11571
7.3293,7.4964,7.7794,0.09814,0.081304,0.058904
2.8701,2.0343,2.1658,0.70867,0.73253,0.66984
4.1501,3.2771,3.4833,0.5234,0.54893,0.47476
5.4863,4.6178,4.8311,0.33734,0.35711,0.29519
6.8336,5.9611,6.1816,0.19471,0.20736,0.16751
8.0444,7.2701,7.4336,0.10476,0.11199,0.090222
3.0042,2.8255,2.5397,0.67525,0.63488,0.63823
4.2674,4.1234,3.8575,0.49859,0.44101,0.43245
5.586,5.4257,5.1742,0.31976,0.26494,0.26122
6.8684,6.6931,6.5037,0.18492,0.14959,0.14479
7.992,7.8126,7.6442,0.099492,0.079007,0.076518
3.2121,3.2108,3.3628,0.59867,0.58234,0.52231
4.4429,4.4646,4.6193,0.41722,0.39056,0.32939
5.7066,5.6751,5.8305,0.25682,0.23668,0.18732
6.7446,6.7964,6.9509,0.14531,0.12973,0.10086
7.6523,7.7112,7.8577,0.079058,0.068731,0.052371
3.3829,3.1541,2.8086,0.63726,0.58245,0.57399
4.6847,4.455,4.152,0.44766,0.39782,0.3813
5.9979,5.7791,5.5099,0.28371,0.24521,0.23199
7.2552,7.0756,6.8205,0.17454,0.14054,0.12985
8.418,8.237,8.0703,0.10561,0.079694,0.069533
3.5158,3.6071,3.3863,0.60755,0.53858,0.52184
4.8069,4.8758,4.7057,0.42396,0.35966,0.34067
6.0721,6.1418,6.0236,0.27321,0.21895,0.20152
7.2225,7.3611,7.2025,0.17263,0.12764,0.11101
8.3533,8.4459,8.3723,0.10882,0.073251,0.059827
3.7367,3.7778,3.8308,0.51141,0.48969,0.4484
4.9535,5.0189,5.0883,0.34668,0.32528,0.28441
6.0961,6.1931,6.2687,0.22941,0.19997,0.16956
7.0275,7.1834,7.2255,0.15114,0.12933,0.099447
7.6719,7.806,7.8641,0.10664,0.083782,0.060308
2.6737,3.4692,3.9837,0.73111,0.51985,0.36378
3.9067,4.8144,5.3053,0.55845,0.32875,0.2134
5.2393,6.1673,6.6009,0.37037,0.19047,0.12022
6.5832,7.4754,7.8795,0.21824,0.10465,0.067408
7.8688,8.7211,9.0407,0.11929,0.056577,0.038934
2.6934,3.1539,3.658,0.71185,0.59465,0.45659
3.9277,4.4703,5.0084,0.54453,0.39833,0.27792
5.2397,5.8011,6.3505,0.3649,0.23613,0.15517
6.5455,7.1128,7.6333,0.2174,0.13012,0.082579
7.7303,8.2715,8.7413,0.11882,0.069351,0.043083
2.7236,2.8377,3.0308,0.66709,0.63678,0.58105
3.9029,4.0545,4.3324,0.49057,0.4512,0.37967
5.1692,5.3224,5.6188,0.31442,0.28093,0.22486
6.3201,6.4766,6.7681,0.18105,0.1577,0.12449
7.3012,7.4513,7.7341,0.097588,0.084298,0.064813
2.8586,2.2159,2.3815,0.71506,0.71668,0.64204
4.1253,3.4531,3.7106,0.52965,0.53293,0.43884
5.4678,4.7944,5.0395,0.34329,0.34481,0.2654
6.8158,6.1298,6.3895,0.1992,0.1997,0.14894
8.0064,7.4476,7.6644,0.10784,0.10779,0.079281
2.9836,2.8453,2.6713,0.68171,0.64498,0.61343
4.2644,4.1387,4.0026,0.50231,0.44944,0.41333
5.6033,5.4797,5.3327,0.32753,0.27595,0.24703
6.8565,6.7569,6.628,0.18964,0.15413,0.13574
7.9816,7.8311,7.8369,0.10321,0.082193,0.071823
3.2032,3.2195,3.3628,0.59859,0.58417,0.52562
4.4268,4.4521,4.6021,0.4172,0.39833,0.33605
5.6468,5.6734,5.8632,0.25787,0.24051,0.19178
6.7279,6.7922,6.9543,0.14658,0.13523,0.10377
7.6614,7.7536,7.8507,0.080114,0.072402,0.0544
3.3563,3.2917,3.0159,0.64853,0.57561,0.54092
4.662,4.5931,4.3631,0.46222,0.39431,0.35236
5.9734,5.8988,5.7079,0.29617,0.24005,0.21187
7.2264,7.1754,7.0179,0.1822,0.13966,0.11778
8.3768,8.3506,8.2645,0.11158,0.078926,0.06331
3.4856,3.5915,3.498,0.61779,0.54622,0.50706
4.7811,4.889,4.8061,0.43212,0.36899,0.32876
6.026,6.1425,6.0815,0.27671,0.22556,0.19543
7.2151,7.3624,7.3259,0.17939,0.13098,0.10772
8.3225,8.4606,8.496,0.11091,0.077765,0.058604
3.7324,3.7729,3.8307,0.51385,0.49026,0.4573
4.932,5.0035,5.0876,0.3482,0.32704,0.29052
6.0828,6.1669,6.2626,0.23079,0.20332,0.17811
6.9954,7.1362,7.239,0.15412,0.12673,0.10674
7.6578,7.8057,7.8481,0.10973,0.089196,0.068717
