2.624,3.82,5.1441,6.4778,7.7554,0.98884,0.99054,0.991,0.99112,0.99114
3.261,4.5745,5.9257,7.2314,8.4848,0.9722,0.97315,0.97327,0.97321,0.97317
3.8979,5.2302,6.5529,7.8546,9.0381,0.92794,0.92715,0.92666,0.92648,0.92632
2.6934,3.9108,5.2135,6.5162,7.6898,0.98621,0.98787,0.98827,0.98838,0.98839
3.0009,4.302,5.6365,6.926,8.1206,0.97965,0.9811,0.98147,0.9816,0.98162
3.4646,4.8095,6.1598,7.4456,8.6182,0.96097,0.96155,0.96159,0.96143,0.9614
2.8342,4.0086,5.2604,6.4401,7.346,0.98047,0.98213,0.9826,0.9826,0.98272
2.9021,4.165,5.3624,6.538,7.4591,0.97903,0.98069,0.98036,0.98052,0.9804
2.9938,4.2944,5.5637,6.6986,7.6285,0.97646,0.9778,0.97813,0.97819,0.97822
2.7975,4.0476,5.3655,6.7041,7.9434,0.98687,0.98876,0.98917,0.98928,0.98931
2.3033,3.5242,4.8638,6.2085,7.4722,0.98741,0.98897,0.98934,0.98944,0.98946
2.6266,3.9639,5.2783,6.6328,7.891,0.97718,0.97796,0.9781,0.97815,0.97816
2.9401,4.1959,5.5168,6.7918,7.9378,0.98243,0.98382,0.98419,0.98428,0.98429
2.8541,4.1313,5.447,6.709,7.7954,0.98169,0.98289,0.98323,0.98336,0.98337
2.8613,4.1794,5.5192,6.7492,7.9669,0.97725,0.97831,0.97861,0.97874,0.97875
3.2084,4.4501,5.6456,6.76,7.6951,0.9687,0.96972,0.97016,0.97018,0.97016
3.2142,4.4539,5.6917,6.8182,7.6995,0.96838,0.96955,0.96985,0.96991,0.96991
3.3005,4.5486,5.7794,6.9233,7.8209,0.96545,0.9672,0.96742,0.96731,0.96734
3.3001,4.5844,5.8895,7.15,8.3085,0.97923,0.98033,0.98045,0.98042,0.98037
3.291,4.603,5.8835,7.1549,8.2774,0.96932,0.97025,0.97022,0.97013,0.97007
3.2092,4.5556,5.8914,7.1919,8.4329,0.95966,0.95991,0.95985,0.95981,0.95977
3.459,4.7386,5.9922,7.1258,8.2111,0.97009,0.97047,0.97032,0.97009,0.96998
3.5337,4.7933,6.0922,7.2536,8.3755,0.96523,0.96555,0.96527,0.96513,0.96502
3.534,4.8464,6.1405,7.3474,8.4967,0.95593,0.95562,0.9552,0.95511,0.95501
3.7134,4.9496,6.0785,6.9971,7.6475,0.94349,0.94217,0.94127,0.94071,0.94032
3.7395,4.9831,6.1115,7.1004,7.7079,0.94128,0.93999,0.93888,0.93851,0.93829
3.8257,5.0801,6.2333,7.2361,7.8353,0.93945,0.93804,0.93719,0.93664,0.93632
2.6988,3.9318,5.2576,6.6041,7.8731,0.98784,0.98948,0.98986,0.98994,0.98996
3.4042,4.7381,6.0826,7.376,8.6433,0.96641,0.96729,0.96723,0.96715,0.96711
3.9267,5.258,6.5623,7.8396,9.0117,0.91721,0.9157,0.91484,0.91442,0.91422
2.7636,3.9943,5.263,6.5726,7.7767,0.98538,0.98726,0.98771,0.98782,0.98784
3.1231,4.4565,5.7615,7.0576,8.2528,0.9763,0.97775,0.97801,0.97815,0.97815
3.5766,4.9222,6.2714,7.5643,8.7138,0.95342,0.95367,0.95371,0.95362,0.95359
2.7977,4.0566,5.3007,6.486,7.3825,0.98057,0.98145,0.98165,0.98157,0.9816
2.9065,4.1805,5.4122,6.6016,7.5233,0.97753,0.97883,0.97927,0.97943,0.97945
3.0429,4.3582,5.6509,6.7936,7.736,0.97405,0.97547,0.97574,0.9758,0.97586
2.8607,4.114,5.4406,6.7808,8.0343,0.98638,0.98794,0.98836,0.98845,0.98845
2.1292,3.3294,4.6578,5.9909,7.3033,0.98755,0.98932,0.98972,0.98979,0.98982
2.3196,3.6212,4.9755,6.3269,7.6326,0.97945,0.98054,0.98077,0.98081,0.98081
2.9795,4.2372,5.5879,6.8684,8.0164,0.98149,0.98329,0.98362,0.98367,0.98368
2.7969,4.0787,5.4017,6.6556,7.8156,0.98164,0.98328,0.98354,0.98362,0.98364
2.683,4.0094,5.3407,6.593,7.7997,0.97823,0.97944,0.97965,0.97969,0.97972
3.228,4.5244,5.7096,6.7944,7.7123,0.96832,0.97005,0.9702,0.97015,0.97002
3.2335,4.5034,5.7141,6.8308,7.6788,0.96915,0.97012,0.97025,0.9702,0.97026
3.3803,4.6258,5.8128,6.92,7.7775,0.96384,0.96521,0.96547,0.96551,0.9655
3.3483,4.6335,5.9429,7.2161,8.3697,0.97762,0.97891,0.97908,0.97907,0.97904
3.2325,4.5269,5.8315,7.0917,8.2059,0.9686,0.96928,0.96925,0.96919,0.96911
2.976,4.3075,5.6475,6.9365,8.1837,0.96086,0.9611,0.96103,0.96098,0.96094
3.4803,4.7598,6.023,7.1946,8.2551,0.96917,0.96911,0.96903,0.96888,0.96876
3.5187,4.8051,6.0963,7.285,8.4034,0.96269,0.96305,0.96293,0.96278,0.9627
3.4682,4.8024,6.0716,7.2599,8.4238,0.95563,0.95596,0.95578,0.95549,0.95537
3.7322,4.977,6.086,7.0507,7.6579,0.94251,0.94093,0.94039,0.93992,0.93955
3.7687,4.9837,6.122,7.12,7.7423,0.94293,0.94081,0.93968,0.93921,0.93904
3.8386,5.0977,6.2554,7.2322,7.8347,0.9381,0.93657,0.93583,0.93532,0.93515
2.7031,3.9558,5.2989,6.6347,7.9155,0.98704,0.98876,0.98916,0.98928,0.98931
3.5496,4.899,6.2463,7.5541,8.7862,0.95566,0.95629,0.95615,0.95599,0.95591
3.9771,5.2878,6.5694,7.8323,8.9789,0.89887,0.89668,0.89536,0.89471,0.89435
2.7054,3.9441,5.2693,6.5852,7.7681,0.98511,0.98686,0.98734,0.98745,0.98748
3.2358,4.5669,5.9067,7.1988,8.3431,0.97074,0.97201,0.97223,0.97228,0.97225
3.7023,5.0537,6.4033,7.6882,8.8013,0.93921,0.93927,0.93904,0.9389,0.93882
2.7054,3.8998,5.1662,6.3548,7.3293,0.98177,0.98338,0.98385,0.98401,0.98406
2.8904,4.1031,5.3718,6.5273,7.5009,0.97709,0.97902,0.97955,0.97962,0.97961
3.1042,4.4133,5.699,6.8211,7.7607,0.97138,0.97267,0.97288,0.97291,0.97307
2.8701,4.1501,5.4863,6.8336,8.0444,0.98595,0.98777,0.98818,0.98824,0.98825
2.0037,3.2333,4.5617,5.9012,7.2048,0.98746,0.98858,0.98897,0.98904,0.98904
2.0964,3.4322,4.7912,6.1543,7.4746,0.97954,0.97947,0.97945,0.97945,0.97945
3.0042,4.2674,5.586,6.8684,7.992,0.98147,0.98294,0.98327,0.98338,0.9834
2.7183,4.0142,5.3341,6.6504,7.8146,0.98002,0.98158,0.98199,0.98196,0.98196
2.5256,3.8612,5.2056,6.4984,7.683,0.97727,0.97769,0.97768,0.9776,0.97758
3.2121,4.4429,5.7066,6.7446,7.6523,0.97002,0.97133,0.97167,0.97171,0.9717
3.1623,4.4358,5.6835,6.7505,7.6806,0.96862,0.97041,0.97069,0.97082,0.97078
3.3682,4.6099,5.8559,6.9261,7.8295,0.96203,0.96287,0.96301,0.96301,0.96297
3.3829,4.6847,5.9979,7.2552,8.418,0.97642,0.97766,0.97766,0.97757,0.97752
3.221,4.5309,5.8547,7.1013,8.2012,0.96478,0.96517,0.9652,0.96508,0.96498
2.7997,4.1393,5.4838,6.8011,8.0763,0.9606,0.9603,0.96014,0.96005,0.96
3.5158,4.8069,6.0721,7.2225,8.3533,0.96874,0.96944,0.96945,0.9693,0.96918
3.5522,4.817,6.1212,7.3301,8.4635,0.95832,0.95822,0.95804,0.95786,0.95776
3.3997,4.7341,6.0392,7.248,8.4049,0.95083,0.95049,0.95006,0.9498,0.94966
3.7367,4.9535,6.0961,7.0275,7.6719,0.94349,0.94294,0.94223,0.94193,0.94175
3.7874,5.0144,6.1721,7.1491,7.7756,0.94113,0.94049,0.93999,0.9396,0.93937
3.8529,5.1324,6.3356,7.3462,7.9294,0.93467,0.93381,0.93284,0.9324,0.93207
2.6737,3.9067,5.2393,6.5832,7.8688,0.98745,0.98921,0.98961,0.98969,0.98971
3.4754,4.821,6.1748,7.474,8.7188,0.96113,0.96169,0.96169,0.9616,0.96152
3.9911,5.3048,6.6033,7.8826,9.0516,0.90457,0.90287,0.90192,0.90142,0.90118
2.6934,3.9277,5.2397,6.5455,7.7303,0.98527,0.98707,0.9875,0.98761,0.98765
3.1622,4.4792,5.823,7.1164,8.258,0.97391,0.97524,0.97552,0.97559,0.97558
3.6506,5.0042,6.3518,7.6222,8.7798,0.94589,0.94597,0.9459,0.94581,0.94575
2.7236,3.9029,5.1692,6.3201,7.3012,0.98108,0.98307,0.9836,0.98369,0.98374
2.8807,4.0739,5.3371,6.4996,7.4627,0.9779,0.97992,0.9803,0.98031,0.98032
3.0621,4.3765,5.6447,6.7688,7.714,0.97339,0.97431,0.97462,0.97484,0.97484
2.8586,4.1253,5.4678,6.8158,8.0064,0.9863,0.98786,0.98834,0.9884,0.98842
2.1671,3.401,4.7356,6.065,7.334,0.98661,0.98816,0.98842,0.98846,0.98847
2.3709,3.7077,5.0568,6.411,7.7038,0.97742,0.97773,0.97784,0.97783,0.97782
2.9836,4.2644,5.6033,6.8565,7.9816,0.98176,0.98333,0.98369,0.98378,0.98381
2.803,4.0988,5.4327,6.7052,7.8226,0.97991,0.98139,0.98171,0.98184,0.98189
2.7306,4.0634,5.367,6.6459,7.8689,0.9763,0.97672,0.97686,0.97689,0.97685
3.2032,4.4268,5.6468,6.7279,7.6614,0.97001,0.97128,0.97147,0.97145,0.97145
3.1814,4.4529,5.6324,6.7201,7.6528,0.97047,0.97246,0.9726,0.97246,0.9725
3.3398,4.5653,5.7872,6.9379,7.7888,0.96386,0.96517,0.96506,0.96506,0.96511
3.3563,4.662,5.9734,7.2264,8.3768,0.97748,0.97832,0.9783,0.9783,0.97828
3.2662,4.5896,5.91,7.1419,8.2466,0.96538,0.96569,0.96571,0.96555,0.96545
3.0408,4.3714,5.7249,7.0332,8.2802,0.95706,0.95674,0.95652,0.95644,0.95637
3.4856,4.7811,6.026,7.2151,8.3225,0.9688,0.96945,0.96958,0.96954,0.9695
3.5468,4.8517,6.1385,7.3274,8.4711,0.96054,0.96069,0.96046,0.96028,0.96019
3.4912,4.8192,6.1295,7.3432,8.4797,0.94976,0.94898,0.94828,0.94799,0.94782
3.7324,4.932,6.0828,6.9954,7.6578,0.9437,0.94301,0.94225,0.94189,0.94164
3.779,4.9844,6.1802,7.1397,7.8207,0.942,0.94115,0.94028,0.93976,0.9395
3.8466,5.1122,6.293,7.2974,7.8757,0.93766,0.93649,0.93546,0.93464,0.93417
