1.5559,5.8233,22.81,91.023,364.3,0.44572,0.46628,0.47037,0.47251,0.47256
2.0221,7.824,30.922,123.1,492.25,0.34214,0.35352,0.35934,0.36145,0.36245
0.95413,3.3426,12.945,51.521,205.88,0.7205,0.74927,0.75727,0.75954,0.76014
0.87363,3.1833,12.322,48.951,195.55,0.29989,0.32653,0.33233,0.33496,0.33587
1.5089,6.0559,24.265,97.127,388.32,0.070522,0.083207,0.085934,0.086955,0.086766
1.3066,4.8019,18.845,74.978,299.67,0.67297,0.69626,0.7035,0.70571,0.70656
1.4261,5.2712,20.596,82.227,328.94,0.43307,0.46347,0.47362,0.47496,0.47523
1.5354,5.9582,23.629,94.145,376,0.1857,0.19859,0.20049,0.20174,0.20212
2.2162,8.4008,33.382,133.55,534.32,0.50367,0.52686,0.53082,0.53293,0.53163
2.3083,8.8905,35.123,139.99,560.8,0.44811,0.47142,0.47479,0.47503,0.47451
2.7954,10.759,42.657,170.91,685.07,0.3462,0.35725,0.36157,0.36317,0.36378
1.6993,6.6198,26.323,105.77,424.29,0.72274,0.74162,0.74727,0.74914,0.74975
2.7041,10.762,43.413,174.4,699.68,0.41944,0.43249,0.4347,0.43479,0.43473
3.2759,13.42,54.37,218.69,876.38,0.13681,0.13983,0.14049,0.13987,0.13952
2.3291,9.3926,37.699,151.79,609.15,0.67811,0.69071,0.6951,0.69697,0.69769
3.2557,13.418,54.563,219.97,884.1,0.49351,0.50255,0.50499,0.50553,0.50557
3.8884,15.923,64.634,260.65,1046.9,0.26279,0.2699,0.26886,0.2682,0.26787
4.5695,18.589,76.054,309.58,1249.9,0.51361,0.52046,0.52168,0.52164,0.52167
4.6358,18.871,77.04,312.92,1263.3,0.46667,0.47762,0.4814,0.4829,0.48285
5.3581,22.295,90.806,366.54,1474.1,0.37145,0.37852,0.3829,0.38282,0.38296
0.85162,2.9385,11.329,44.948,179.49,0.73415,0.76248,0.77005,0.77248,0.77299
2.9209,11.625,46.624,186.89,748.56,0.40751,0.41173,0.41331,0.41353,0.41363
8.0232,33.141,134.73,542.99,2181.1,0.13938,0.13952,0.13972,0.13984,0.14011
1.0061,3.5358,13.653,54.083,216.09,0.68165,0.70433,0.70962,0.71149,0.71223
1.8994,7.2221,28.673,114.34,457.99,0.49474,0.5126,0.52042,0.52166,0.52181
4.2161,16.856,67.76,271.84,1089.1,0.26393,0.2668,0.26887,0.26881,0.26876
1.3415,4.8228,18.671,74.235,296.07,0.49291,0.51395,0.5228,0.52235,0.52244
1.5368,5.6485,22.416,89.338,357.12,0.44973,0.472,0.47713,0.47756,0.47726
1.8783,7.1939,28.605,114.04,455.56,0.36346,0.38211,0.38809,0.38792,0.38863
0.94257,3.2919,12.73,50.58,201.95,0.73945,0.76434,0.77086,0.77246,0.77286
0.94229,3.3252,13.112,52.121,208.36,0.35372,0.38244,0.3911,0.39297,0.39376
1.6384,6.5138,26.009,103.9,415.33,0.10913,0.1172,0.12385,0.12507,0.12501
1.2879,4.6969,18.429,73.489,293.21,0.68478,0.70542,0.71021,0.71199,0.71257
1.4158,5.2501,20.576,81.963,327.34,0.48357,0.50884,0.51936,0.51941,0.52087
1.6844,6.4081,25.375,101.14,404.08,0.23018,0.2453,0.25236,0.25281,0.25307
2.1947,8.4857,33.742,135.46,542.43,0.50769,0.52702,0.52596,0.52608,0.52609
2.2271,8.5992,34.073,136.12,545.36,0.46264,0.47459,0.47742,0.47785,0.47845
2.7224,10.659,42.124,168.66,674.96,0.36757,0.38402,0.38868,0.38825,0.38774
1.6465,6.2547,24.994,100.32,402.59,0.74019,0.75641,0.76081,0.76227,0.76261
2.6494,10.6,42.446,170.53,682.45,0.44094,0.4491,0.45281,0.45299,0.45291
3.4975,14.311,57.751,231.83,929.5,0.16651,0.16807,0.16978,0.16906,0.16897
2.3558,9.1751,37.13,149.74,601.52,0.68744,0.70534,0.70889,0.70969,0.70969
3.1087,12.543,51.282,207.26,834.06,0.52194,0.53026,0.53278,0.53324,0.53353
3.9464,16.213,65.861,265.4,1066.3,0.29013,0.29932,0.30002,0.29971,0.29922
4.519,18.892,77.253,312.58,1258.5,0.51094,0.51921,0.52118,0.5219,0.52181
4.7239,19.67,80.194,324.2,1304.8,0.47337,0.47761,0.47903,0.47826,0.47833
5.0714,21.04,86.313,350.14,1411.4,0.38041,0.38057,0.38333,0.38407,0.38436
